tour,year,date,tournament,round,surface,player,opponent,actual_aces,projected_aces,naive_aces,actual_dfs,projected_dfs,naive_dfs,ace_confidence,df_confidence,expected_service_points,same_tournament_matches,notes
WTA,2025,2025-05-26,Roland Garros,R16,Clay,Mirra Andreeva,Daria Kasatkina,3,1.642,1.917,0,2.715,2.924,HIGH,MED,70.219,0,
WTA,2025,2025-05-26,Roland Garros,R16,Clay,Daria Kasatkina,Mirra Andreeva,1,1.025,1.326,2,3.797,5.158,HIGH,MED,71.471,0,
WTA,2025,2025-05-26,Roland Garros,R16,Clay,Lois Boisson,Jessica Pegula,3,2.799,5.894,7,3.075,2.267,LOW,LOW,70.725,0,LOW_SAMPLE;SLAM_DEBUT
WTA,2025,2025-05-26,Roland Garros,R16,Clay,Jessica Pegula,Lois Boisson,0,1.747,1.699,1,2.543,2.471,MED,MED,67.559,0,NO_OPP_DATA
WTA,2025,2025-05-26,Roland Garros,R16,Clay,Madison Keys,Hailey Baptiste,7,2.915,3.245,2,2.206,1.803,HIGH,MED,70.034,0,
WTA,2025,2025-05-26,Roland Garros,R16,Clay,Hailey Baptiste,Madison Keys,3,2.592,3.310,2,3.936,4.003,MED,MED,71.515,0,
WTA,2025,2025-05-26,Roland Garros,R16,Clay,Coco Gauff,Ekaterina Alexandrova,3,1.975,2.359,4,5.123,5.426,HIGH,MED,68.598,0,
WTA,2025,2025-05-26,Roland Garros,R16,Clay,Ekaterina Alexandrova,Coco Gauff,0,3.153,4.806,0,4.013,3.685,MED,MED,68.729,0,
WTA,2025,2025-05-26,Roland Garros,QF,Clay,Aryna Sabalenka,Qinwen Zheng,6,2.668,2.981,2,2.781,2.362,HIGH,MED,68.455,0,
WTA,2025,2025-05-26,Roland Garros,QF,Clay,Qinwen Zheng,Aryna Sabalenka,5,3.609,4.182,5,3.341,3.337,HIGH,MED,67.848,0,
WTA,2025,2025-05-26,Roland Garros,QF,Clay,Iga Swiatek,Elina Svitolina,3,1.667,2.391,4,2.204,2.183,HIGH,MED,67.889,0,
WTA,2025,2025-05-26,Roland Garros,QF,Clay,Elina Svitolina,Iga Swiatek,0,2.553,3.354,1,2.403,2.108,HIGH,MED,70.718,0,
WTA,2025,2025-05-26,Roland Garros,QF,Clay,Lois Boisson,Mirra Andreeva,3,2.785,5.894,3,3.075,2.267,LOW,LOW,70.725,0,LOW_SAMPLE;SLAM_DEBUT
WTA,2025,2025-05-26,Roland Garros,QF,Clay,Mirra Andreeva,Lois Boisson,1,1.733,1.917,9,2.715,2.924,MED,MED,70.219,0,NO_OPP_DATA
WTA,2025,2025-05-26,Roland Garros,QF,Clay,Coco Gauff,Madison Keys,1,1.991,2.359,10,5.123,5.426,HIGH,MED,68.598,0,
WTA,2025,2025-05-26,Roland Garros,QF,Clay,Madison Keys,Coco Gauff,0,2.602,3.245,4,2.206,1.803,HIGH,MED,70.034,0,
WTA,2025,2025-05-26,Roland Garros,SF,Clay,Aryna Sabalenka,Iga Swiatek,3,2.643,2.981,2,2.781,2.362,HIGH,MED,68.455,0,
WTA,2025,2025-05-26,Roland Garros,SF,Clay,Iga Swiatek,Aryna Sabalenka,1,1.761,2.391,4,2.204,2.183,HIGH,MED,67.889,0,
WTA,2025,2025-05-26,Roland Garros,SF,Clay,Coco Gauff,Lois Boisson,0,1.982,2.359,2,5.123,5.426,MED,MED,68.598,0,NO_OPP_DATA
WTA,2025,2025-05-26,Roland Garros,SF,Clay,Lois Boisson,Coco Gauff,0,2.692,5.894,1,3.075,2.267,LOW,LOW,70.725,0,LOW_SAMPLE;SLAM_DEBUT
WTA,2025,2025-05-26,Roland Garros,F,Clay,Coco Gauff,Aryna Sabalenka,3,2.025,2.359,8,5.123,5.426,HIGH,MED,68.598,0,
WTA,2025,2025-05-26,Roland Garros,F,Clay,Aryna Sabalenka,Coco Gauff,2,2.551,2.981,6,2.781,2.362,HIGH,MED,68.455,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Jannik Sinner,Luca Nardi,9,11.758,11.969,2,2.701,2.176,MED,MED,112.229,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Luca Nardi,Jannik Sinner,3,9.038,14.248,5,4.799,5.343,LOW,LOW,121.107,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Aleksandar Vukic,Chun Hsin Tseng,11,11.411,10.519,3,2.872,3.028,MED,MED,121.768,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Chun Hsin Tseng,Aleksandar Vukic,12,10.417,4.719,9,4.738,6.292,LOW,LOW,124.264,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Pedro Martinez,George Loffhagen,0,5.598,0.986,4,6.870,9.859,MED,MED,123.233,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,George Loffhagen,Pedro Martinez,16,11.198,11.786,5,5.146,6.429,LOW,LOW,123.220,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Mariano Navone,Denis Shapovalov,1,10.315,8.750,5,3.747,1.094,LOW,LOW,122.496,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Denis Shapovalov,Mariano Navone,6,9.294,7.575,11,7.324,9.125,MED,MED,116.042,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Grigor Dimitrov,Yoshihito Nishioka,26,13.961,14.537,3,4.226,4.153,MED,MED,107.989,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Yoshihito Nishioka,Grigor Dimitrov,1,5.791,3.023,1,3.090,1.728,MED,MED,116.605,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Corentin Moutet,Francisco Comesana,6,6.370,4.910,7,4.188,4.255,MED,MED,123.566,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Francisco Comesana,Corentin Moutet,8,10.980,12.074,10,3.738,3.551,MED,MED,126.417,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Sebastian Ofner,Hamad Medjedovic,9,14.745,16.725,1,5.110,6.272,MED,MED,121.777,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Hamad Medjedovic,Sebastian Ofner,7,14.800,14.612,1,5.551,7.306,MED,MED,116.899,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Tommy Paul,Johannus Monday,9,8.291,8.571,3,2.930,2.188,MED,MED,116.341,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Johannus Monday,Tommy Paul,7,10.337,11.684,2,4.282,4.767,LOW,LOW,117.286,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Ben Shelton,Alex Bolt,15,15.570,16.647,6,4.539,5.083,MED,MED,120.088,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Alex Bolt,Ben Shelton,7,12.011,11.013,5,4.197,4.130,LOW,LOW,120.109,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Rinky Hijikata,David Goffin,6,6.150,6.274,0,4.058,4.563,MED,MED,117.771,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,David Goffin,Rinky Hijikata,3,8.622,7.611,5,4.554,6.089,MED,MED,121.023,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Marton Fucsovics,Aleksandar Kovacevic,18,10.954,13.479,7,4.220,3.081,MED,MED,118.232,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Aleksandar Kovacevic,Marton Fucsovics,6,11.889,12.990,4,3.419,2.598,LOW,LOW,116.588,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Gael Monfils,Ugo Humbert,28,13.573,15.718,15,5.337,6.386,MED,MED,116.169,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Ugo Humbert,Gael Monfils,10,10.235,10.581,6,3.111,2.972,MED,MED,115.797,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Brandon Nakashima,Bu Yunchaokete,21,10.838,12.460,3,2.212,1.762,MED,MED,115.788,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Bu Yunchaokete,Brandon Nakashima,14,10.414,7.287,4,4.686,7.287,LOW,LOW,118.418,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Reilly Opelka,Alexander Shevchenko,19,20.828,24.221,7,4.306,4.870,MED,MED,116.234,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Alexander Shevchenko,Reilly Opelka,11,10.661,8.427,6,4.371,6.129,LOW,LOW,123.345,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Lorenzo Sonego,Jaime Faria,15,7.953,7.851,0,3.256,3.533,MED,MED,114.235,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Jaime Faria,Lorenzo Sonego,4,11.354,11.684,6,4.282,4.767,LOW,LOW,117.286,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Nikoloz Basilashvili,Lorenzo Musetti,15,9.513,11.692,4,4.514,4.771,MED,MED,117.365,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Lorenzo Musetti,Nikoloz Basilashvili,6,6.937,6.513,5,2.937,1.430,MED,MED,119.940,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Jack Draper,Sebastian Baez,10,14.671,16.407,1,4.170,4.602,MED,MED,112.446,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Sebastian Baez,Jack Draper,1,6.318,0.000,3,4.191,2.831,MED,MED,123.152,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Marin Cilic,Raphael Collignon,16,11.710,11.571,0,4.583,4.721,LOW,LOW,116.157,0,LOW_SAMPLE;NO_OPP_DATA;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Raphael Collignon,Marin Cilic,12,10.458,11.684,9,4.282,4.767,LOW,LOW,117.286,0,LOW_SAMPLE;NO_OPP_DATA;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Fabian Marozsan,James Mccabe,3,9.046,8.100,3,3.774,3.874,MED,MED,116.575,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,James Mccabe,Fabian Marozsan,8,11.282,11.719,4,4.217,4.782,LOW,LOW,117.642,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Jaume Munar,Alexander Bublik,8,8.340,8.253,6,5.815,7.684,MED,MED,117.815,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Alexander Bublik,Jaume Munar,21,19.976,23.520,8,6.007,5.300,MED,MED,112.467,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Flavio Cobolli,Beibit Zhukayev,11,8.565,8.835,3,3.791,3.606,MED,MED,122.250,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Beibit Zhukayev,Flavio Cobolli,14,11.548,11.684,6,4.282,4.767,LOW,LOW,117.286,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Jack Pinnington Jones,Tomas Martin Etcheverry,11,9.473,3.551,5,7.017,16.573,LOW,LOW,124.296,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Tomas Martin Etcheverry,Jack Pinnington Jones,11,9.015,9.301,4,2.871,2.177,MED,MED,119.523,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Marcos Giron,Camilo Ugo Carabelli,12,8.183,7.212,0,2.497,2.452,MED,MED,116.682,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Camilo Ugo Carabelli,Marcos Giron,6,9.736,6.698,2,5.285,8.612,LOW,LOW,119.605,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Jakub Mensik,Hugo Gaston,20,12.821,15.178,4,5.291,5.772,MED,MED,125.484,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Hugo Gaston,Jakub Mensik,6,7.968,2.196,1,3.912,2.196,MED,MED,119.674,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Alex De Minaur,Roberto Carballes Baena,8,8.624,9.581,3,4.028,4.327,MED,MED,117.446,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Roberto Carballes Baena,Alex De Minaur,4,7.306,8.795,4,3.987,3.769,MED,MED,119.367,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Arthur Cazaux,Adam Walton,24,11.502,12.430,8,6.262,8.144,LOW,LOW,125.587,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Adam Walton,Arthur Cazaux,12,9.215,6.906,2,3.811,3.635,LOW,LOW,121.770,0,LOW_SAMPLE;NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,August Holmgren,Quentin Halys,20,11.155,11.684,6,4.282,4.767,LOW,LOW,117.286,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Quentin Halys,August Holmgren,17,15.417,19.497,7,4.457,5.079,MED,MED,111.575,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Tomas Machac,Damir Dzumhur,7,8.528,7.140,1,3.057,2.462,MED,MED,120.390,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Damir Dzumhur,Tomas Machac,1,9.575,8.670,2,5.258,8.670,LOW,LOW,116.178,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Miomir Kecmanovic,Alex Michelsen,10,8.397,7.720,6,3.252,3.041,MED,MED,120.009,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Alex Michelsen,Miomir Kecmanovic,12,7.494,7.041,9,2.814,2.886,MED,MED,116.702,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Jesper De Jong,Christopher Eubanks,32,10.664,8.173,15,4.532,5.254,LOW,LOW,122.007,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Christopher Eubanks,Jesper De Jong,17,14.100,13.478,7,4.499,7.209,MED,MED,114.094,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Daniel Evans,Jay Clarke,6,6.883,6.065,0,4.815,5.496,MED,MED,116.749,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Jay Clarke,Daniel Evans,6,11.018,11.979,6,4.285,4.888,LOW,LOW,120.252,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Novak Djokovic,Alexandre Muller,22,10.503,11.956,1,2.932,3.471,MED,MED,111.457,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Alexandre Muller,Novak Djokovic,8,7.502,6.636,7,3.512,3.016,MED,MED,124.268,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Taylor Fritz,Giovanni Mpetshi Perricard,29,16.858,16.966,2,2.010,1.670,MED,MED,108.914,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Giovanni Mpetshi Perricard,Taylor Fritz,37,23.175,26.139,13,5.142,6.079,MED,MED,119.448,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Gabriel Diallo,Daniel Altmaier,7,13.988,16.108,1,3.517,3.368,MED,MED,119.054,0,SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Daniel Altmaier,Gabriel Diallo,5,9.312,8.647,3,4.136,4.778,MED,MED,116.502,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Botic Van De Zandschulp,Matteo Arnaldi,7,11.453,12.091,4,6.169,9.788,MED,MED,119.182,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Matteo Arnaldi,Botic Van De Zandschulp,8,10.052,10.445,7,4.212,3.482,LOW,LOW,117.213,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Alejandro Davidovich Fokina,Brandon Holt,11,7.039,5.397,3,3.990,5.397,MED,MED,121.444,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Brandon Holt,Alejandro Davidovich Fokina,8,9.700,8.852,1,3.591,2.414,LOW,LOW,115.076,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Arthur Fery,Alexei Popyrin,6,8.298,4.470,3,3.597,2.980,LOW,LOW,124.404,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Alexei Popyrin,Arthur Fery,20,13.907,15.549,5,3.874,4.180,MED,MED,121.051,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Luciano Darderi,Roman Safiullin,9,9.514,9.041,4,4.268,4.621,MED,MED,120.350,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Roman Safiullin,Luciano Darderi,17,9.655,9.680,7,3.740,3.672,MED,MED,113.653,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Jordan Thompson,Vit Kopriva,20,10.556,9.603,2,2.752,2.910,MED,MED,112.041,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Vit Kopriva,Jordan Thompson,15,10.176,5.371,10,5.002,6.713,LOW,LOW,128.891,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Benjamin Bonzi,Daniil Medvedev,5,9.795,8.274,1,3.091,1.034,MED,MED,121.529,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Daniil Medvedev,Benjamin Bonzi,14,13.317,13.914,12,5.001,5.789,MED,MED,117.608,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Nuno Borges,Francisco Cerundolo,9,12.895,16.043,0,3.483,3.008,MED,MED,119.570,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Francisco Cerundolo,Nuno Borges,5,8.010,8.483,4,4.391,4.018,MED,MED,122.778,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Billy Harris,Dusan Lajovic,8,9.284,7.762,0,3.736,4.196,MED,MED,125.036,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Dusan Lajovic,Billy Harris,3,8.455,4.116,2,3.314,0.000,LOW,LOW,112.508,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Shintaro Mochizuki,Giulio Zeppieri,5,8.734,5.401,5,4.301,5.401,LOW,LOW,117.032,0,LOW_SAMPLE;NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Giulio Zeppieri,Shintaro Mochizuki,22,11.341,11.684,7,4.282,4.767,LOW,LOW,117.286,0,LOW_SAMPLE;NO_OPP_DATA;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Karen Khachanov,Mackenzie Mcdonald,11,10.949,11.902,1,3.267,3.098,MED,MED,112.820,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Mackenzie Mcdonald,Karen Khachanov,7,7.401,6.409,2,3.399,2.958,MED,MED,117.493,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Kamil Majchrzak,Matteo Berrettini,5,10.563,11.654,3,3.918,4.755,LOW,LOW,116.987,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Matteo Berrettini,Kamil Majchrzak,25,14.842,16.941,4,2.701,1.303,MED,MED,118.587,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Ethan Quinn,Henry Searle,13,9.387,7.952,5,3.960,3.787,LOW,LOW,123.453,0,LOW_SAMPLE;NO_OPP_DATA;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Henry Searle,Ethan Quinn,7,11.237,16.590,6,4.535,4.880,LOW,LOW,119.060,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Cristian Garin,Chris Rodesch,6,9.994,17.448,2,3.920,2.493,MED,MED,114.657,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Chris Rodesch,Cristian Garin,7,11.109,11.684,5,4.282,4.767,LOW,LOW,117.286,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Arthur Rinderknech,Alexander Zverev,25,15.533,17.003,3,5.100,6.238,MED,MED,115.350,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Alexander Zverev,Arthur Rinderknech,31,14.414,15.120,5,2.467,2.210,MED,MED,112.936,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Nicolas Jarry,Holger Rune,31,13.531,13.541,8,3.546,4.202,MED,MED,116.263,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Holger Rune,Nicolas Jarry,7,11.824,14.026,9,4.506,5.035,MED,MED,115.805,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Learner Tien,Nishesh Basavareddy,8,10.236,9.819,5,5.794,7.787,LOW,LOW,122.901,0,LOW_SAMPLE;NO_OPP_DATA;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Nishesh Basavareddy,Learner Tien,3,9.001,3.983,2,5.370,8.961,LOW,LOW,120.470,0,LOW_SAMPLE;NO_OPP_DATA;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Joao Fonseca,Jacob Fearnley,11,9.762,7.575,4,2.951,1.595,LOW,LOW,119.602,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Jacob Fearnley,Joao Fonseca,4,8.240,8.505,10,6.363,8.505,MED,MED,113.027,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Jenson Brooksby,Tallon Griekspoor,6,6.429,4.282,3,3.193,3.058,MED,MED,116.520,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Tallon Griekspoor,Jenson Brooksby,9,10.842,11.588,10,4.350,5.680,MED,MED,119.743,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Jiri Lehecka,Hugo Dellien,22,12.837,16.474,3,3.467,3.902,MED,MED,110.546,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Hugo Dellien,Jiri Lehecka,6,9.940,11.897,2,4.634,4.854,LOW,LOW,119.430,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Mattia Bellucci,Oliver Crawford,21,8.427,8.099,6,4.315,4.930,LOW,LOW,115.153,0,LOW_SAMPLE;NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Oliver Crawford,Mattia Bellucci,5,10.931,11.684,3,4.282,4.767,LOW,LOW,117.286,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Cameron Norrie,Roberto Bautista Agut,18,8.447,7.308,5,3.486,3.915,HIGH,MED,118.491,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Roberto Bautista Agut,Cameron Norrie,6,5.395,4.661,2,2.156,1.589,MED,MED,116.955,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Frances Tiafoe,Elmer Moller,7,10.316,10.618,4,3.914,4.084,MED,MED,119.251,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Elmer Moller,Frances Tiafoe,2,10.915,11.684,13,4.282,4.767,LOW,LOW,117.286,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Andrey Rublev,Laslo Djere,12,11.998,11.752,3,3.394,4.928,MED,MED,114.112,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Laslo Djere,Andrey Rublev,13,9.413,9.190,12,3.747,4.308,MED,MED,118.891,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Lloyd Harris,Zizou Bergs,23,17.523,23.751,4,3.526,3.289,MED,MED,117.660,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Zizou Bergs,Lloyd Harris,9,10.081,10.326,17,6.417,8.261,MED,MED,128.992,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Adrian Mannarino,Christopher Oconnell,3,7.067,3.028,0,3.965,3.364,MED,MED,125.137,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Christopher Oconnell,Adrian Mannarino,4,8.411,4.766,4,3.088,1.787,MED,MED,123.315,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Valentin Royer,Stefanos Tsitsipas,8,11.930,11.684,1,4.282,4.767,LOW,LOW,117.286,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Stefanos Tsitsipas,Valentin Royer,7,11.271,14.702,7,3.431,4.161,MED,MED,115.671,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Felix Auger Aliassime,James Duckworth,26,17.098,18.854,11,3.778,3.868,MED,MED,110.870,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,James Duckworth,Felix Auger Aliassime,8,11.537,11.475,7,3.685,3.279,MED,MED,125.406,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Jan Lennard Struff,Filip Misolic,18,14.304,15.189,6,5.742,7.907,MED,MED,116.312,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Filip Misolic,Jan Lennard Struff,7,11.977,11.684,9,4.282,4.767,LOW,LOW,117.286,0,LOW_SAMPLE;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Oliver Tarvet,Leandro Riedi,7,10.404,11.684,1,4.282,4.767,LOW,LOW,117.286,0,LOW_SAMPLE;NO_OPP_DATA;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Leandro Riedi,Oliver Tarvet,3,10.404,11.684,5,4.282,4.767,LOW,LOW,117.286,0,LOW_SAMPLE;NO_OPP_DATA;SLAM_DEBUT
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Carlos Alcaraz,Fabio Fognini,14,10.020,12.098,9,3.979,4.426,MED,MED,115.770,0,
ATP,2025,2025-06-30,Wimbledon,R128,Grass,Fabio Fognini,Carlos Alcaraz,1,8.640,8.889,9,6.880,8.494,MED,MED,125.435,0,
ATP,2025,2025-06-30,Wimbledon,R64,Grass,Jannik Sinner,Aleksandar Vukic,12,12.750,11.969,0,2.701,2.176,HIGH,MED,112.229,0,
ATP,2025,2025-06-30,Wimbledon,R64,Grass,Aleksandar Vukic,Jannik Sinner,3,11.151,10.519,2,2.872,3.028,MED,MED,121.768,0,
ATP,2025,2025-06-30,Wimbledon,R64,Grass,Pedro Martinez,Mariano Navone,0,5.677,0.986,5,6.870,9.859,MED,MED,123.233,0,NO_OPP_DATA
ATP,2025,2025-06-30,Wimbledon,R64,Grass,Mariano Navone,Pedro Martinez,5,10.114,8.750,3,3.747,1.094,LOW,LOW,122.496,0,LOW_SAMPLE
ATP,2025,2025-06-30,Wimbledon,R64,Grass,Grigor Dimitrov,Corentin Moutet,11,12.216,14.537,7,4.226,4.153,MED,MED,107.989,0,
ATP,2025,2025-06-30,Wimbledon,R64,Grass,Corentin Moutet,Grigor Dimitrov,11,6.318,4.910,4,4.188,4.255,MED,MED,123.566,0,
