tour,year,date,tournament,round,surface,player,opponent,actual_aces,projected_aces,naive_aces,actual_dfs,projected_dfs,naive_dfs,ace_confidence,df_confidence,expected_service_points,same_tournament_matches,notes
ATP,2024,2024-01-15,Australian Open,R128,Hard,Juan Pablo Varillas,Cameron Norrie,2,9.927,9.379,4,2.658,2.164,MED,MED,125.776,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Giulio Zeppieri,Dusan Lajovic,15,11.217,10.184,6,3.888,4.061,LOW,LOW,118.045,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Dusan Lajovic,Giulio Zeppieri,2,5.525,5.064,1,2.361,1.995,MED,MED,116.013,0,NO_OPP_DATA;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Max Purcell,Mate Valkusz,17,14.623,15.025,3,4.142,4.387,MED,MED,118.815,0,NO_OPP_DATA;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Mate Valkusz,Max Purcell,9,7.331,1.798,11,3.226,1.798,LOW,LOW,113.291,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Casper Ruud,Albert Ramos,11,11.030,9.571,5,3.672,3.808,MED,MED,118.710,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Albert Ramos,Casper Ruud,2,5.887,4.217,2,3.090,2.867,MED,MED,119.253,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Tommy Paul,Gregoire Barrere,9,10.644,10.017,2,3.036,3.056,MED,HIGH,117.447,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Gregoire Barrere,Tommy Paul,6,7.452,7.055,2,3.122,3.136,MED,MED,118.955,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Jack Draper,Marcos Giron,17,14.456,14.004,5,3.627,3.616,MED,MED,116.569,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Marcos Giron,Jack Draper,13,8.453,8.255,4,2.334,2.191,MED,HIGH,116.031,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Miomir Kecmanovic,Yosuke Watanuki,8,7.393,6.924,1,3.092,3.035,MED,HIGH,120.120,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Yosuke Watanuki,Miomir Kecmanovic,11,14.748,14.381,4,4.553,5.027,MED,MED,119.605,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Jan Lennard Struff,Rinky Hijikata,25,13.118,13.034,4,4.361,4.661,MED,MED,123.550,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Rinky Hijikata,Jan Lennard Struff,24,7.382,6.198,6,4.798,5.191,MED,MED,125.436,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Sumit Nagal,Alexander Bublik,1,9.714,10.192,0,3.728,4.064,LOW,LOW,118.129,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Alexander Bublik,Sumit Nagal,13,15.861,16.180,9,10.187,12.327,MED,MED,117.386,0,NO_OPP_DATA;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Juncheng Shang,Mackenzie Mcdonald,4,5.354,4.525,4,3.161,3.048,MED,MED,116.550,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Mackenzie Mcdonald,Juncheng Shang,6,8.548,7.751,4,3.524,3.541,MED,HIGH,116.706,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Lorenzo Sonego,Daniel Evans,23,9.177,9.198,1,2.924,2.880,MED,HIGH,116.660,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Daniel Evans,Lorenzo Sonego,3,7.665,6.863,6,4.386,4.804,MED,MED,114.610,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Carlos Alcaraz,Richard Gasquet,9,7.355,6.370,3,3.369,3.420,MED,HIGH,115.597,0,TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R128,Hard,Richard Gasquet,Carlos Alcaraz,3,8.460,8.393,3,4.005,4.358,MED,MED,117.423,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Novak Djokovic,Alexei Popyrin,11,11.897,10.790,0,4.046,4.243,MED,HIGH,110.934,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Alexei Popyrin,Novak Djokovic,17,14.636,14.715,4,4.137,4.296,MED,MED,122.554,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Tomas Martin Etcheverry,Gael Monfils,5,8.857,8.583,0,2.339,2.058,MED,MED,116.930,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Gael Monfils,Tomas Martin Etcheverry,12,13.886,13.122,4,6.209,7.129,MED,MED,116.710,0,TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Adrian Mannarino,Jaume Munar,7,9.026,8.222,3,2.918,2.917,MED,HIGH,116.791,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Jaume Munar,Adrian Mannarino,10,8.583,7.789,8,4.185,4.566,MED,MED,118.715,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Ben Shelton,Christopher Oconnell,17,15.107,13.896,4,5.139,5.558,MED,HIGH,116.059,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Christopher Oconnell,Ben Shelton,9,13.577,12.398,1,2.432,2.120,MED,MED,119.356,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Taylor Fritz,Hugo Gaston,11,15.393,14.957,2,3.259,3.303,MED,HIGH,114.973,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Hugo Gaston,Taylor Fritz,2,7.071,4.851,5,3.367,2.911,MED,MED,127.092,0,TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Fabian Marozsan,Francisco Cerundolo,7,8.482,7.951,3,3.329,3.280,MED,MED,115.885,0,TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Francisco Cerundolo,Fabian Marozsan,6,5.850,5.371,6,4.530,4.909,MED,MED,120.118,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Luca Van Assche,Lorenzo Musetti,9,7.903,6.904,3,3.712,3.809,MED,MED,119.586,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Lorenzo Musetti,Luca Van Assche,6,7.236,5.911,0,3.535,3.703,MED,MED,117.963,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Stefanos Tsitsipas,Jordan Thompson,13,12.908,12.092,2,3.020,3.096,MED,HIGH,112.979,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Jordan Thompson,Stefanos Tsitsipas,5,13.539,12.463,0,2.270,1.900,MED,MED,117.977,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Jannik Sinner,Jesper De Jong,7,9.514,9.619,1,2.791,2.720,MED,HIGH,115.908,0,NO_OPP_DATA;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Jesper De Jong,Jannik Sinner,6,9.938,10.184,3,3.888,4.061,LOW,LOW,118.045,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Sebastian Baez,Daniel Elahi Galan,4,4.706,3.775,5,2.408,2.033,MED,MED,119.557,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Daniel Elahi Galan,Sebastian Baez,6,10.756,10.352,2,3.229,2.933,MED,MED,120.941,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Tomas Machac,Frances Tiafoe,10,8.913,7.855,1,3.073,2.659,MED,MED,116.865,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Frances Tiafoe,Tomas Machac,13,12.836,13.071,2,3.297,3.299,MED,HIGH,115.778,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Karen Khachanov,Aleksandar Kovacevic,22,11.815,11.588,0,2.932,2.816,MED,HIGH,115.931,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Aleksandar Kovacevic,Karen Khachanov,16,12.317,12.598,5,3.845,3.969,MED,MED,119.248,0,TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Alex De Minaur,Matteo Arnaldi,4,6.622,5.972,3,3.903,4.066,MED,HIGH,116.050,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Matteo Arnaldi,Alex De Minaur,4,8.296,8.527,2,4.336,4.609,MED,MED,123.693,0,TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Flavio Cobolli,Pavel Kotov,5,9.429,7.413,4,3.711,4.236,LOW,LOW,114.904,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Pavel Kotov,Flavio Cobolli,2,6.009,5.396,5,3.958,4.139,MED,MED,120.256,0,NO_OPP_DATA;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Sebastian Korda,Quentin Halys,12,14.324,12.418,4,3.271,3.355,MED,HIGH,118.948,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Quentin Halys,Sebastian Korda,19,19.450,18.516,4,5.191,6.090,MED,MED,114.635,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Andrey Rublev,Christopher Eubanks,10,13.506,11.635,0,2.810,2.683,MED,HIGH,115.592,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Christopher Eubanks,Andrey Rublev,10,15.103,15.045,2,3.622,3.761,MED,MED,118.618,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Arthur Cazaux,Holger Rune,18,12.131,11.710,2,3.157,1.301,LOW,LOW,127.508,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Holger Rune,Arthur Cazaux,6,11.172,10.292,4,4.741,5.049,MED,HIGH,117.948,0,NO_OPP_DATA;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Tallon Griekspoor,Arthur Fils,11,14.522,12.888,3,4.440,4.686,MED,HIGH,116.539,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Arthur Fils,Tallon Griekspoor,13,11.831,10.696,11,4.866,5.301,MED,HIGH,117.472,0,TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Ugo Humbert,Zhizhen Zhang,15,11.082,10.067,3,3.105,3.078,MED,HIGH,115.012,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Zhizhen Zhang,Ugo Humbert,14,9.414,9.065,4,3.054,2.946,MED,MED,115.347,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Hubert Hurkacz,Jakub Mensik,19,20.793,19.694,2,2.314,2.179,MED,HIGH,114.949,0,NO_OPP_DATA;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Jakub Mensik,Hubert Hurkacz,19,11.136,11.281,10,3.444,3.318,LOW,LOW,110.821,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Grigor Dimitrov,Thanasi Kokkinakis,8,12.581,11.308,1,4.241,4.467,MED,HIGH,113.638,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Thanasi Kokkinakis,Grigor Dimitrov,12,16.520,15.846,3,3.469,3.615,MED,MED,120.201,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Nuno Borges,Alejandro Davidovich Fokina,7,7.254,6.838,5,3.662,3.738,MED,MED,118.699,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Alejandro Davidovich Fokina,Nuno Borges,5,6.765,5.644,4,2.985,2.913,MED,HIGH,119.764,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Felix Auger Aliassime,Hugo Grenier,4,13.182,13.614,8,5.831,6.520,MED,HIGH,116.333,0,NO_OPP_DATA;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Hugo Grenier,Felix Auger Aliassime,6,10.620,10.184,6,3.888,4.061,LOW,LOW,118.045,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Daniil Medvedev,Emil Ruusuvuori,23,11.650,11.358,8,5.894,6.471,MED,HIGH,118.637,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Emil Ruusuvuori,Daniil Medvedev,1,7.656,7.902,4,3.324,3.347,MED,HIGH,120.294,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Alexander Zverev,Lukas Klein,21,12.179,12.387,2,3.163,3.076,MED,HIGH,115.085,0,NO_OPP_DATA;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Lukas Klein,Alexander Zverev,13,9.165,7.917,5,4.066,4.475,LOW,LOW,117.382,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Alex Michelsen,Jiri Lehecka,7,8.142,7.142,3,3.424,3.306,MED,MED,121.935,0,TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Jiri Lehecka,Alex Michelsen,10,10.157,9.422,3,3.390,3.502,MED,HIGH,117.469,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Cameron Norrie,Giulio Zeppieri,16,7.681,7.635,4,3.229,3.353,MED,MED,117.109,0,NO_OPP_DATA;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Giulio Zeppieri,Cameron Norrie,29,10.501,10.184,8,3.888,4.061,LOW,LOW,118.045,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Casper Ruud,Max Purcell,22,10.462,9.571,5,3.672,3.808,MED,MED,118.710,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Max Purcell,Casper Ruud,27,15.138,15.025,6,4.142,4.387,MED,MED,118.815,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Tommy Paul,Jack Draper,9,10.195,10.017,4,3.036,3.056,MED,HIGH,117.447,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Jack Draper,Tommy Paul,4,13.809,14.004,2,3.627,3.616,MED,MED,116.569,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Miomir Kecmanovic,Jan Lennard Struff,10,8.120,6.924,8,3.092,3.035,MED,HIGH,120.120,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Jan Lennard Struff,Miomir Kecmanovic,23,13.745,13.034,7,4.361,4.661,MED,MED,123.550,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Juncheng Shang,Sumit Nagal,8,5.336,4.525,3,3.161,3.048,MED,MED,116.550,0,NO_OPP_DATA;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Sumit Nagal,Juncheng Shang,7,9.845,10.192,1,3.728,4.064,LOW,LOW,118.129,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Carlos Alcaraz,Lorenzo Sonego,12,7.084,6.370,4,3.369,3.420,MED,HIGH,115.597,0,TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R64,Hard,Lorenzo Sonego,Carlos Alcaraz,10,8.923,9.198,2,2.924,2.880,MED,HIGH,116.660,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Novak Djokovic,Tomas Martin Etcheverry,10,11.526,10.790,0,4.046,4.243,MED,HIGH,110.934,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Tomas Martin Etcheverry,Novak Djokovic,13,8.654,8.583,1,2.339,2.058,MED,MED,116.930,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Adrian Mannarino,Ben Shelton,9,9.262,8.222,9,2.918,2.917,MED,HIGH,116.791,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Ben Shelton,Adrian Mannarino,18,14.369,13.896,4,5.139,5.558,MED,HIGH,116.059,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Taylor Fritz,Fabian Marozsan,19,15.223,14.957,2,3.259,3.303,MED,HIGH,114.973,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Fabian Marozsan,Taylor Fritz,7,8.818,7.951,10,3.329,3.280,MED,MED,115.885,0,TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Stefanos Tsitsipas,Luca Van Assche,12,13.236,12.092,0,3.020,3.096,MED,HIGH,112.979,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Luca Van Assche,Stefanos Tsitsipas,1,8.073,6.904,5,3.712,3.809,MED,MED,119.586,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Jannik Sinner,Sebastian Baez,6,10.105,9.619,0,2.791,2.720,MED,HIGH,115.908,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Sebastian Baez,Jannik Sinner,2,4.375,3.775,0,2.408,2.033,MED,MED,119.557,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Karen Khachanov,Tomas Machac,17,11.394,11.588,5,2.932,2.816,MED,HIGH,115.931,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Tomas Machac,Karen Khachanov,17,8.496,7.855,5,3.073,2.659,MED,MED,116.865,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Alex De Minaur,Flavio Cobolli,4,6.172,5.972,0,3.903,4.066,MED,HIGH,116.050,0,NO_OPP_DATA;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Flavio Cobolli,Alex De Minaur,4,8.412,7.413,2,3.711,4.236,LOW,LOW,114.904,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Andrey Rublev,Sebastian Korda,13,12.520,11.635,3,2.810,2.683,MED,HIGH,115.592,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Sebastian Korda,Andrey Rublev,18,12.984,12.418,5,3.271,3.355,MED,HIGH,118.948,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Arthur Cazaux,Tallon Griekspoor,14,12.601,11.710,3,3.157,1.301,LOW,LOW,127.508,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Tallon Griekspoor,Arthur Cazaux,4,13.996,12.888,4,4.440,4.686,MED,HIGH,116.539,0,NO_OPP_DATA;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Hubert Hurkacz,Ugo Humbert,17,19.967,19.694,3,2.314,2.179,MED,HIGH,114.949,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Ugo Humbert,Hubert Hurkacz,4,10.591,10.067,0,3.105,3.078,MED,HIGH,115.012,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Nuno Borges,Grigor Dimitrov,21,7.397,6.838,4,3.662,3.738,MED,MED,118.699,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Grigor Dimitrov,Nuno Borges,11,12.845,11.308,2,4.241,4.467,MED,HIGH,113.638,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Daniil Medvedev,Felix Auger Aliassime,8,11.831,11.358,4,5.894,6.471,MED,HIGH,118.637,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Felix Auger Aliassime,Daniil Medvedev,8,12.768,13.614,4,5.831,6.520,MED,HIGH,116.333,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Alexander Zverev,Alex Michelsen,11,13.149,12.387,1,3.163,3.076,MED,HIGH,115.085,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Alex Michelsen,Alexander Zverev,1,8.111,7.142,3,3.424,3.306,MED,MED,121.935,0,TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Cameron Norrie,Casper Ruud,11,8.090,7.635,3,3.229,3.353,MED,MED,117.109,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Casper Ruud,Cameron Norrie,19,10.055,9.571,4,3.672,3.808,MED,MED,118.710,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Miomir Kecmanovic,Tommy Paul,10,7.239,6.924,0,3.092,3.035,MED,HIGH,120.120,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Tommy Paul,Miomir Kecmanovic,16,10.793,10.017,2,3.036,3.056,MED,HIGH,117.447,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Carlos Alcaraz,Juncheng Shang,3,7.103,6.370,1,3.369,3.420,MED,HIGH,115.597,0,TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R32,Hard,Juncheng Shang,Carlos Alcaraz,0,5.134,4.525,1,3.161,3.048,MED,MED,116.550,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
ATP,2024,2024-01-15,Australian Open,R16,Hard,Novak Djokovic,Adrian Mannarino,17,11.113,10.790,5,4.046,4.243,MED,HIGH,110.934,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
