tour,year,date,tournament,round,surface,player_id,player,opponent_id,opponent,actual_aces,projected_aces,naive_aces,actual_dfs,projected_dfs,naive_dfs,ace_confidence,df_confidence,expected_service_points,candidate_expected_service_points,candidate_projected_aces,candidate_projected_dfs,player_service_point_win,opponent_service_point_win,same_tournament_matches,ace_rate_pre_opponent,opponent_return_ratio,opponent_return_factor,prior_ace_rate,prior_df_rate,ace_environment_factor,df_environment_factor,same_tournament_ace_rate,same_tournament_df_rate,same_tournament_ace_weight,same_tournament_df_weight,l12m_svpt,l12m_ace_rate,l12m_df_rate,l24m_svpt,l24m_ace_rate,l24m_df_rate,career_4y_svpt,career_4y_ace_rate,career_4y_df_rate,notes,actual_service_points
ATP,2023,2023-01-16,Australian Open,R64,Hard,106186,Jason Kubler,111575,Karen Khachanov,14,12.079,11.601,2,3.975,3.981,MED,MED,117.370,135.484,13.943,4.589,0.644554,0.651623,0,0.09596246,1.12366821,1.07246433,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,1032,0.09883700,0.03391500,1032,0.09883700,0.03391500,1032,0.09883700,0.03391500,TOURNAMENT_DEBUT,123
ATP,2023,2023-01-16,Australian Open,R64,Hard,126207,Frances Tiafoe,209992,Juncheng Shang,20,12.927,13.046,1,3.646,3.632,MED,HIGH,118.187,135.126,14.780,4.168,0.623487,0.622358,0,0.10751594,1.02909048,1.01735409,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,3352,0.11038200,0.03072800,3504,0.10844700,0.03053700,3504,0.10844700,0.03053700,NO_OPP_DATA,78
ATP,2023,2023-01-16,Australian Open,R64,Hard,209992,Juncheng Shang,126207,Frances Tiafoe,1,7.288,2.013,3,5.020,6.710,LOW,LOW,120.783,135.230,8.160,5.620,0.622358,0.623487,0,0.05423350,1.19468806,1.11263499,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,180,0.01666700,0.05555600,180,0.01666700,0.05555600,180,0.01666700,0.05555600,LOW_SAMPLE;TOURNAMENT_DEBUT,97
ATP,2023,2023-01-16,Australian Open,R64,Hard,128034,Hubert Hurkacz,132283,Lorenzo Sonego,9,20.882,20.243,6,2.513,2.393,MED,HIGH,113.781,133.960,24.585,2.958,0.674510,0.658953,0,0.17235130,1.11039542,1.06484550,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,3423,0.17791400,0.02103400,3710,0.17951500,0.02102400,3710,0.17951500,0.02102400,,151
ATP,2023,2023-01-16,Australian Open,R64,Hard,132283,Lorenzo Sonego,128034,Hubert Hurkacz,5,10.936,9.756,7,2.929,2.787,MED,MED,115.979,135.758,12.801,3.429,0.658953,0.674510,0,0.08324916,1.23079664,1.13269187,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,1914,0.08411700,0.02403300,2151,0.08275200,0.02371000,2151,0.08275200,0.02371000,,156
ATP,2023,2023-01-16,Australian Open,R64,Hard,133430,Denis Shapovalov,106121,Taro Daniel,9,12.015,11.941,9,7.667,8.129,MED,HIGH,112.102,133.704,14.330,9.145,0.643275,0.627741,0,0.10454748,1.04226842,1.02515078,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,3558,0.10652100,0.07251300,3910,0.10588200,0.07084400,3910,0.10588200,0.07084400,,99
ATP,2023,2023-01-16,Australian Open,R64,Hard,106121,Taro Daniel,133430,Denis Shapovalov,2,9.287,8.683,5,2.796,2.625,MED,MED,112.745,135.235,11.140,3.353,0.627741,0.643275,0,0.07747317,1.10761402,1.06324431,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,1675,0.07701500,0.02328400,1875,0.07680000,0.02293300,1875,0.07680000,0.02293300,,116
ATP,2023,2023-01-16,Australian Open,R64,Hard,200624,Sebastian Korda,133297,Yosuke Watanuki,10,10.411,10.318,2,3.316,3.265,MED,HIGH,116.829,133.999,11.941,3.803,0.629149,0.615529,0,0.08772442,1.02644018,1.01578124,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,3578,0.08831700,0.02794900,3578,0.08831700,0.02794900,3578,0.08831700,0.02794900,NO_OPP_DATA,119
ATP,2023,2023-01-16,Australian Open,R64,Hard,133297,Yosuke Watanuki,200624,Sebastian Korda,6,11.967,14.084,5,4.680,5.868,LOW,LOW,116.778,135.238,13.859,5.420,0.615529,0.629149,0,0.10141264,1.01760545,1.01052638,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,199,0.12060300,0.05025100,199,0.12060300,0.05025100,199,0.12060300,0.05025100,LOW_SAMPLE;TOURNAMENT_DEBUT,95
ATP,2023,2023-01-16,Australian Open,R64,Hard,106421,Daniil Medvedev,105357,John Millman,10,15.428,14.425,3,5.397,5.550,MED,HIGH,114.909,126.508,16.985,5.942,0.668677,0.620220,0,0.12259418,1.16359882,1.09517107,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,3768,0.12553100,0.04830100,4069,0.12509200,0.04816900,4069,0.12509200,0.04816900,,98
ATP,2023,2023-01-16,Australian Open,R64,Hard,105357,John Millman,106421,Daniil Medvedev,0,6.316,6.029,1,2.633,2.319,MED,MED,118.656,131.340,6.992,2.914,0.620220,0.668677,0,0.05359141,0.98887013,0.99330714,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,1535,0.05081400,0.01954400,1650,0.04787900,0.02000000,1650,0.04787900,0.02000000,,81
ATP,2023,2023-01-16,Australian Open,R64,Hard,126774,Stefanos Tsitsipas,208014,Rinky Hijikata,6,11.398,11.179,1,2.436,2.303,MED,HIGH,111.901,130.218,13.263,2.834,0.662776,0.628487,0,0.09882053,1.05169967,1.03070657,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,3984,0.09990000,0.02058200,4120,0.10024300,0.02111700,4120,0.10024300,0.02111700,NO_OPP_DATA,71
ATP,2023,2023-01-16,Australian Open,R64,Hard,208014,Rinky Hijikata,126774,Stefanos Tsitsipas,3,8.832,6.906,0,4.305,4.221,LOW,LOW,117.790,133.735,10.027,4.888,0.628487,0.662776,0,0.06781881,1.18202937,1.10554636,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,307,0.05863200,0.03583100,350,0.05428600,0.04285700,350,0.05428600,0.04285700,LOW_SAMPLE;TOURNAMENT_DEBUT,56
ATP,2023,2023-01-16,Australian Open,R64,Hard,134868,Tallon Griekspoor,122298,Botic Van De Zandschulp,9,11.277,11.652,2,4.813,5.155,MED,MED,116.312,135.280,13.116,5.597,0.627812,0.642237,0,0.09626892,1.01195606,1.00715657,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,1647,0.10018200,0.04432300,1813,0.09597400,0.04136800,1813,0.09597400,0.04136800,,96
ATP,2023,2023-01-16,Australian Open,R64,Hard,122298,Botic Van De Zandschulp,134868,Tallon Griekspoor,8,12.282,11.020,2,6.298,6.824,MED,HIGH,117.296,133.859,14.016,7.187,0.642237,0.627812,0,0.09142400,1.25375471,1.14532185,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,2544,0.09394700,0.05817600,2856,0.09068600,0.05427200,2856,0.09068600,0.05427200,,86
ATP,2023,2023-01-16,Australian Open,R64,Hard,105916,Marton Fucsovics,144750,Lloyd Harris,3,7.639,6.356,2,5.494,5.765,MED,MED,118.849,135.178,8.688,6.249,0.642980,0.642407,0,0.05600764,1.25789671,1.14759062,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,1608,0.05348300,0.04850700,1792,0.05133900,0.04910700,1792,0.05133900,0.04910700,,122
ATP,2023,2023-01-16,Australian Open,R64,Hard,144750,Lloyd Harris,105916,Marton Fucsovics,5,13.844,13.199,2,2.717,2.124,MED,MED,116.216,135.237,16.109,3.162,0.642407,0.642980,0,0.11109079,1.12334524,1.07227937,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,766,0.11357700,0.01827700,857,0.12485400,0.01983700,857,0.12485400,0.01983700,,122
ATP,2023,2023-01-16,Australian Open,R64,Hard,206173,Jannik Sinner,144869,Tomas Martin Etcheverry,6,11.358,10.091,3,3.760,3.789,MED,HIGH,112.509,129.741,13.098,4.335,0.655888,0.619683,0,0.08934605,1.22574782,1.12990174,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,2910,0.08969100,0.03367700,3102,0.09058700,0.03320400,3102,0.09058700,0.03320400,,68
ATP,2023,2023-01-16,Australian Open,R64,Hard,144869,Tomas Martin Etcheverry,206173,Jannik Sinner,6,9.065,9.023,1,3.022,2.578,MED,MED,113.061,133.287,10.687,3.562,0.619683,0.655888,0,0.08084278,0.98632244,0.99177087,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,614,0.07980500,0.02280100,614,0.07980500,0.02280100,614,0.07980500,0.02280100,,65
ATP,2023,2023-01-16,Australian Open,R64,Hard,111815,Cameron Norrie,106005,Constant Lestienne,17,7.053,6.831,3,3.063,2.991,MED,HIGH,113.643,131.624,8.169,3.547,0.642869,0.615128,0,0.06097966,1.02968158,1.01770467,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,3610,0.06011100,0.02631600,3848,0.05951100,0.02650700,3848,0.05951100,0.02650700,,136
ATP,2023,2023-01-16,Australian Open,R64,Hard,106005,Constant Lestienne,111815,Cameron Norrie,0,7.084,6.261,2,4.477,4.613,MED,MED,119.832,134.226,7.935,5.015,0.615128,0.642869,0,0.05754231,1.04598037,1.02733981,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,1091,0.05224600,0.03849700,1091,0.05224600,0.03849700,1091,0.05224600,0.03849700,TOURNAMENT_DEBUT,139
ATP,2023,2023-01-16,Australian Open,R64,Hard,208103,Jiri Lehecka,111153,Christopher Eubanks,4,9.405,7.606,2,3.649,3.570,MED,MED,119.439,135.483,10.669,4.139,0.652865,0.656623,0,0.06607758,1.33950249,1.19169774,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,1539,0.06367800,0.02989000,1539,0.06367800,0.02989000,1539,0.06367800,0.02989000,,111
ATP,2023,2023-01-16,Australian Open,R64,Hard,111153,Christopher Eubanks,208103,Jiri Lehecka,8,16.100,16.176,0,4.514,4.701,MED,MED,119.454,135.068,18.205,5.104,0.656623,0.652865,0,0.12455071,1.14061132,1.08213790,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,864,0.13541700,0.03935200,864,0.13541700,0.03935200,864,0.13541700,0.03935200,TOURNAMENT_DEBUT,99
ATP,2023,2023-01-16,Australian Open,R64,Hard,202103,Francisco Cerundolo,144895,Corentin Moutet,2,5.417,4.581,5,4.846,5.175,MED,MED,115.283,135.294,6.357,5.687,0.616687,0.628745,0,0.04601113,1.03551563,1.02116047,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,1359,0.03973500,0.04488600,1437,0.04036200,0.04314500,1437,0.04036200,0.04314500,TOURNAMENT_DEBUT,111
ATP,2023,2023-01-16,Australian Open,R64,Hard,144895,Corentin Moutet,202103,Francisco Cerundolo,1,4.920,3.975,3,3.261,3.147,MED,MED,120.087,134.193,5.498,3.644,0.628745,0.616687,0,0.03900900,1.08508906,1.05021745,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,1450,0.03310300,0.02620700,1810,0.03259700,0.02541400,1810,0.03259700,0.02541400,,147
ATP,2023,2023-01-16,Australian Open,R64,Hard,200000,Felix Auger Aliassime,144684,Alex Molcan,23,17.493,17.420,5,4.736,4.775,MED,HIGH,112.810,129.707,20.113,5.445,0.662428,0.625957,0,0.14864936,1.07294045,1.04314666,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,3756,0.15442000,0.04233200,4130,0.15133200,0.04334100,4130,0.15133200,0.04334100,,110
ATP,2023,2023-01-16,Australian Open,R64,Hard,144684,Alex Molcan,200000,Felix Auger Aliassime,4,6.908,6.440,5,3.878,3.916,MED,MED,114.260,133.411,8.065,4.528,0.625957,0.662428,0,0.05888521,1.04485795,1.02667823,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,1313,0.05635900,0.03427300,1511,0.05360700,0.03375200,1511,0.05360700,0.03375200,,121
ATP,2023,2023-01-16,Australian Open,R64,Hard,126094,Andrey Rublev,200325,Emil Ruusuvuori,16,12.542,12.668,3,2.949,2.888,MED,HIGH,110.695,134.910,15.285,3.594,0.642273,0.637804,0,0.11232983,1.01440682,1.00861935,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,3871,0.11444100,0.02609100,3871,0.11444100,0.02609100,3871,0.11444100,0.02609100,,138
ATP,2023,2023-01-16,Australian Open,R64,Hard,200325,Emil Ruusuvuori,126094,Andrey Rublev,9,6.567,5.832,2,3.800,3.845,MED,HIGH,113.747,135.364,7.815,4.523,0.637804,0.642273,0,0.05385691,1.12273000,1.07192697,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,2633,0.05127200,0.03380200,2905,0.05197900,0.03304600,2905,0.05197900,0.03304600,,122
ATP,2023,2023-01-16,Australian Open,R64,Hard,105554,Daniel Evans,104871,Jeremy Chardy,8,7.431,7.391,0,3.908,3.995,MED,HIGH,113.294,135.226,8.870,4.665,0.624271,0.625410,0,0.06559261,1.00000000,1.00000000,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,2836,0.06523300,0.03526100,3206,0.06363100,0.03399900,3206,0.06363100,0.03399900,NO_OPP_DATA,71
ATP,2023,2023-01-16,Australian Open,R64,Hard,104871,Jeremy Chardy,105554,Daniel Evans,6,10.057,9.924,5,3.977,3.991,LOW,LOW,116.595,135.119,11.655,4.609,0.625410,0.624271,0,0.08472447,1.03034746,1.01809950,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;TOURNAMENT_DEBUT,82
ATP,2023,2023-01-16,Australian Open,R64,Hard,200005,Ugo Humbert,106045,Denis Kudla,18,9.152,8.153,2,4.037,3.856,MED,MED,122.510,135.303,10.107,4.458,0.633116,0.636318,0,0.06515127,1.25608024,1.14659602,0.08511600,0.03423300,0.99540000,0.99640000,0.00000000,0.00000000,0.00000000,0.00000000,1112,0.06654700,0.03147500,1411,0.05740600,0.03401800,1411,0.05740600,0.03401800,,123
