date,tournament,surface,round,series,player1,player2,player1_id,player2_id,our_prob,our_prob_raw,our_odds,pinnacle_odds,pinnacle_odds_loser,actual_winner,value_pct,bet_side,bet_result,policy_excluded,pinnacle_prob_novig,model_favorite,model_favorite_prob,p_serve_return,p_elo,p_rank,confidence
2024-01-11,Adelaide International,Hard,Quarterfinals,ATP250,Alexander Bublik,Lorenzo Musetti,24245,63572,0.464345,0.46744,2.1536,1.99,1.92,Alexander Bublik,2.846,loser,skip,False,0.491049,Lorenzo Musetti,0.535655,0.448013,0.471321,0.460077,high
2024-01-11,Adelaide International,Hard,Quarterfinals,ATP250,Jack Draper,Vinay Kumar T,63017,49583,0.538296,0.542431,1.8577,2.09,1.83,Jack Draper,12.504,winner,win,False,0.466837,Jack Draper,0.538296,0.618218,0.940133,0.166211,low
2024-01-11,Adelaide International,Hard,Quarterfinals,ATP250,Sebastian Korda,Christopher O'Connell,42451,24721,0.582368,0.598727,1.7171,1.47,2.92,Sebastian Korda,21.948,loser,loss,False,0.665148,Sebastian Korda,0.582368,0.448692,0.619085,0.710882,high
2024-01-11,Adelaide International,Hard,Quarterfinals,ATP250,Jiri Lehecka,Nicolas Jarry,61838,27482,0.394034,0.368254,2.5379,2.05,1.87,Jiri Lehecka,13.316,loser,loss,False,0.477041,Nicolas Jarry,0.605966,0.440129,0.378436,0.370274,high
2024-01-12,ASB Classic,Hard,Semifinals,ATP250,Taro Daniel,Ben Shelton,20648,87562,0.397088,0.372505,2.5183,4.39,1.26,Taro Daniel,74.321,winner,win,False,0.223009,Ben Shelton,0.602912,0.614664,0.583723,0.167474,high
2024-01-12,ASB Classic,Hard,Semifinals,ATP250,Alejandro Tabilo,Arthur Fils,30087,83135,0.515853,0.504353,1.9385,4.22,1.27,Alejandro Tabilo,117.69,winner,win,False,0.23133,Alejandro Tabilo,0.515853,0.572498,0.591596,0.299879,high
2024-01-12,Adelaide International,Hard,Semifinals,ATP250,Jack Draper,Alexander Bublik,63017,24245,0.52096,0.511631,1.9195,1.46,2.96,Jack Draper,41.796,loser,loss,False,0.669683,Jack Draper,0.52096,0.593599,0.589765,0.333955,high
2024-01-12,Adelaide International,Hard,Semifinals,ATP250,Jiri Lehecka,Sebastian Korda,61838,42451,0.421938,0.407335,2.37,2.48,1.61,Jiri Lehecka,4.641,winner,skip,False,0.393643,Sebastian Korda,0.578062,0.444232,0.323949,0.480969,high
2024-01-13,ASB Classic,Hard,The Final,ATP250,Alejandro Tabilo,Taro Daniel,30087,20648,0.523882,0.515794,1.9088,2.08,1.84,Alejandro Tabilo,8.967,winner,win,False,0.469388,Alejandro Tabilo,0.523882,0.461842,0.474681,0.479381,high
2024-01-13,Adelaide International,Hard,The Final,ATP250,Jiri Lehecka,Jack Draper,61838,63017,0.477041,0.485521,2.0963,2.45,1.63,Jiri Lehecka,16.875,winner,win,False,0.39951,Jack Draper,0.522959,0.442642,0.355048,0.658008,high
2024-01-14,Australian Open,Hard,1st Round,Grand Slam,Matteo Arnaldi,Adam Walton,73956,47752,0.680936,0.709825,1.4686,1.22,4.84,Matteo Arnaldi,54.427,loser,loss,False,0.79868,Matteo Arnaldi,0.680936,0.389963,0.727454,0.826575,high
2024-01-14,Australian Open,Hard,1st Round,Grand Slam,Francisco Cerundolo,Dane Sweeny,52279,56590,0.77627,0.812752,1.2882,1.4,3.21,Francisco Cerundolo,8.678,winner,win,False,0.696312,Francisco Cerundolo,0.77627,0.436938,0.736824,0.929173,high
2024-01-14,Australian Open,Hard,1st Round,Grand Slam,Jesper De Jong,Pedro Cachin,59166,23100,0.53607,0.542533,1.8654,1.35,3.55,Jesper De Jong,64.695,loser,loss,False,0.72449,Jesper De Jong,0.53607,0.630072,0.570638,0.306081,high
2024-01-14,Australian Open,Hard,1st Round,Grand Slam,Novak Djokovic,Dino Prizmic,5992,85899,0.92756,0.952968,1.0781,1.02,31.46,Novak Djokovic,127.896,loser,loss,False,0.968596,Novak Djokovic,0.92756,0.591877,0.979445,0.967299,medium
2024-01-14,Australian Open,Hard,1st Round,Grand Slam,Taylor Harry Fritz,Alejandro Pascacio F.,29932,24232,0.974367,0.986517,1.0263,1.04,17.97,Taylor Harry Fritz,1.334,winner,skip,False,0.945292,Taylor Harry Fritz,0.974367,0.665625,0.972739,0.892469,low
2024-01-14,Australian Open,Hard,1st Round,Grand Slam,Daniel Elahi Galan,Jason Murray Kubler,26845,14745,0.460094,0.452951,2.1735,2.49,1.61,Daniel Elahi Galan,14.563,winner,win,False,0.392683,Jason Murray Kubler,0.539906,0.477163,0.361562,0.557371,high
2024-01-14,Australian Open,Hard,1st Round,Grand Slam,Quentin Halys,Lloyd Harris,25171,36449,0.491275,0.489705,2.0355,3.59,1.34,Quentin Halys,76.368,winner,win,False,0.271805,Lloyd Harris,0.508725,0.416865,0.506063,0.604544,high
2024-01-14,Australian Open,Hard,1st Round,Grand Slam,Pavel Kotov,Arthur Rinderknech,45553,28170,0.574995,0.588233,1.7391,1.69,2.3,Pavel Kotov,-2.249,loser,skip,False,0.576441,Pavel Kotov,0.574995,0.602852,0.539551,0.58362,high
2024-01-14,Australian Open,Hard,1st Round,Grand Slam,Tomas Machac,Shintaro Mochizuki,58327,73742,0.634851,0.657605,1.5752,1.3,3.92,Tomas Machac,43.138,loser,loss,False,0.750958,Tomas Machac,0.634851,0.557017,0.709668,0.645819,high
2024-01-14,Australian Open,Hard,1st Round,Grand Slam,Fabian Marozsan,Marin Cilic,52140,6101,0.410594,0.394943,2.4355,1.76,2.19,Fabian Marozsan,29.08,loser,loss,False,0.55443,Marin Cilic,0.589406,0.556058,0.31839,,medium
2024-01-14,Australian Open,Hard,1st Round,Grand Slam,Christopher O'Connell,Cristian Garin,24721,24840,0.539334,0.546377,1.8541,1.43,3.08,Christopher O'Connell,41.885,loser,loss,False,0.682927,Christopher O'Connell,0.539334,0.502745,0.594548,0.552452,high
2024-01-14,Australian Open,Hard,1st Round,Grand Slam,Andrey Rublev,Thiago Seyboth Wild,29372,36858,0.910225,0.938965,1.0986,1.03,25.21,Andrey Rublev,126.323,loser,loss,False,0.960747,Andrey Rublev,0.910225,0.659989,0.885179,0.925691,medium
2024-01-14,Australian Open,Hard,1st Round,Grand Slam,Jannik Sinner,Botic Van De Zandschulp,47275,24249,0.790891,0.827749,1.2644,1.06,13.9,Jannik Sinner,190.662,loser,loss,False,0.929144,Jannik Sinner,0.790891,0.574852,0.712759,0.927497,high
2024-01-14,Australian Open,Hard,1st Round,Grand Slam,Alejandro Pascacio F.,Borna Coric,24232,25165,0.189093,0.152132,5.2884,1.56,2.6,Alejandro Pascacio F.,110.836,loser,loss,False,0.625,Borna Coric,0.810907,0.435493,0.045153,0.708348,low
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Felix Auger Aliassime,Dominic Thiem,40434,20650,0.644038,0.668112,1.5527,1.45,2.97,Felix Auger Aliassime,5.721,loser,loss,False,0.671946,Felix Auger Aliassime,0.644038,0.568532,0.486922,0.765498,medium
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Nuno Borges,Maximilian Marterer,31446,23640,0.569936,0.582313,1.7546,2.24,1.73,Nuno Borges,27.666,winner,win,False,0.435768,Nuno Borges,0.569936,0.639277,0.612403,0.574115,high
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Flavio Cobolli,Nicolas Jarry,67546,27482,0.240404,0.204639,4.1597,4.46,1.25,Flavio Cobolli,7.22,winner,win,False,0.218914,Nicolas Jarry,0.759596,0.473183,0.222727,0.148718,high
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Alejandro Davidovich Fokina,Constant Lestienne,36519,19474,0.656074,0.681809,1.5242,1.25,4.46,Alejandro Davidovich Fokina,53.391,loser,loss,False,0.781086,Alejandro Davidovich Fokina,0.656074,0.480841,0.579433,0.811532,high
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Tomas Martin Etcheverry,Andy Murray,37532,1075,0.422597,0.408951,2.3663,2.42,1.64,Tomas Martin Etcheverry,2.268,winner,skip,False,0.403941,Andy Murray,0.577403,0.480596,0.256579,0.572694,high
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Christopher Eubanks,Taro Daniel,26381,20648,0.378293,0.357501,2.6435,2.53,1.59,Christopher Eubanks,-1.149,loser,skip,False,0.385922,Taro Daniel,0.621707,0.399455,0.32425,0.614531,high
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Hugo Gaston,Roberto Carballes Baena,46747,21506,0.441933,0.431602,2.2628,2.41,1.64,Hugo Gaston,6.506,winner,win,False,0.404938,Roberto Carballes Baena,0.558067,0.503124,0.423603,0.401638,medium
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Hugo Grenier,Alexandre Muller,28932,28108,0.331964,0.304663,3.0124,3.19,1.41,Hugo Grenier,5.896,winner,win,False,0.306522,Alexandre Muller,0.668036,0.432317,0.339127,0.273887,high
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Ugo Humbert,David Goffin,38911,11226,0.721961,0.755094,1.3851,1.42,3.12,Ugo Humbert,2.518,winner,skip,False,0.687225,Ugo Humbert,0.721961,0.58404,0.64298,0.853151,medium
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Hubert Hurkacz,Omar Jasika,26473,26965,0.865618,0.900075,1.1552,1.03,20.95,Hubert Hurkacz,181.53,loser,loss,False,0.953139,Hubert Hurkacz,0.865618,0.462375,0.930334,0.959528,high
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Karen Khachanov,Daniel Altmaier,25543,29732,0.641666,0.665404,1.5584,1.22,4.95,Karen Khachanov,77.375,loser,loss,False,0.802269,Karen Khachanov,0.641666,0.543016,0.625491,0.790173,high
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Sebastian Korda,Vit Kopriva,42451,42971,0.77486,0.811293,1.2906,1.08,10.76,Sebastian Korda,142.25,loser,loss,False,0.908784,Sebastian Korda,0.77486,0.589232,0.854456,0.842336,medium
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Aleksandar Kovacevic,Alejandro Tabilo,39152,30087,0.327985,0.300183,3.0489,2.5,1.6,Aleksandar Kovacevic,7.522,loser,loss,False,0.390244,Alejandro Tabilo,0.672015,0.482962,0.285851,0.330025,high
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Adrian Mannarino,Stan Wawrinka,7806,1092,0.662624,0.689227,1.5092,1.49,2.84,Adrian Mannarino,-1.269,winner,skip,False,0.655889,Adrian Mannarino,0.662624,0.529429,0.668615,0.751298,medium
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Jakub Mensik,Denis Shapovalov,86691,33502,0.375797,0.354627,2.661,1.74,2.22,Jakub Mensik,38.573,loser,loss,False,0.560606,Denis Shapovalov,0.624203,0.525265,0.179841,0.444837,medium
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Gael Monfils,Yannick Hanfmann,5917,14856,0.54774,0.556266,1.8257,1.53,2.7,Gael Monfils,22.11,loser,loss,False,0.638298,Gael Monfils,0.54774,0.525416,0.671801,0.417636,high
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Lorenzo Musetti,Benjamin Bonzi,63572,28899,0.676751,0.705136,1.4776,1.32,3.73,Lorenzo Musetti,20.572,loser,loss,False,0.738614,Lorenzo Musetti,0.676751,0.55495,0.604712,0.80189,medium
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Alexei Popyrin,Marc Polmans,34233,25365,0.629056,0.650955,1.5897,1.2,5.18,Alexei Popyrin,92.149,loser,loss,False,0.811912,Alexei Popyrin,0.629056,0.361142,0.694745,0.799073,high
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Emil Ruusuvuori,Patrick Kypson,37105,46718,0.774664,0.81109,1.2909,1.12,7.85,Emil Ruusuvuori,76.889,loser,loss,False,0.875139,Emil Ruusuvuori,0.774664,0.614345,0.849527,0.799266,high
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Ben Shelton,Roberto Bautista Agut,87562,1837,0.687509,0.717162,1.4545,1.45,2.98,Ben Shelton,-0.311,winner,skip,False,0.672686,Ben Shelton,0.687509,0.51387,0.385949,0.829195,high
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Jan-Lennard Struff,Rinky Hijikata,14177,58149,0.598508,0.615649,1.6708,1.68,2.34,Jan-Lennard Struff,0.549,winner,skip,False,0.58209,Jan-Lennard Struff,0.598508,0.440592,0.629194,0.744165,high
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Jordan Thompson,Aleksandar Vukic,22433,28267,0.643412,0.667399,1.5542,1.35,3.54,Jordan Thompson,26.232,loser,loss,False,0.723926,Jordan Thompson,0.643412,0.526766,0.709075,0.563623,high
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Stefanos Tsitsipas,Zizou Bergs,30470,37741,0.802447,0.839426,1.2462,1.12,7.79,Stefanos Tsitsipas,53.894,loser,loss,False,0.874299,Stefanos Tsitsipas,0.802447,0.532291,0.840571,0.930564,medium
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Luca Van Assche,James Duckworth,82371,11517,0.40072,0.383455,2.4955,1.93,1.98,Luca Van Assche,18.657,loser,loss,False,0.506394,James Duckworth,0.59928,0.283598,0.356338,0.540455,medium
2024-01-15,Australian Open,Hard,1st Round,Grand Slam,Zhuo Zhang,Federico Coria,26496,18720,0.408281,0.392248,2.4493,1.08,10.71,Zhuo Zhang,533.731,loser,loss,False,0.908397,Federico Coria,0.591719,0.507876,0.226501,0.598574,low
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Carlos Alcaraz,Richard Gasquet,68074,674,0.835177,0.871565,1.1974,1.01,40.62,Carlos Alcaraz,569.512,loser,loss,False,0.975739,Carlos Alcaraz,0.835177,0.697037,0.685564,0.954868,high
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Arthur Cazaux,Laslo Djere,70873,24084,0.427734,0.414959,2.3379,2.0,1.91,Arthur Cazaux,9.303,loser,loss,False,0.488491,Laslo Djere,0.572266,0.732738,0.535326,0.20295,medium
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Grigor Dimitrov,Marton Fucsovics,11953,13674,0.820348,0.857181,1.219,1.15,6.57,Grigor Dimitrov,18.031,loser,loss,False,0.851036,Grigor Dimitrov,0.820348,0.580529,0.832268,0.8576,high
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Jack Draper,Marcos Giron,63017,18736,0.607853,0.626491,1.6451,1.25,4.51,Jack Draper,76.858,loser,loss,False,0.782986,Jack Draper,0.607853,0.506117,0.677823,0.537989,high
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Arthur Fils,Jiri Vesely,83135,18017,0.769193,0.805407,1.3001,1.11,8.44,Arthur Fils,94.801,loser,loss,False,0.88377,Arthur Fils,0.769193,0.531894,0.572946,0.919941,medium
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Tallon Griekspoor,Roman Safiullin,33860,28900,0.46455,0.458197,2.1526,2.73,1.52,Tallon Griekspoor,26.822,winner,win,False,0.357647,Roman Safiullin,0.53545,0.437118,0.455951,0.537336,high
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Lukas Klein,Si Wook Kwon,37085,31834,0.891794,0.923357,1.1213,1.36,3.45,Lukas Klein,21.284,winner,win,False,0.717256,Lukas Klein,0.891794,0.588222,0.899922,0.877489,low
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Thanasi Kokkinakis,Sebastian Ofner,22432,27547,0.427167,0.414296,2.341,2.04,1.87,Thanasi Kokkinakis,7.12,loser,loss,False,0.478261,Sebastian Ofner,0.572833,0.593811,0.431312,0.319752,high
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Jiri Lehecka,Bernabe Zapata Miralles,61838,29579,0.752795,0.788184,1.3284,1.06,13.84,Jiri Lehecka,242.132,loser,loss,False,0.928859,Jiri Lehecka,0.752795,0.600204,0.733287,0.78216,medium
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Alex Michelsen,James McCabe,92985,83315,0.691542,0.721649,1.446,1.19,5.48,Alex Michelsen,69.035,loser,loss,False,0.821589,Alex Michelsen,0.691542,0.585157,0.691398,0.779122,high
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Sumit Nagal,Alexander Bublik,26922,24245,0.265453,0.231294,3.7671,5.18,1.2,Sumit Nagal,37.505,winner,win,False,0.188088,Alexander Bublik,0.734547,0.593141,0.250471,0.152764,high
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Cameron Norrie,Juan Pablo Varillas,27851,26153,0.770119,0.806371,1.2985,1.13,7.18,Cameron Norrie,65.054,loser,loss,False,0.864019,Cameron Norrie,0.770119,0.621909,0.863573,0.797953,medium
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Vinay Kumar T,Gregoire Barrere,49583,20654,0.668533,0.695898,1.4958,1.16,6.31,Vinay Kumar T,109.156,loser,loss,False,0.844712,Vinay Kumar T,0.668533,0.43677,0.109663,0.869657,low
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Max Purcell,Mate Valkusz,28263,39306,0.729524,0.763291,1.3708,1.35,3.51,Max Purcell,-1.514,winner,skip,False,0.722222,Max Purcell,0.729524,0.669593,0.723872,0.845508,medium
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Holger Rune,Yoshihito Nishioka,69471,24225,0.764086,0.800073,1.3088,1.14,7.03,Holger Rune,65.847,loser,loss,False,0.860465,Holger Rune,0.764086,0.539072,0.671681,0.894932,high
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Casper Ruud,Albert Ramos-Vinolas,33648,6691,0.838662,0.874901,1.1924,1.05,16.05,Casper Ruud,158.947,loser,loss,False,0.938596,Casper Ruud,0.838662,0.624158,0.807595,0.893611,medium
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Juncheng Shang,Mackenzie Mcdonald,86082,18094,0.379423,0.358804,2.6356,1.77,2.18,Juncheng Shang,35.286,loser,loss,False,0.551899,Mackenzie Mcdonald,0.620577,0.445594,0.345035,0.213574,high
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Lorenzo Sonego,Daniel Evans,31392,9305,0.477091,0.472974,2.096,1.85,2.07,Lorenzo Sonego,8.242,loser,loss,False,0.528061,Daniel Evans,0.522909,0.491722,0.492056,0.459824,high
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Giulio Zeppieri,Dusan Lajovic,57769,12190,0.326632,0.298662,3.0615,1.98,1.93,Giulio Zeppieri,29.96,loser,loss,False,0.493606,Dusan Lajovic,0.673368,0.476101,0.248273,0.271711,medium
2024-01-16,Australian Open,Hard,1st Round,Grand Slam,Alexander Zverev,Dominik Koepfer,24008,34298,0.760678,0.796499,1.3146,1.07,11.89,Alexander Zverev,184.553,loser,loss,False,0.917438,Alexander Zverev,0.760678,0.625177,0.780032,0.910919,high
2024-01-17,Australian Open,Hard,2nd Round,Grand Slam,Sebastian Baez,Daniel Elahi Galan,52721,26845,0.556841,0.566958,1.7958,1.44,2.97,Sebastian Baez,31.618,loser,loss,False,0.673469,Sebastian Baez,0.556841,0.559143,0.536399,0.759981,high
2024-01-17,Australian Open,Hard,2nd Round,Grand Slam,Flavio Cobolli,Pavel Kotov,67546,45553,0.357254,0.333362,2.7991,2.52,1.6,Flavio Cobolli,2.839,loser,skip,False,0.38835,Pavel Kotov,0.642746,0.456816,0.300395,0.401715,high
2024-01-17,Australian Open,Hard,2nd Round,Grand Slam,Alex De Minaur,Matteo Arnaldi,39309,73956,0.705548,0.737139,1.4173,1.2,5.24,Alex De Minaur,54.293,loser,loss,False,0.813665,Alex De Minaur,0.705548,0.552156,0.748279,0.817258,high
2024-01-17,Australian Open,Hard,2nd Round,Grand Slam,Novak Djokovic,Alexei Popyrin,5992,34233,0.867594,0.901874,1.1526,1.04,19.56,Novak Djokovic,158.986,loser,loss,False,0.949515,Novak Djokovic,0.867594,0.561497,0.923209,0.940596,high
2024-01-17,Australian Open,Hard,2nd Round,Grand Slam,Tomas Martin Etcheverry,Gael Monfils,37532,5917,0.496885,0.496325,2.0125,2.64,1.55,Tomas Martin Etcheverry,31.178,winner,win,False,0.369928,Gael Monfils,0.503115,0.496424,0.235336,0.708567,high
2024-01-17,Australian Open,Hard,2nd Round,Grand Slam,Taylor Harry Fritz,Hugo Gaston,29932,46747,0.80644,0.843422,1.24,1.14,6.86,Taylor Harry Fritz,32.782,loser,loss,False,0.8575,Taylor Harry Fritz,0.80644,0.67123,0.845603,0.899933,medium
2024-01-17,Australian Open,Hard,2nd Round,Grand Slam,Karen Khachanov,Aleksandar Kovacevic,25543,39152,0.716695,0.749358,1.3953,1.17,6.02,Karen Khachanov,70.549,loser,loss,False,0.837274,Karen Khachanov,0.716695,0.45699,0.726856,0.881087,high
2024-01-17,Australian Open,Hard,2nd Round,Grand Slam,Sebastian Korda,Quentin Halys,42451,25171,0.71363,0.746008,1.4013,1.31,3.85,Sebastian Korda,10.252,loser,loss,False,0.746124,Sebastian Korda,0.71363,0.566913,0.729983,0.816561,high
2024-01-17,Australian Open,Hard,2nd Round,Grand Slam,Tomas Machac,Alejandro Pascacio F.,58327,24232,0.576322,0.589785,1.7351,2.78,1.51,Tomas Machac,60.217,winner,win,False,0.351981,Tomas Machac,0.576322,0.66125,0.918521,0.173986,low
2024-01-17,Australian Open,Hard,2nd Round,Grand Slam,Fabian Marozsan,Francisco Cerundolo,52140,52279,0.387712,0.368377,2.5792,1.54,2.66,Fabian Marozsan,62.869,loser,loss,False,0.633333,Francisco Cerundolo,0.612288,0.512251,0.428374,0.228765,medium
2024-01-17,Australian Open,Hard,2nd Round,Grand Slam,Andrey Rublev,Christopher Eubanks,29372,26381,0.822664,0.859448,1.2156,1.09,9.56,Andrey Rublev,69.533,loser,loss,False,0.897653,Andrey Rublev,0.822664,0.571685,0.826889,0.885856,high
2024-01-17,Australian Open,Hard,2nd Round,Grand Slam,Ben Shelton,Christopher O'Connell,87562,24721,0.657501,0.683427,1.5209,1.28,4.16,Ben Shelton,42.48,loser,loss,False,0.764706,Ben Shelton,0.657501,0.426918,0.494951,0.820735,high
2024-01-17,Australian Open,Hard,2nd Round,Grand Slam,Jannik Sinner,Jesper De Jong,47275,59166,0.868066,0.902303,1.152,1.02,27.16,Jannik Sinner,258.334,loser,loss,False,0.963804,Jannik Sinner,0.868066,0.518679,0.851937,0.953137,high
2024-01-17,Australian Open,Hard,2nd Round,Grand Slam,Stefanos Tsitsipas,Jordan Thompson,30470,22433,0.653118,0.678453,1.5311,1.25,4.4,Stefanos Tsitsipas,52.628,loser,loss,False,0.778761,Stefanos Tsitsipas,0.653118,0.437175,0.565582,0.882573,high
2024-01-17,Australian Open,Hard,2nd Round,Grand Slam,Luca Van Assche,Lorenzo Musetti,82371,63572,0.361956,0.338738,2.7628,2.75,1.51,Luca Van Assche,-0.462,winner,skip,False,0.35446,Lorenzo Musetti,0.638044,0.456905,0.31159,0.254348,medium
2024-01-18,Australian Open,Hard,2nd Round,Grand Slam,Carlos Alcaraz,Lorenzo Sonego,68074,31392,0.772274,0.808611,1.2949,1.05,15.2,Carlos Alcaraz,246.144,loser,loss,False,0.935385,Carlos Alcaraz,0.772274,0.668992,0.598604,0.934619,high
2024-01-18,Australian Open,Hard,2nd Round,Grand Slam,Felix Auger Aliassime,Hugo Grenier,40434,28932,0.732279,0.766264,1.3656,1.11,8.12,Felix Auger Aliassime,117.389,loser,loss,False,0.87974,Felix Auger Aliassime,0.732279,0.422403,0.707415,0.874049,high
2024-01-18,Australian Open,Hard,2nd Round,Grand Slam,Nuno Borges,Alejandro Davidovich Fokina,31446,36519,0.377313,0.356373,2.6503,4.48,1.25,Nuno Borges,69.036,winner,win,False,0.21815,Alejandro Davidovich Fokina,0.622687,0.517702,0.371746,0.255429,high
2024-01-18,Australian Open,Hard,2nd Round,Grand Slam,Arthur Cazaux,Holger Rune,70873,69471,0.304426,0.273876,3.2849,5.66,1.18,Arthur Cazaux,72.305,winner,win,False,0.172515,Holger Rune,0.695574,0.657877,0.380062,0.073072,high
2024-01-18,Australian Open,Hard,2nd Round,Grand Slam,Grigor Dimitrov,Thanasi Kokkinakis,11953,22432,0.803132,0.840112,1.2451,1.15,6.58,Grigor Dimitrov,29.539,loser,loss,False,0.851229,Grigor Dimitrov,0.803132,0.489314,0.818727,0.873479,high
2024-01-18,Australian Open,Hard,2nd Round,Grand Slam,Tallon Griekspoor,Arthur Fils,33860,83135,0.516128,0.519028,1.9375,2.4,1.65,Tallon Griekspoor,23.871,winner,win,False,0.407407,Tallon Griekspoor,0.516128,0.461886,0.612056,0.525134,high
2024-01-18,Australian Open,Hard,2nd Round,Grand Slam,Ugo Humbert,Zhuo Zhang,38911,26496,0.906122,0.935551,1.1036,1.41,3.15,Ugo Humbert,27.763,winner,win,False,0.690789,Ugo Humbert,0.906122,0.602631,0.960684,0.735169,low
2024-01-18,Australian Open,Hard,2nd Round,Grand Slam,Hubert Hurkacz,Jakub Mensik,26473,86691,0.835904,0.872262,1.1963,1.26,4.38,Hubert Hurkacz,5.324,winner,win,False,0.776596,Hubert Hurkacz,0.835904,0.648197,0.931842,0.929256,medium
