tournament_key,tournament_display,window_type,years,start_year,end_year,target_season_year,bet_side,segment_family,segment_type,n_bets,wins,losses,pl_units,roi_pct_raw,roi_pct_shrunk,win_rate_pct_raw,n
rio open,Rio Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,10,4,6,-4.39,-43.9,-14.8231,40.0,10
rosmalen grass court championships,Rosmalen Grass Court Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,10,3,7,4.14,41.4,-5.4499,30.0,10
rosmalen grass court championships,Rosmalen Grass Court Championships,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,10,4,6,-4.29,-42.9,-14.5731,40.0,10
salem open at wake forest university,Winston-Salem Open at Wake Forest University,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,10,5,5,0.1,1.0,-4.4521,50.0,10
salem open at wake forest university,Winston-Salem Open at Wake Forest University,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,10,7,3,1.03,10.3,-1.2731,70.0,10
serbia open,Serbia Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_unseeded,10,5,5,-1.83,-18.3,-5.9014,50.0,10
u s men s clay court championships,U.S. Men's Clay Court Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,10,4,6,-0.51,-5.1,-17.0749,40.0,10
u s men s clay court championships,U.S. Men's Clay Court Championships,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,10,7,3,1.46,14.6,-0.1981,70.0,10
wimbledon,Wimbledon,rolling_4,2022-2025,2022,2025,,dog,seed,seed_9_16,10,1,9,-6.59,-65.9,-29.5396,10.0,10
abierto mexicano,Abierto Mexicano,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,9,2,7,2.04,22.6667,10.244,22.2222,9
adelaide international 1,Adelaide International 1,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,9,3,6,1.89,21.0,4.2606,33.3333,9
atlanta open,Atlanta Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,9,4,5,-0.27,-3.0,-1.2779,44.4444,9
australian open,Australian Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,9,3,6,-4.56,-50.6667,-14.5128,33.3333,9
bmw open,BMW Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,9,6,3,1.93,21.4444,1.002,66.6667,9
bnp paribas masters,BNP Paribas Masters,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,9,2,7,-3.86,-42.8889,-26.1025,22.2222,9
bnp paribas open,BNP Paribas Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_9_16,9,3,6,-0.27,-3.0,-14.0919,33.3333,9
brisbane international,Brisbane International,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,9,9,0,3.36,37.3333,6.1751,100.0,9
chengdu open,Chengdu Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,9,4,5,3.23,35.8889,7.6965,44.4444,9
chile open,Chile Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,9,4,5,-1.95,-21.6667,-21.2051,44.4444,9
citi open,Citi Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,9,5,4,-2.06,-22.8889,-7.7224,55.5556,9
dallas open,Dallas Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,9,2,7,-4.37,-48.5556,-27.4102,22.2222,9
delray beach open,Delray Beach Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,9,5,4,0.63,7.0,-3.2073,55.5556,9
delray beach open,Delray Beach Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,9,5,4,-1.26,-14.0,-7.1775,55.5556,9
dubai tennis championships,Dubai Tennis Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,9,0,9,-9.0,-100.0,-39.282,0.0,9
dubai tennis championships,Dubai Tennis Championships,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,9,3,6,-1.73,-19.2222,-9.2586,33.3333,9
eastbourne international,Eastbourne International,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,9,5,4,-0.89,-9.8889,-6.2288,55.5556,9
internazionali bnl d italia,Internazionali BNL d'Italia,rolling_4,2022-2025,2022,2025,,dog,seed,seed_9_16,9,3,6,0.61,6.7778,-11.8355,33.3333,9
lyon open,Lyon Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,9,7,2,0.99,11.0,-1.0731,77.7778,9
masters cup,Masters Cup,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,9,5,4,-1.1,-12.2222,-6.4321,55.5556,9
millennium estoril open,Millennium Estoril Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_MD,9,3,6,-1.92,-21.3333,-8.6975,33.3333,9
open sud de france,Open Sud de France,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,9,3,6,-0.25,-2.7778,-16.8461,33.3333,9
qatar exxon mobil open,Qatar Exxon Mobil Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,9,3,6,-0.22,-2.4444,-16.7692,33.3333,9
queen s club championships,Queen's Club Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,9,3,6,0.09,1.0,5.244,33.3333,9
salem open at wake forest university,Winston-Salem Open at Wake Forest University,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,9,4,5,-1.36,-15.1111,-19.6922,44.4444,9
salem open at wake forest university,Winston-Salem Open at Wake Forest University,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,9,8,1,3.77,41.8889,6.8462,88.8889,9
salem open at wake forest university,Winston-Salem Open at Wake Forest University,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,9,5,4,-1.86,-20.6667,-7.2095,55.5556,9
san diego open,San Diego Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,9,8,1,3.19,35.4444,4.5679,88.8889,9
sofia open,Sofia Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,9,2,7,-5.27,-58.5556,-14.0984,22.2222,9
srpska open,Srpska Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_unseeded,9,5,4,-0.28,-3.1111,-2.0784,55.5556,9
stuttgart open,Stuttgart Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,9,2,7,-3.87,-43.0,-10.5086,22.2222,9
suisse open gstaad,Suisse Open Gstaad,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,9,4,5,-1.8,-20.0,-9.4381,44.4444,9
sydney tennis classic,Sydney Tennis Classic,rolling_4,2022-2025,2022,2025,,fav,seed,seed_unseeded,9,5,4,-1.12,-12.4444,-4.2322,55.5556,9
tiriac open,Tiriac Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,9,5,4,3.82,42.4444,-6.4102,55.5556,9
tiriac open,Tiriac Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,9,5,4,-0.42,-4.6667,-4.6885,55.5556,9
us open,US Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_9_16,9,3,6,-2.01,-22.3333,-18.5535,33.3333,9
zhuhai championships,Zhuhai Championships,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,9,8,1,3.2,35.5556,4.5936,88.8889,9
adelaide international 2,Adelaide International 2,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,8,5,3,-0.69,-8.625,-5.8664,62.5,8
asb classic,ASB Classic,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,8,5,3,-1.27,-15.875,-5.8466,62.5,8
asb classic,ASB Classic,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,8,4,4,-2.38,-29.75,-9.9697,50.0,8
barcelona open,Barcelona Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,8,1,7,-3.06,-38.25,-2.9074,12.5,8
barcelona open,Barcelona Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,8,4,4,5.23,65.375,8.8135,50.0,8
barcelona open,Barcelona Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,8,7,1,2.4,30.0,8.7571,87.5,8
bnp paribas open,BNP Paribas Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,8,2,6,25.37,317.125,71.9083,25.0,8
chengdu open,Chengdu Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,8,4,4,-1.91,-23.875,-9.0769,50.0,8
chengdu open,Chengdu Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,8,3,5,-4.08,-51.0,-14.4434,37.5,8
citi open,Citi Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,8,5,3,-1.22,-15.25,-7.2611,62.5,8
cordoba open,Cordoba Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,8,4,4,-2.02,-25.25,-9.3664,50.0,8
cordoba open,Cordoba Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,8,4,4,-1.53,-19.125,-7.7329,50.0,8
firenze open,Firenze Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_unseeded,8,6,2,1.41,17.625,2.3143,75.0,8
geneva open,Geneva Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,8,1,7,-6.39,-79.875,-33.4473,12.5,8
geneva open,Geneva Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,8,4,4,-2.17,-27.125,-9.7611,50.0,8
halle open,Halle Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,8,5,3,5.35,66.875,9.1293,62.5,8
internazionali bnl d italia,Internazionali BNL d'Italia,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,8,3,5,-0.44,-5.5,-6.1075,37.5,8
japan open tennis championships,Japan Open Tennis Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,8,4,4,2.2,27.5,5.1885,50.0,8
korea open,Korea Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_MD,8,5,3,3.32,41.5,4.8631,62.5,8
korea open,Korea Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_unseeded,8,5,3,-0.12,-1.5,-1.712,62.5,8
maharashtra open,Maharashtra Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,8,3,5,-0.04,-0.5,-0.7062,37.5,8
monte carlo masters,Monte Carlo Masters,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,8,1,7,-5.3,-66.25,-8.8022,12.5,8
mutua madrid open,Mutua Madrid Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,8,5,3,3.68,46.0,4.7346,62.5,8
napoli cup,Napoli Cup,rolling_4,2022-2025,2022,2025,,fav,seed,seed_unseeded,8,6,2,2.86,35.75,6.1301,75.0,8
nordic open,Nordic Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,8,4,4,5.62,70.25,-1.842,50.0,8
nordic open,Nordic Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,8,7,1,2.57,32.125,2.7126,87.5,8
open de moselle,Open de Moselle,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,8,5,3,-1.49,-18.625,-7.9717,62.5,8
san diego open,San Diego Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_unseeded,8,5,3,0.63,7.875,0.2617,62.5,8
suisse open gstaad,Suisse Open Gstaad,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,8,4,4,-1.51,-18.875,-8.0243,50.0,8
swiss indoors,Swiss Indoors,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,8,5,3,2.44,30.5,1.4714,62.5,8
tiriac open,Tiriac Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,8,3,5,1.21,15.125,2.5832,37.5,8
us open,US Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,8,5,3,-0.6,-7.5,0.8623,62.5,8
vienna open,Vienna Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,8,1,7,-5.97,-74.625,-32.342,12.5,8
vienna open,Vienna Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,8,6,2,-0.56,-7.0,-5.5243,75.0,8
western southern financial group masters,Western & Southern Financial Group Masters,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,8,4,4,3.8,47.5,-6.6315,50.0,8
western southern financial group masters,Western & Southern Financial Group Masters,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,8,5,3,1.09,13.625,5.3097,62.5,8
wimbledon,Wimbledon,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,8,2,6,0.18,2.25,5.6189,25.0,8
adelaide international,Adelaide International,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,7,5,2,3.44,49.1429,4.2139,71.4286,7
adelaide international 1,Adelaide International 1,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,7,4,3,-0.59,-8.4286,-5.4014,57.1429,7
adelaide international 2,Adelaide International 2,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,7,3,4,-2.08,-29.7143,-9.4284,42.8571,7
asb classic,ASB Classic,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,7,3,4,-0.23,-3.2857,-1.2388,42.8571,7
astana open,Astana Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,7,2,5,-2.48,-35.4286,-23.7837,28.5714,7
atlanta open,Atlanta Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,7,3,4,0.05,0.7143,-4.9483,42.8571,7
australian open,Australian Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,7,4,3,-0.04,-0.5714,-4.0956,57.1429,7
barcelona open,Barcelona Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,7,0,7,-7.0,-100.0,-35.9999,0.0,7
belgrade open,Belgrade Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,7,4,3,0.22,3.1429,-0.0226,57.1429,7
bmw open,BMW Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,7,3,4,0.79,11.2857,7.4194,42.8571,7
bmw open,BMW Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,7,3,4,0.94,13.4286,-2.5429,42.8571,7
bnp paribas masters,BNP Paribas Masters,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,7,2,5,-0.88,-12.5714,2.9059,28.5714,7
chile open,Chile Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,7,2,5,-3.51,-50.1429,-14.5699,28.5714,7
cordoba open,Cordoba Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,7,6,1,2.88,41.1429,10.2911,85.7143,7
cordoba open,Cordoba Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,7,2,5,-2.57,-36.7143,-9.9189,28.5714,7
croatia open,Croatia Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,7,5,2,1.2,17.1429,5.7505,71.4286,7
delray beach open,Delray Beach Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,7,4,3,1.21,17.2857,5.7775,57.1429,7
estoril open,Estoril Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,7,1,6,-4.39,-62.7143,-12.4821,14.2857,7
european open,European Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,7,4,3,2.17,31.0,12.3236,57.1429,7
generali open,Generali Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,7,4,3,-1.0,-14.2857,-6.8628,57.1429,7
grand prix hassan ii,Grand Prix Hassan II,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,7,4,3,-0.95,-13.5714,-6.7276,57.1429,7
hall of fame championships,Hall of Fame Championships,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,7,4,3,1.86,26.5714,1.0395,57.1429,7
hangzhou open,Hangzhou Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,7,5,2,0.02,0.2857,-4.106,71.4286,7
hangzhou open,Hangzhou Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,7,3,4,-2.39,-34.1429,-10.2662,42.8571,7
hong kong tennis open,Hong Kong Tennis Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,7,4,3,-1.12,-16.0,-6.8338,57.1429,7
mutua madrid open,Mutua Madrid Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,7,5,2,2.04,29.1429,-3.8221,71.4286,7
nordea open,Nordea Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,7,5,2,2.73,39.0,2.295,71.4286,7
open de moselle,Open de Moselle,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,7,1,6,-3.15,-45.0,-3.2293,14.2857,7
rio open,Rio Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,7,2,5,-0.46,-6.5714,-18.3243,28.5714,7
rosmalen grass court championships,Rosmalen Grass Court Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,7,3,4,1.9,27.1429,10.4194,42.8571,7
salem open at wake forest university,Winston-Salem Open at Wake Forest University,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,7,3,4,2.41,34.4286,11.7978,42.8571,7
serbia open,Serbia Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,7,6,1,0.9,12.8571,-0.1398,85.7143,7
sofia open,Sofia Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,7,3,4,2.69,38.4286,-9.8107,42.8571,7
sofia open,Sofia Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,7,5,2,1.27,18.1429,0.8602,71.4286,7
sofia open,Sofia Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,7,4,3,-0.07,-1.0,-4.3493,57.1429,7
srpska open,Srpska Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,7,4,3,-0.53,-7.5714,-5.2392,57.1429,7
stockholm open,Stockholm Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_unseeded,7,4,3,-0.34,-4.8571,-2.3529,57.1429,7
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,6,4,2,2.17,36.1667,0.8032,66.6667,6
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,6,3,3,-1.52,-25.3333,-7.2778,50.0,6
adelaide international 2,Adelaide International 2,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,6,3,3,-1.26,-21.0,-0.9231,50.0,6
almaty open,Almaty Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,6,4,2,-0.8,-13.3333,-4.8659,66.6667,6
argentina open,Argentina Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,6,4,2,-0.39,-6.5,-5.359,66.6667,6
asb classic,ASB Classic,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,6,5,1,7.64,127.3333,23.7991,83.3333,6
atlanta open,Atlanta Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,6,2,4,-1.95,-32.5,-2.8397,33.3333,6
atlanta open,Atlanta Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,6,2,4,-3.23,-53.8333,-11.6159,33.3333,6
belgrade open,Belgrade Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_MD,6,3,3,0.9,15.0,-1.5889,50.0,6
belgrade open,Belgrade Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,6,6,0,6.07,101.1667,-0.6944,100.0,6
bnp paribas open,BNP Paribas Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,6,1,5,-3.98,-66.3333,-16.2802,16.6667,6
canadian open,Canadian Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,6,4,2,5.03,83.8333,19.4033,66.6667,6
chile open,Chile Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,6,4,2,0.0,0.0,-3.0556,66.6667,6
chile open,Chile Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,6,4,2,-0.06,-1.0,-4.4423,66.6667,6
china open,China Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,6,0,6,-6.0,-100.0,-17.301,0.0,6
delray beach open,Delray Beach Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,6,2,4,-1.77,-29.5,0.5144,33.3333,6
eastbourne international,Eastbourne International,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,6,4,2,0.62,10.3333,-1.3333,66.6667,6
european open,European Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,6,1,5,-2.48,-41.3333,-1.4579,16.6667,6
french open,French Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,6,2,4,-1.14,-19.0,-8.3913,33.3333,6
generali open,Generali Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_SE,6,4,2,2.94,49.0,20.0101,66.6667,6
geneva open,Geneva Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,6,4,2,0.16,2.6667,3.0214,66.6667,6
lyon open,Lyon Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,6,1,5,-4.29,-71.5,-17.1413,16.6667,6
mercedes cup,Mercedes Cup,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,6,5,1,1.36,22.6667,1.1341,83.3333,6
monte carlo masters,Monte Carlo Masters,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,6,4,2,-0.01,-0.1667,-3.0833,66.6667,6
napoli cup,Napoli Cup,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,6,4,2,-1.22,-20.3333,-6.0326,66.6667,6
nordea open,Nordea Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,6,4,2,2.12,35.3333,8.4658,66.6667,6
nordic open,Nordic Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,6,5,1,6.18,103.0,23.8048,83.3333,6
open 13,Open 13,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,6,4,2,0.95,15.8333,5.2158,66.6667,6
open de moselle,Open de Moselle,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,6,3,3,-1.98,-33.0,-8.1437,50.0,6
open sud de france,Open Sud de France,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,6,4,2,7.27,121.1667,14.9698,66.6667,6
qatar exxon mobil open,Qatar Exxon Mobil Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,6,3,3,-0.65,-10.8333,-7.0302,50.0,6
queen s club championships,Queen's Club Championships,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,6,4,2,1.19,19.8333,5.8825,66.6667,6
queen s club championships,Queen's Club Championships,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,6,3,3,-2.16,-36.0,-10.2756,50.0,6
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,6,5,1,1.1,18.3333,-0.857,83.3333,6
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,rolling_4,2022-2025,2022,2025,,fav,seed,seed_unseeded,6,3,3,-2.27,-37.8333,-7.7794,50.0,6
rosmalen grass court championships,Rosmalen Grass Court Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,6,3,3,0.64,10.6667,8.4159,50.0,6
srpska open,Srpska Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,6,4,2,-1.41,-23.5,-6.5603,66.6667,6
stockholm open,Stockholm Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,6,4,2,-0.61,-10.1667,-4.3381,66.6667,6
tel aviv open,Tel Aviv Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,6,6,0,1.27,21.1667,0.8841,100.0,6
tiriac open,Tiriac Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,6,4,2,0.25,4.1667,-1.9492,66.6667,6
vienna open,Vienna Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,6,0,6,-6.0,-100.0,-17.301,0.0,6
western southern financial group masters,Western & Southern Financial Group Masters,rolling_4,2022-2025,2022,2025,,dog,seed,seed_17_32,6,0,6,-6.0,-100.0,-27.6394,0.0,6
western southern financial group masters,Western & Southern Financial Group Masters,rolling_4,2022-2025,2022,2025,,dog,seed,seed_9_16,6,2,4,0.32,5.3333,-13.6274,33.3333,6
western southern financial group masters,Western & Southern Financial Group Masters,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,6,3,3,-0.73,-12.1667,-5.0833,50.0,6
wimbledon,Wimbledon,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,6,1,5,-1.22,-20.3333,-8.6135,16.6667,6
wimbledon,Wimbledon,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,6,2,4,-3.04,-50.6667,-18.0394,33.3333,6
zhuhai championships,Zhuhai Championships,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,6,5,1,2.42,40.3333,4.0786,83.3333,6
zhuhai championships,Zhuhai Championships,rolling_4,2022-2025,2022,2025,,fav,seed,seed_unseeded,6,5,1,1.31,21.8333,2.1651,83.3333,6
abierto mexicano,Abierto Mexicano,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,5,1,4,-2.45,-49.0,-25.0571,20.0,5
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,5,3,2,0.79,15.8,-1.9582,60.0,5
argentina open,Argentina Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,5,0,5,-5.0,-100.0,-32.3428,0.0,5
asb classic,ASB Classic,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,5,0,5,-5.0,-100.0,-32.3428,0.0,5
astana open,Astana Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,5,3,2,-1.44,-28.8,-6.8335,60.0,5
atlanta open,Atlanta Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,5,1,4,-3.38,-67.6,-27.7142,20.0,5
australian open,Australian Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,5,2,3,1.84,36.8,-0.1167,40.0,5
belgrade open,Belgrade Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,5,1,4,-3.52,-70.4,-14.0814,20.0,5
bmw open,BMW Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,5,4,1,0.96,19.2,-0.4,80.0,5
bnp paribas masters,BNP Paribas Masters,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,5,2,3,-2.0,-40.0,-3.0637,40.0,5
brisbane international,Brisbane International,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,5,1,4,-2.98,-59.6,-9.1668,20.0,5
brisbane international,Brisbane International,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,5,3,2,1.97,39.4,-12.4285,60.0,5
chengdu open,Chengdu Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,5,0,5,-5.0,-100.0,-32.3428,0.0,5
chengdu open,Chengdu Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,5,2,3,-1.25,-25.0,-8.9453,40.0,5
chile open,Chile Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,5,2,3,-1.83,-36.6,-2.578,40.0,5
china open,China Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,5,0,5,-5.0,-100.0,-32.3428,0.0,5
cordoba open,Cordoba Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,5,2,3,-0.87,-17.4,-20.5428,40.0,5
