tournament_key,tournament_display,window_type,years,start_year,end_year,target_season_year,bet_side,segment_family,segment_type,n_bets,wins,losses,pl_units,roi_pct_raw,roi_pct_shrunk,win_rate_pct_raw,n
bmw open,BMW Open,year,2022,2022,2022,,dog,entry,entry_MD,15,5,10,-0.48,-3.2,-5.5616,33.3333,15
bnp paribas open,BNP Paribas Open,year,2022,2022,2022,,dog,seed,seed_17_32,15,7,8,6.92,46.1333,7.8724,46.6667,15
bnp paribas open,BNP Paribas Open,year,2022,2022,2022,,fav,seed,seed_9_16,15,10,5,-1.5,-10.0,-2.7048,66.6667,15
dubai tennis championships,Dubai Tennis Championships,year,2022,2022,2022,,dog,entry,entry_MD,15,3,12,-8.78,-58.5333,-24.0061,20.0,15
geneva open,Geneva Open,year,2022,2022,2022,,fav,seed,seed_unseeded,15,7,8,-3.28,-21.8667,-10.24,46.6667,15
lyon open,Lyon Open,year,2022,2022,2022,,dog,entry,entry_MD,15,6,9,1.69,11.2667,-0.7394,40.0,15
masters cup,Masters Cup,year,2022,2022,2022,,dog,entry,entry_MD,15,9,6,7.09,47.2667,11.2606,60.0,15
masters cup,Masters Cup,year,2022,2022,2022,,fav,entry,entry_MD,15,6,9,-5.28,-35.2,-14.472,40.0,15
miami open,Miami Open,year,2022,2022,2022,,dog,entry,entry_Q,15,6,9,0.39,2.6,-0.8788,40.0,15
miami open,Miami Open,year,2022,2022,2022,,fav,seed,seed_9_16,15,10,5,-0.87,-5.8,-1.3048,66.6667,15
millennium estoril open,Millennium Estoril Open,year,2022,2022,2022,,fav,entry,entry_MD,15,11,4,0.71,4.7333,-1.1609,73.3333,15
sydney tennis classic,Sydney Tennis Classic,year,2022,2022,2022,,dog,entry,entry_MD,15,5,10,-5.34,-35.6,-16.3616,33.3333,15
tel aviv open,Tel Aviv Open,year,2022,2022,2022,,fav,seed,seed_unseeded,15,10,5,1.41,9.4,0.1822,66.6667,15
australian open,Australian Open,year,2022,2022,2022,,fav,seed,seed_5_8,14,13,1,2.95,21.0714,2.7437,92.8571,14
chile open,Chile Open,year,2022,2022,2022,,dog,entry,entry_MD,14,6,8,-1.84,-13.1429,-8.7789,42.8571,14
cordoba open,Cordoba Open,year,2022,2022,2022,,fav,seed,seed_unseeded,14,6,8,-1.57,-11.2143,-6.5864,42.8571,14
delray beach open,Delray Beach Open,year,2022,2022,2022,,fav,seed,seed_unseeded,14,6,8,-4.02,-28.7143,-12.1546,42.8571,14
french open,French Open,year,2022,2022,2022,,dog,entry,entry_Q,14,3,11,-8.24,-58.8571,-20.5124,21.4286,14
generali open,Generali Open,year,2022,2022,2022,,dog,entry,entry_MD,14,7,7,1.72,12.2857,-0.688,50.0,14
maharashtra open,Maharashtra Open,year,2022,2022,2022,,fav,seed,seed_unseeded,14,9,5,0.68,4.8571,-1.4727,64.2857,14
melbourne summer set,Melbourne Summer Set,year,2022,2022,2022,,dog,entry,entry_MD,14,4,10,-0.19,-1.3571,-5.0289,28.5714,14
miami open,Miami Open,year,2022,2022,2022,,fav,seed,seed_17_32,14,7,7,-2.8,-20.0,-9.5751,50.0,14
nordea open,Nordea Open,year,2022,2022,2022,,dog,entry,entry_MD,14,8,6,7.43,53.0714,12.2893,57.1429,14
queen s club championships,Queen's Club Championships,year,2022,2022,2022,,fav,seed,seed_unseeded,14,9,5,3.27,23.3571,4.4136,64.2857,14
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2022,2022,2022,,dog,entry,entry_MD,14,4,10,-3.02,-21.5714,-11.4607,28.5714,14
western southern financial group masters,Western & Southern Financial Group Masters,year,2022,2022,2022,,fav,seed,seed_9_16,14,10,4,0.34,2.4286,1.4156,71.4286,14
adelaide international 1,Adelaide International 1,year,2022,2022,2022,,fav,seed,seed_unseeded,13,6,7,0.02,0.1538,-3.0419,46.1538,13
adelaide international 2,Adelaide International 2,year,2022,2022,2022,,fav,seed,seed_unseeded,13,7,6,-1.84,-14.1538,-7.3675,53.8462,13
atlanta open,Atlanta Open,year,2022,2022,2022,,dog,entry,entry_MD,13,3,10,-7.35,-56.5385,-21.797,23.0769,13
chile open,Chile Open,year,2022,2022,2022,,fav,seed,seed_unseeded,13,6,7,-3.71,-28.5385,-11.7163,46.1538,13
european open,European Open,year,2022,2022,2022,,fav,seed,seed_1_2,13,10,3,-0.38,-2.9231,-2.4251,76.9231,13
internazionali bnl d italia,Internazionali BNL d'Italia,year,2022,2022,2022,,fav,seed,seed_9_16,13,8,5,-1.57,-12.0769,-2.9934,61.5385,13
melbourne summer set,Melbourne Summer Set,year,2022,2022,2022,,fav,seed,seed_unseeded,13,10,3,4.33,33.3077,6.9814,76.9231,13
mercedes cup,Mercedes Cup,year,2022,2022,2022,,fav,seed,seed_unseeded,13,7,6,-0.25,-1.9231,-3.6698,53.8462,13
open de moselle,Open de Moselle,year,2022,2022,2022,,dog,entry,entry_MD,13,7,6,3.83,29.4615,4.203,53.8462,13
queen s club championships,Queen's Club Championships,year,2022,2022,2022,,dog,entry,entry_MD,13,5,8,3.94,30.3077,4.4588,38.4615,13
sofia open,Sofia Open,year,2022,2022,2022,,fav,seed,seed_unseeded,13,6,7,-4.31,-33.1538,-13.1116,46.1538,13
swiss indoors,Swiss Indoors,year,2022,2022,2022,,fav,seed,seed_unseeded,13,8,5,-0.99,-7.6154,-5.3907,61.5385,13
us open,US Open,year,2022,2022,2022,,fav,seed,seed_5_8,13,10,3,-0.5,-3.8462,-5.2158,76.9231,13
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,year,2022,2022,2022,,fav,seed,seed_unseeded,12,5,7,-4.34,-36.1667,-13.4953,41.6667,12
adelaide international 2,Adelaide International 2,year,2022,2022,2022,,fav,entry,entry_MD,12,4,8,-4.97,-41.4167,-14.7676,33.3333,12
australian open,Australian Open,year,2022,2022,2022,,dog,seed,seed_17_32,12,3,9,-5.1,-42.5,-20.1843,25.0,12
bmw open,BMW Open,year,2022,2022,2022,,fav,seed,seed_unseeded,12,10,2,2.95,24.5833,3.8619,83.3333,12
bnp paribas open,BNP Paribas Open,year,2022,2022,2022,,dog,entry,entry_Q,12,3,9,-5.76,-48.0,-15.5845,25.0,12
canadian open,Canadian Open,year,2022,2022,2022,,fav,seed,seed_9_16,12,8,4,0.12,1.0,0.9592,66.6667,12
croatia open,Croatia Open,year,2022,2022,2022,,fav,seed,seed_unseeded,12,5,7,-3.02,-25.1667,-10.3524,41.6667,12
eastbourne international,Eastbourne International,year,2022,2022,2022,,dog,entry,entry_MD,12,5,7,-0.71,-5.9167,-6.5065,41.6667,12
gijon open,Gijon Open,year,2022,2022,2022,,dog,entry,entry_MD,12,3,9,-4.53,-37.75,-15.6017,25.0,12
gijon open,Gijon Open,year,2022,2022,2022,,fav,seed,seed_unseeded,12,9,3,3.32,27.6667,4.7428,75.0,12
millennium estoril open,Millennium Estoril Open,year,2022,2022,2022,,dog,entry,entry_MD,12,4,8,-3.32,-27.6667,-12.7208,33.3333,12
millennium estoril open,Millennium Estoril Open,year,2022,2022,2022,,fav,seed,seed_unseeded,12,6,6,-2.72,-22.6667,-9.6381,50.0,12
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,fav,seed,seed_9_16,12,8,4,0.46,3.8333,1.7687,66.6667,12
napoli cup,Napoli Cup,year,2022,2022,2022,,fav,seed,seed_unseeded,12,8,4,2.16,18.0,1.9809,66.6667,12
open de moselle,Open de Moselle,year,2022,2022,2022,,fav,seed,seed_unseeded,12,6,6,-2.83,-23.5833,-9.9,50.0,12
vienna open,Vienna Open,year,2022,2022,2022,,fav,seed,seed_unseeded,12,11,1,4.63,38.5833,7.8619,91.6667,12
wimbledon,Wimbledon,year,2022,2022,2022,,fav,seed,seed_1_2,12,12,0,1.5,12.5,1.9933,100.0,12
abierto mexicano,Abierto Mexicano,year,2022,2022,2022,,dog,entry,entry_MD,11,4,7,2.67,24.2727,1.5787,36.3636,11
bnp paribas masters,BNP Paribas Masters,year,2022,2022,2022,,fav,seed,seed_5_8,11,8,3,-1.36,-12.3636,-7.5677,72.7273,11
bnp paribas open,BNP Paribas Open,year,2022,2022,2022,,dog,entry,entry_WC,11,6,5,3.07,27.9091,-2.0348,54.5455,11
bnp paribas open,BNP Paribas Open,year,2022,2022,2022,,fav,seed,seed_5_8,11,7,4,-2.0,-18.1818,-9.1287,63.6364,11
dubai tennis championships,Dubai Tennis Championships,year,2022,2022,2022,,fav,seed,seed_unseeded,11,5,6,-1.93,-17.5455,-7.9464,45.4545,11
eastbourne international,Eastbourne International,year,2022,2022,2022,,fav,seed,seed_unseeded,11,7,4,1.45,13.1818,0.2975,63.6364,11
firenze open,Firenze Open,year,2022,2022,2022,,fav,seed,seed_unseeded,11,8,3,2.67,24.2727,3.2732,72.7273,11
french open,French Open,year,2022,2022,2022,,dog,seed,seed_17_32,11,4,7,-0.17,-1.5455,-8.6522,36.3636,11
korea open,Korea Open,year,2022,2022,2022,,fav,seed,seed_unseeded,11,8,3,0.78,7.0909,-1.3366,72.7273,11
lyon open,Lyon Open,year,2022,2022,2022,,fav,seed,seed_unseeded,11,8,3,-0.49,-4.4545,-4.4342,72.7273,11
rio open,Rio Open,year,2022,2022,2022,,dog,entry,entry_MD,11,5,6,-0.99,-9.0,-7.3481,45.4545,11
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2022,2022,2022,,fav,seed,seed_unseeded,11,9,2,7.03,63.9091,13.9073,81.8182,11
san diego open,San Diego Open,year,2022,2022,2022,,fav,seed,seed_5_8,11,9,2,2.42,22.0,1.6518,81.8182,11
serbia open,Serbia Open,year,2022,2022,2022,,fav,seed,seed_unseeded,11,6,5,-1.3,-11.8182,-6.4098,54.5455,11
suisse open gstaad,Suisse Open Gstaad,year,2022,2022,2022,,dog,entry,entry_MD,11,4,7,-3.82,-34.7273,-14.2505,36.3636,11
suisse open gstaad,Suisse Open Gstaad,year,2022,2022,2022,,fav,seed,seed_unseeded,11,3,8,-4.94,-44.9091,-15.2878,27.2727,11
sydney tennis classic,Sydney Tennis Classic,year,2022,2022,2022,,fav,seed,seed_unseeded,11,5,6,-3.12,-28.3636,-10.8488,45.4545,11
adelaide international 2,Adelaide International 2,year,2022,2022,2022,,dog,entry,entry_MD,10,5,5,2.57,25.7,1.3682,50.0,10
argentina open,Argentina Open,year,2022,2022,2022,,fav,seed,seed_unseeded,10,5,5,-1.14,-11.4,-6.17,50.0,10
astana open,Astana Open,year,2022,2022,2022,,fav,seed,seed_unseeded,10,8,2,3.06,30.6,4.33,80.0,10
croatia open,Croatia Open,year,2022,2022,2022,,dog,entry,entry_MD,10,5,5,2.43,24.3,1.0182,50.0,10
dallas open,Dallas Open,year,2022,2022,2022,,fav,seed,seed_unseeded,10,6,4,-0.68,-6.8,-5.02,60.0,10
dubai tennis championships,Dubai Tennis Championships,year,2022,2022,2022,,fav,seed,seed_5_8,10,7,3,1.04,10.4,-1.7569,70.0,10
european open,European Open,year,2022,2022,2022,,fav,seed,seed_5_8,10,6,4,-0.54,-5.4,-5.7069,60.0,10
halle open,Halle Open,year,2022,2022,2022,,fav,seed,seed_5_8,10,8,2,4.8,48.0,7.6431,80.0,10
korea open,Korea Open,year,2022,2022,2022,,dog,entry,entry_MD,10,5,5,1.32,13.2,-1.7568,50.0,10
maharashtra open,Maharashtra Open,year,2022,2022,2022,,fav,seed,seed_5_8,10,8,2,1.94,19.4,0.4931,80.0,10
miami open,Miami Open,year,2022,2022,2022,,fav,seed,seed_5_8,10,6,4,-2.36,-23.6,-10.2569,60.0,10
nordea open,Nordea Open,year,2022,2022,2022,,fav,seed,seed_unseeded,10,5,5,-2.46,-24.6,-9.47,50.0,10
open sud de france,Open Sud de France,year,2022,2022,2022,,fav,seed,seed_unseeded,10,5,5,-0.18,-1.8,-3.77,50.0,10
rio open,Rio Open,year,2022,2022,2022,,fav,seed,seed_unseeded,10,7,3,0.99,9.9,-0.845,70.0,10
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,year,2022,2022,2022,,fav,seed,seed_1_2,9,7,2,-0.4,-4.4444,-2.7251,77.7778,9
australian open,Australian Open,year,2022,2022,2022,,dog,entry,entry_WC,9,4,5,4.02,44.6667,0.2968,44.4444,9
australian open,Australian Open,year,2022,2022,2022,,fav,seed,seed_3_4,9,8,1,1.36,15.1111,1.496,88.8889,9
barcelona open,Barcelona Open,year,2022,2022,2022,,fav,seed,seed_5_8,9,8,1,1.82,20.2222,0.198,88.8889,9
croatia open,Croatia Open,year,2022,2022,2022,,dog,entry,entry_Q,9,6,3,13.32,148.0,32.1398,66.6667,9
dubai tennis championships,Dubai Tennis Championships,year,2022,2022,2022,,dog,entry,entry_Q,9,5,4,19.19,213.2222,47.1911,55.5556,9
european open,European Open,year,2022,2022,2022,,dog,entry,entry_Q,9,2,7,-3.27,-36.3333,-10.3986,22.2222,9
french open,French Open,year,2022,2022,2022,,fav,seed,seed_1_2,9,7,2,-0.63,-7.0,-3.3149,77.7778,9
internazionali bnl d italia,Internazionali BNL d'Italia,year,2022,2022,2022,,fav,seed,seed_1_2,9,8,1,0.74,8.2222,0.1979,88.8889,9
mallorca championships,Mallorca Championships,year,2022,2022,2022,,fav,seed,seed_unseeded,9,4,5,-3.35,-37.2222,-11.9949,44.4444,9
masters cup,Masters Cup,year,2022,2022,2022,,dog,seed,seed_5_8,9,6,3,5.11,56.7778,19.9308,66.6667,9
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,dog,entry,entry_Q,9,3,6,1.68,18.6667,2.2937,33.3333,9
open 13,Open 13,year,2022,2022,2022,,fav,seed,seed_unseeded,9,1,8,-7.52,-83.5556,-22.6872,11.1111,9
qatar exxon mobil open,Qatar Exxon Mobil Open,year,2022,2022,2022,,fav,seed,seed_unseeded,9,7,2,1.28,14.2222,-0.1231,77.7778,9
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,year,2022,2022,2022,,fav,seed,seed_unseeded,9,3,6,-5.27,-58.5556,-16.918,33.3333,9
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2022,2022,2022,,fav,seed,seed_9_16,9,6,3,-0.43,-4.7778,-0.3773,66.6667,9
san diego open,San Diego Open,year,2022,2022,2022,,fav,seed,seed_unseeded,9,6,3,1.13,12.5556,-0.5077,66.6667,9
stockholm open,Stockholm Open,year,2022,2022,2022,,fav,seed,seed_unseeded,9,5,4,-0.8,-8.8889,-5.4564,55.5556,9
u s men s clay court championships,U.S. Men's Clay Court Championships,year,2022,2022,2022,,dog,entry,entry_MD,9,4,5,1.26,14.0,-1.9557,44.4444,9
us open,US Open,year,2022,2022,2022,,dog,seed,seed_17_32,9,3,6,0.49,5.4444,-7.4036,33.3333,9
astana open,Astana Open,year,2022,2022,2022,,fav,seed,seed_3_4,8,8,0,2.52,31.5,4.588,100.0,8
atlanta open,Atlanta Open,year,2022,2022,2022,,fav,seed,seed_unseeded,8,5,3,0.65,8.125,-1.7842,62.5,8
bmw open,BMW Open,year,2022,2022,2022,,fav,seed,seed_5_8,8,5,3,-1.26,-15.75,-7.902,62.5,8
bnp paribas masters,BNP Paribas Masters,year,2022,2022,2022,,dog,entry,entry_Q,8,4,4,5.69,71.125,12.9067,50.0,8
bnp paribas masters,BNP Paribas Masters,year,2022,2022,2022,,fav,seed,seed_9_16,8,5,3,-0.55,-6.875,-0.703,62.5,8
canadian open,Canadian Open,year,2022,2022,2022,,fav,seed,seed_5_8,8,5,3,0.56,7.0,-3.1126,62.5,8
chile open,Chile Open,year,2022,2022,2022,,fav,seed,seed_5_8,8,6,2,1.12,14.0,-1.6389,75.0,8
citi open,Citi Open,year,2022,2022,2022,,fav,seed,seed_9_16,8,3,5,-3.5,-43.75,-8.4662,37.5,8
cordoba open,Cordoba Open,year,2022,2022,2022,,dog,entry,entry_MD,8,4,4,0.7,8.75,-3.4809,50.0,8
cordoba open,Cordoba Open,year,2022,2022,2022,,dog,entry,entry_Q,8,5,3,4.38,54.75,9.4593,62.5,8
dubai tennis championships,Dubai Tennis Championships,year,2022,2022,2022,,fav,seed,seed_1_2,8,7,1,1.75,21.875,2.861,87.5,8
french open,French Open,year,2022,2022,2022,,fav,seed,seed_3_4,8,7,1,2.46,30.75,4.4301,87.5,8
hall of fame championships,Hall of Fame Championships,year,2022,2022,2022,,fav,seed,seed_5_8,8,6,2,1.5,18.75,-0.6389,75.0,8
hall of fame championships,Hall of Fame Championships,year,2022,2022,2022,,fav,seed,seed_unseeded,8,4,4,-1.67,-20.875,-7.8895,50.0,8
halle open,Halle Open,year,2022,2022,2022,,fav,seed,seed_unseeded,8,5,3,-1.14,-14.25,-6.4948,62.5,8
los cabos open,Los Cabos Open,year,2022,2022,2022,,fav,seed,seed_unseeded,8,7,1,3.34,41.75,5.2947,87.5,8
miami open,Miami Open,year,2022,2022,2022,,fav,seed,seed_1_2,8,6,2,-0.98,-12.25,-4.3232,75.0,8
nordea open,Nordea Open,year,2022,2022,2022,,fav,seed,seed_5_8,8,5,3,-0.57,-7.125,-6.0862,62.5,8
open sud de france,Open Sud de France,year,2022,2022,2022,,fav,seed,seed_5_8,8,5,3,0.19,2.375,-4.0862,62.5,8
qatar exxon mobil open,Qatar Exxon Mobil Open,year,2022,2022,2022,,fav,seed,seed_5_8,8,5,3,-0.53,-6.625,-5.981,62.5,8
swiss indoors,Swiss Indoors,year,2022,2022,2022,,fav,seed,seed_5_8,8,5,3,-0.81,-10.125,-6.7178,62.5,8
u s men s clay court championships,U.S. Men's Clay Court Championships,year,2022,2022,2022,,fav,seed,seed_unseeded,8,4,4,-2.21,-27.625,-9.3105,50.0,8
wimbledon,Wimbledon,year,2022,2022,2022,,dog,seed,seed_17_32,8,2,6,-2.12,-26.5,-14.4669,25.0,8
abierto mexicano,Abierto Mexicano,year,2022,2022,2022,,fav,seed,seed_3_4,7,6,1,-0.28,-4.0,-2.8555,85.7143,7
abierto mexicano,Abierto Mexicano,year,2022,2022,2022,,fav,seed,seed_5_8,7,5,2,-0.5,-7.1429,-6.0615,71.4286,7
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,year,2022,2022,2022,,dog,entry,entry_Q,7,3,4,2.78,39.7143,5.3906,42.8571,7
australian open,Australian Open,year,2022,2022,2022,,fav,seed,seed_1_2,7,6,1,-0.26,-3.7143,-2.4941,85.7143,7
barcelona open,Barcelona Open,year,2022,2022,2022,,dog,entry,entry_Q,7,2,5,-2.1,-30.0,-7.7986,28.5714,7
canadian open,Canadian Open,year,2022,2022,2022,,dog,entry,entry_Q,7,1,6,-2.97,-42.4286,-10.1499,14.2857,7
citi open,Citi Open,year,2022,2022,2022,,dog,entry,entry_WC,7,4,3,3.19,45.5714,-1.9304,57.1429,7
firenze open,Firenze Open,year,2022,2022,2022,,fav,seed,seed_5_8,7,4,3,-1.62,-23.1429,-9.0886,57.1429,7
generali open,Generali Open,year,2022,2022,2022,,dog,seed,seed_5_8,7,4,3,0.53,7.5714,8.6298,57.1429,7
halle open,Halle Open,year,2022,2022,2022,,fav,seed,seed_1_2,7,5,2,-0.74,-10.5714,-3.7914,71.4286,7
masters cup,Masters Cup,year,2022,2022,2022,,fav,seed,seed_5_8,7,4,3,-1.8,-25.7143,-9.5751,57.1429,7
miami open,Miami Open,year,2022,2022,2022,,dog,entry,entry_WC,7,2,5,-3.6,-51.4286,-20.2818,28.5714,7
miami open,Miami Open,year,2022,2022,2022,,dog,seed,seed_17_32,7,0,7,-7.0,-100.0,-28.0471,0.0,7
monte carlo masters,Monte Carlo Masters,year,2022,2022,2022,,dog,entry,entry_Q,7,1,6,-5.34,-76.2857,-16.5553,14.2857,7
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,dog,entry,entry_WC,7,4,3,7.48,106.8571,9.6641,57.1429,7
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,fav,seed,seed_3_4,7,5,2,-0.76,-10.8571,-4.1528,71.4286,7
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,fav,seed,seed_5_8,7,6,1,1.56,22.2857,-0.494,85.7143,7
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,year,2022,2022,2022,,fav,seed,seed_5_8,7,5,2,0.1,1.4286,-4.4399,71.4286,7
rio open,Rio Open,year,2022,2022,2022,,fav,seed,seed_5_8,7,4,3,-0.96,-13.7143,-7.3048,57.1429,7
serbia open,Serbia Open,year,2022,2022,2022,,fav,seed,seed_1_2,7,6,1,0.9,12.8571,0.6411,85.7143,7
us open,US Open,year,2022,2022,2022,,fav,seed,seed_1_2,7,6,1,-0.745,-10.6429,-3.8049,85.7143,7
vienna open,Vienna Open,year,2022,2022,2022,,fav,seed,seed_1_2,7,6,1,0.28,4.0,-1.0346,85.7143,7
western southern financial group masters,Western & Southern Financial Group Masters,year,2022,2022,2022,,dog,entry,entry_PR,7,6,1,10.74,153.4286,32.4397,85.7143,7
western southern financial group masters,Western & Southern Financial Group Masters,year,2022,2022,2022,,fav,seed,seed_3_4,7,5,2,-0.68,-9.7143,-3.9366,71.4286,7
abierto mexicano,Abierto Mexicano,year,2022,2022,2022,,dog,entry,entry_Q,6,2,4,1.98,33.0,3.3181,33.3333,6
abierto mexicano,Abierto Mexicano,year,2022,2022,2022,,fav,seed,seed_unseeded,6,2,4,-3.53,-58.8333,-13.4945,33.3333,6
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,year,2022,2022,2022,,fav,seed,seed_5_8,6,2,4,-2.23,-37.1667,-11.0355,33.3333,6
adelaide international 1,Adelaide International 1,year,2022,2022,2022,,fav,seed,seed_1_2,6,5,1,1.32,22.0,1.8256,83.3333,6
adelaide international 2,Adelaide International 2,year,2022,2022,2022,,dog,entry,entry_WC,6,4,2,2.2,36.6667,-4.7341,66.6667,6
adelaide international 2,Adelaide International 2,year,2022,2022,2022,,fav,entry,entry_Q,6,2,4,-3.2,-53.3333,-1.3959,33.3333,6
argentina open,Argentina Open,year,2022,2022,2022,,dog,entry,entry_PR,6,3,3,2.67,44.5,10.9241,50.0,6
argentina open,Argentina Open,year,2022,2022,2022,,fav,seed,seed_1_2,6,6,0,2.19,36.5,4.2422,100.0,6
argentina open,Argentina Open,year,2022,2022,2022,,fav,seed,seed_5_8,6,4,2,1.17,19.5,-1.591,66.6667,6
astana open,Astana Open,year,2022,2022,2022,,fav,seed,seed_5_8,6,5,1,0.57,9.5,-3.2577,83.3333,6
barcelona open,Barcelona Open,year,2022,2022,2022,,fav,seed,seed_1_2,6,4,2,-1.33,-22.1667,-5.5356,66.6667,6
bnp paribas open,BNP Paribas Open,year,2022,2022,2022,,fav,seed,seed_3_4,6,5,1,0.58,9.6667,-0.546,83.3333,6
chile open,Chile Open,year,2022,2022,2022,,dog,entry,entry_Q,6,2,4,-1.29,-21.5,-5.7652,33.3333,6
citi open,Citi Open,year,2022,2022,2022,,fav,seed,seed_5_8,6,3,3,-1.76,-29.3333,-9.7299,50.0,6
croatia open,Croatia Open,year,2022,2022,2022,,fav,seed,seed_1_2,6,5,1,-0.59,-9.8333,-3.48,83.3333,6
dallas open,Dallas Open,year,2022,2022,2022,,fav,seed,seed_1_2,6,5,1,1.88,31.3333,3.3811,83.3333,6
delray beach open,Delray Beach Open,year,2022,2022,2022,,fav,seed,seed_1_2,6,6,0,3.21,53.5,7.0756,100.0,6
european open,European Open,year,2022,2022,2022,,dog,entry,entry_PR,6,4,2,3.17,52.8333,12.313,66.6667,6
european open,European Open,year,2022,2022,2022,,dog,entry,entry_WC,6,0,6,-6.0,-100.0,-27.5118,0.0,6
french open,French Open,year,2022,2022,2022,,dog,entry,entry_WC,6,2,4,0.18,3.0,-10.3452,33.3333,6
generali open,Generali Open,year,2022,2022,2022,,dog,entry,entry_WC,6,4,2,3.67,61.1667,-0.6507,66.6667,6
grand prix hassan ii,Grand Prix Hassan II,year,2022,2022,2022,,dog,entry,entry_Q,6,2,4,0.94,15.6667,0.4292,33.3333,6
internazionali bnl d italia,Internazionali BNL d'Italia,year,2022,2022,2022,,fav,seed,seed_5_8,6,5,1,1.03,17.1667,-1.9799,83.3333,6
los cabos open,Los Cabos Open,year,2022,2022,2022,,fav,seed,seed_1_2,6,6,0,1.14,19.0,1.3256,100.0,6
mallorca championships,Mallorca Championships,year,2022,2022,2022,,dog,entry,entry_Q,6,3,3,4.16,69.3333,9.3737,50.0,6
mallorca championships,Mallorca Championships,year,2022,2022,2022,,fav,seed,seed_1_2,6,5,1,1.25,20.8333,1.6311,83.3333,6
mallorca championships,Mallorca Championships,year,2022,2022,2022,,fav,seed,seed_5_8,6,3,3,0.44,7.3333,-3.6188,50.0,6
melbourne summer set,Melbourne Summer Set,year,2022,2022,2022,,dog,entry,entry_Q,6,2,4,-0.33,-5.5,-3.0985,33.3333,6
mercedes cup,Mercedes Cup,year,2022,2022,2022,,dog,entry,entry_Q,6,2,4,-1.63,-27.1667,-6.7096,33.3333,6
mercedes cup,Mercedes Cup,year,2022,2022,2022,,fav,seed,seed_1_2,6,5,1,1.36,22.6667,1.9367,83.3333,6
miami open,Miami Open,year,2022,2022,2022,,fav,entry,entry_Q,6,4,2,-0.53,-8.8333,6.0208,66.6667,6
monte carlo masters,Monte Carlo Masters,year,2022,2022,2022,,fav,seed,seed_3_4,6,5,1,0.18,3.0,-1.6571,83.3333,6
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,fav,seed,seed_1_2,6,4,2,-0.8,-13.3333,-4.0633,66.6667,6
napoli cup,Napoli Cup,year,2022,2022,2022,,fav,seed,seed_1_2,6,4,2,-1.22,-20.3333,-5.23,66.6667,6
open 13,Open 13,year,2022,2022,2022,,dog,entry,entry_Q,6,4,2,6.86,114.3333,16.8737,66.6667,6
