match_key,match_date,tour_name,surface,best_of,line,integer_line,market_p1,old_p1,corrected_p1,push_mass,actual_p1,selection,selection_odds,model_ev_pct,pnl,clv_pct
2026-06-25|21337|74880|87767,2026-06-25,Wimbledon - London,Grass,bo3,-3.5,0,0.4934555,0.3329118814290081,0.3245788975699807,0.0,1.0,P2,1.885,27.31687780805865,-1.0,-0.01257203
2026-06-25|21337|87512|89108,2026-06-25,Wimbledon - London,Grass,bo3,3.0,1,0.50863874,0.5988093596177042,0.662219870092859,0.12000535358451901,0.0,P1,1.877,24.298669616429635,-1.0,-0.00845219
2026-06-25|21337|29180|97973,2026-06-25,Wimbledon - London,Grass,bo3,3.0,1,0.5065445,0.5685407273127964,0.6302723533251893,0.12420377814964643,,P1,1.885,18.80633860179819,0.0,
2026-06-25|21337|55252|104215,2026-06-25,Wimbledon - London,Grass,bo3,4.5,0,0.52053361,0.7409883994134634,0.7499210647213417,0.0,1.0,P1,1.833,37.46053116342192,0.833,-0.03169572
2026-06-26|21335|31446|82269,2026-06-26,Mallorca Championships - Mallorca,Grass,bo3,-1.0,1,0.49315422,0.46993746444972895,0.48146650592881796,0.06083003831025854,0.0,,,-1.011955981811341,,
2026-06-26|21335|36519|52140,2026-06-26,Mallorca Championships - Mallorca,Grass,bo3,3.0,1,0.52360072,0.5245880942058766,0.582815153279513,0.12918538786218187,0.0,P1,1.847,7.64595881072605,-1.0,
2026-06-26|21336|37741|79068,2026-06-26,Lexus Eastbourne Open - Eastbourne,Grass,bo3,-2.5,0,0.51586278,0.5238943993390672,0.4978307316264349,0.0,1.0,,,0.43385367471302505,,
2026-06-26|21336|38911|63017,2026-06-26,Lexus Eastbourne Open - Eastbourne,Grass,bo3,-2.5,0,0.47747748,0.4934378236276575,0.4675249554806103,0.0,0.0,,,-1.225879241653205,,
2026-06-27|21335|36519|82269,2026-06-27,Mallorca Championships - Mallorca,Grass,bo3,2.0,1,0.51354839,0.5106011743767059,0.544519636029646,0.08584886093887063,0.0,,,2.641951391588271,,
2026-06-28|21336|37741|38911,2026-06-28,Lexus Eastbourne Open - Eastbourne,Grass,bo3,3.0,1,0.49780305,0.4900329708105101,0.5447175018586304,0.13215048672853222,1.0,P1,1.943,5.838610611131889,0.9430000000000001,
2026-06-29|21337|1837|91521,2026-06-29,Wimbledon - London,Grass,bo5,6.0,1,0.52331606,0.8439959613368927,0.673501840235503,0.12509453610972243,,P1,1.84,23.92433860333256,0.0,
2026-06-29|21337|6101|22807,2026-06-29,Wimbledon - London,Grass,bo5,4.0,1,0.47994825,0.6361502296386555,0.5367791884622383,0.0954908525090321,0.0,P1,2.01,7.892616880909875,-1.0,
2026-06-29|21337|12653|72574,2026-06-29,Wimbledon - London,Grass,bo5,5.0,1,0.53488372,0.7232681642993432,0.5922291858740573,0.11411093786007011,1.0,P1,1.8,6.601253457330314,0.8,-0.02173913
2026-06-29|21337|14177|52721,2026-06-29,Wimbledon - London,Grass,bo5,-4.5,0,0.5,0.2462674150035929,0.38711150228048036,0.0,0.0,P2,1.926,18.042324660779485,0.9259999999999999,
2026-06-29|21337|28108|29935,2026-06-29,Wimbledon - London,Grass,bo5,8.5,0,0.48338525,0.9677487988814588,0.7407980073607693,0.0,0.0,P1,1.99,47.41880346479308,-1.0,
2026-06-29|21337|28170|87767,2026-06-29,Wimbledon - London,Grass,bo5,-1.5,0,0.49338178,0.4690282832094333,0.47180223330152543,0.0,1.0,,,0.4103954493799966,,
2026-06-29|21337|28267|40609,2026-06-29,Wimbledon - London,Grass,bo5,4.0,1,0.49661811,0.6813150285011023,0.6062150269687301,0.09083542053775975,0.0,P1,1.935,17.30260771844927,-1.0,-0.00411734
2026-06-29|21337|28900|29372,2026-06-29,Wimbledon - London,Grass,bo5,-3.0,1,0.49558671,0.32902939863171216,0.46807056636496613,0.07698817958898918,0.0,,,1.5453288809279764,,
2026-06-29|21337|31446|56195,2026-06-29,Wimbledon - London,Grass,bo5,-4.5,0,0.48884855,0.28632732340780415,0.45247224195996,0.0,1.0,,,3.208982390547521,,
2026-06-29|21337|26473|33648,2026-06-29,Wimbledon - London,Grass,bo5,4.0,1,0.50441329,0.6628980168277295,0.5778131295780224,0.09302685017587041,0.0,P1,1.909,10.304526436444483,-1.0,
2026-06-29|21337|36519|52934,2026-06-29,Wimbledon - London,Grass,bo5,-6.0,1,0.48119326,0.08362125200489932,0.29814413937490986,0.11982862454761482,0.0,P2,1.855,30.19426214595422,0.855,0.0
2026-06-29|21337|24249|39152,2026-06-29,Wimbledon - London,Grass,bo5,2.5,0,0.49766355,0.592799092899967,0.5185745631573846,0.0,0.0,,,0.34417797095391833,,
2026-06-29|21337|5992|39310,2026-06-29,Wimbledon - London,Grass,bo5,7.5,0,0.51115145,0.9420273461614534,0.6666915322851867,0.0,1.0,P1,1.885,25.671353835757692,0.885,-0.01669275
2026-06-29|21337|40434|64891,2026-06-29,Wimbledon - London,Grass,bo5,-7.5,0,0.46308725,0.08069753659369518,0.4129116348077749,0.0,1.0,P2,1.794,5.323652715485205,-1.0,0.00391718
2026-06-29|21337|30470|46747,2026-06-29,Wimbledon - London,Grass,bo5,4.0,1,0.5,0.668311744737299,0.5861543745297739,0.09242484387311321,0.0,P1,1.926,12.893332534434453,-1.0,
2026-06-29|21337|34337|47275,2026-06-29,Wimbledon - London,Grass,bo5,-8.5,0,0.5,0.047339274427301146,0.33545902702369923,0.0,0.0,P2,1.926,27.99059139523552,0.9259999999999999,0.01315097
2026-06-29|21337|47752|85899,2026-06-29,Wimbledon - London,Grass,bo5,2.0,1,0.49558671,0.5458054545311523,0.5430684075197777,0.06379463849267872,0.0,P1,1.943,5.518191581092813,-1.0,0.01781037
2026-06-29|21337|52140|52394,2026-06-29,Wimbledon - London,Grass,bo5,4.5,0,0.50894942,0.7764413198169391,0.6149898259016757,0.0,0.0,P1,1.893,16.417574043187223,-1.0,
2026-06-29|21337|56197|79113,2026-06-29,Wimbledon - London,Grass,bo5,2.0,1,0.50894942,0.5413079693537032,0.5369424933737683,0.06395777443405551,0.0,,,1.6432139956543468,,
2026-06-29|21337|63299|93452,2026-06-29,Wimbledon - London,Grass,bo5,7.5,0,0.51786639,0.9622773064472822,0.7622322010540039,0.0,0.0,P1,1.862,41.92763583625554,-1.0,-0.0509684
2026-06-29|21337|67853|73742,2026-06-29,Wimbledon - London,Grass,bo5,-4.5,0,0.49558671,0.2381111610069054,0.37351361237463293,0.0,1.0,P2,1.909,19.596251397682572,-1.0,-0.01749871
2026-06-29|21337|27547|79060,2026-06-29,Wimbledon - London,Grass,bo5,-3.0,1,0.49766355,0.3313567955784641,0.4717534387686956,0.07708374616515888,0.0,,,1.2648657880410585,,
2026-06-29|21337|34968|80391,2026-06-29,Wimbledon - London,Grass,bo5,-2.5,0,0.49766355,0.4205134973202224,0.44480173193218725,0.0,0.0,P2,1.917,6.431507988599705,0.917,-0.00930233
2026-06-29|21337|76127|82269,2026-06-29,Wimbledon - London,Grass,bo5,-3.0,1,0.49105058,0.3083782619316531,0.4351155352819436,0.07588149640485795,1.0,P2,1.893,6.932629171128091,-1.0,-0.00838135
2026-06-29|21337|27851|87512,2026-06-29,Wimbledon - London,Grass,bo5,3.0,1,0.51335235,0.6209081185664016,0.600892711002162,0.07414989240245509,1.0,P1,1.877,12.78756185510581,0.877,-0.04769153
2026-06-29|21337|73608|99691,2026-06-29,Wimbledon - London,Grass,bo5,-6.0,1,0.48664765,0.09212808642831007,0.3285693774037906,0.12545481701072042,1.0,P2,1.877,26.027527861308506,-1.0,
2026-06-30|21337|1092|29812,2026-06-30,Wimbledon - London,Grass,bo5,4.0,1,0.48571429,0.5956578679797337,0.47563500936181835,0.09763700147131772,1.0,,,-1.9437467506600248,,
2026-06-30|21337|7806|59092,2026-06-30,Wimbledon - London,Grass,bo5,-2.5,0,0.49558671,0.4505586458958598,0.4837233729165808,0.0,1.0,,,-1.4427918897752856,,
2026-06-30|21337|13447|79065,2026-06-30,Wimbledon - London,Grass,bo5,6.5,0,0.51880674,0.9188825757913797,0.7269059292830409,0.0,0.0,P1,1.855,34.84104988200407,-1.0,
2026-06-30|21337|14856|71174,2026-06-30,Wimbledon - London,Grass,bo5,1.0,1,0.48445596,0.49163716285006215,0.4848889452528574,0.05472866913584397,1.0,,,-3.507099894681376,,
2026-06-30|21337|22432|24245,2026-06-30,Wimbledon - London,Grass,bo5,3.5,0,0.49558671,0.6558889102262029,0.5138667192685431,0.0,0.0,,,-0.15569644612206668,,
2026-06-30|21337|25543|29180,2026-06-30,Wimbledon - London,Grass,bo5,-4.0,1,0.50233645,0.2715532123712338,0.47418886204874394,0.09601023549682407,1.0,,,1.7444551935680286,,
2026-06-30|21337|28898|30087,2026-06-30,Wimbledon - London,Grass,bo5,-3.5,0,0.51554404,0.3430861433321193,0.4522262331677494,0.0,1.0,P2,1.99,9.006979599617871,-1.0,-0.00995025
2026-06-30|21337|31392|37532,2026-06-30,Wimbledon - London,Grass,bo5,-1.0,1,0.50233645,0.4612921610334925,0.4886487174868481,0.05470292773254526,1.0,,,-1.0535268337051096,,
2026-06-30|21337|11517|33860,2026-06-30,Wimbledon - London,Grass,bo5,-3.0,1,0.51115145,0.35815170097559557,0.5136219245486388,0.07777389059251763,0.0,,,-3.182267222581592,,
2026-06-30|21337|18736|36263,2026-06-30,Wimbledon - London,Grass,bo5,1.0,1,0.50661822,0.5227051100043675,0.5266914672917266,0.0545675206255557,0.0,,,0.12404793215721188,,
2026-06-30|21337|37741|38911,2026-06-30,Wimbledon - London,Grass,bo5,-4.5,0,0.48778586,0.2500788442539374,0.3934347486639271,0.0,0.0,P2,1.877,13.852297675780868,0.877,
2026-06-30|21337|39309|70705,2026-06-30,Wimbledon - London,Grass,bo5,-8.5,0,0.51115145,0.027359686675089586,0.22101866874445736,0.0,1.0,P2,1.971,53.53722039046747,-1.0,
2026-06-30|21337|39863|83795,2026-06-30,Wimbledon - London,Grass,bo5,-0.5,0,0.49766355,0.5073025669755774,0.4915480409999092,0.0,0.0,,,-2.529759459682579,,
2026-06-30|21337|26421|42971,2026-06-30,Wimbledon - London,Grass,bo5,-2.0,1,0.50441329,0.4152551834774287,0.46796591327692627,0.06407871246682244,0.0,,,3.3742230502932236,,
2026-06-30|21337|18094|46718,2026-06-30,Wimbledon - London,Grass,bo5,4.5,0,0.50661822,0.7624676788104262,0.5906398677158133,0.0,1.0,P1,1.901,12.280638852776127,0.901,-0.01298027
2026-06-30|21337|55252|87562,2026-06-30,Wimbledon - London,Grass,bo5,4.0,1,0.49766355,0.6038498730965519,0.48787911020688957,0.09735396336871628,1.0,,,-1.8264254266607272,,
2026-06-30|21337|11953|56590,2026-06-30,Wimbledon - London,Grass,bo5,5.5,0,0.52331606,0.8576053250536474,0.6207757403311804,0.0,0.0,P1,1.84,14.222736220937215,-1.0,-0.04016693
2026-06-30|21337|56846|79067,2026-06-30,Wimbledon - London,Grass,bo5,-5.0,1,0.50894942,0.14588323509312878,0.41477948943459186,0.11469841738767748,1.0,P2,1.962,14.820264172933072,-1.0,
2026-06-30|21337|58149|59166,2026-06-30,Wimbledon - London,Grass,bo5,5.0,1,0.5100078,0.7531098665785722,0.6446988285531324,0.10878106679130224,1.0,P1,1.885,21.525729182265472,0.885,
2026-06-30|21337|34233|61838,2026-06-30,Wimbledon - London,Grass,bo5,-4.5,0,0.52331606,0.29866987164497605,0.4720762822103871,0.0,1.0,P2,2.02,6.640590993501805,-1.0,-0.00492611
2026-06-30|21337|61857|65558,2026-06-30,Wimbledon - London,Grass,bo5,-1.5,0,0.49558671,0.46721045990495425,0.4694797092790879,0.0,1.0,,,1.2763234986221228,,
2026-06-30|21337|64896|73620,2026-06-30,Wimbledon - London,Grass,bo5,5.0,1,0.51661475,0.7630847487679049,0.6623160413142536,0.10661017168167496,0.0,P1,1.862,23.32324689271403,-1.0,
2026-06-30|21337|65904|79088,2026-06-30,Wimbledon - London,Grass,bo5,-4.5,0,0.49558671,0.23439449596553288,0.3672884456345938,0.0,1.0,P2,1.909,20.78463572835605,-1.0,0.00420831
2026-06-30|21337|25171|73956,2026-06-30,Wimbledon - London,Grass,bo5,1.5,0,0.50233645,0.5628328579401308,0.5305202907209122,0.0,0.0,,,1.7007397311988859,,
2026-06-30|21337|83135|84235,2026-06-30,Wimbledon - London,Grass,bo5,2.0,1,0.50441329,0.5458054545311523,0.5430684075197777,0.06379463849267872,0.0,,,3.6717589955255647,,
2026-06-30|21337|79068|86691,2026-06-30,Wimbledon - London,Grass,bo5,-4.0,1,0.50894942,0.24060578900875235,0.41622436705143306,0.09260003073899638,0.0,P2,1.962,14.536779184508841,0.962,
2026-06-30|21337|24008|88766,2026-06-30,Wimbledon - London,Grass,bo5,6.0,1,0.45806452,0.7829976825032491,0.538812503181621,0.1422063480652788,1.0,P1,2.1,13.150625668140403,1.1,0.03960396
2026-06-30|21337|68090|92985,2026-06-30,Wimbledon - London,Grass,bo5,-1.5,0,0.49558671,0.45541460410517726,0.45441340662298774,0.0,0.0,,,4.152480675671644,,
2026-07-01|21337|13674|93452,2026-07-01,Wimbledon - London,Grass,bo5,5.0,1,0.5,0.7618497541446905,0.6601342853619896,0.10688979216323877,1.0,P1,1.935,27.735984217544996,0.935,-0.02763819
2026-07-01|21337|26473|27547,2026-07-01,Wimbledon - London,Grass,bo5,-4.0,1,0.49780305,0.2856482036577595,0.4998718874729339,0.09699698142690703,1.0,,,-2.8748922640089436,,
2026-07-01|21337|28170|72574,2026-07-01,Wimbledon - London,Grass,bo5,-2.0,1,0.48088843,0.4293093112645027,0.4876512788638322,0.06447641464926697,1.0,,,-1.9820929483697403,,
2026-07-01|21337|24249|28900,2026-07-01,Wimbledon - London,Grass,bo5,-1.5,0,0.5,0.4708468190572965,0.4741257678301401,0.0,1.0,,,1.7566639248679072,,
2026-07-01|21337|29939|67535,2026-07-01,Wimbledon - London,Grass,bo5,-4.5,0,0.51661475,0.3197125962345435,0.5048561097623729,0.0,1.0,,,-1.466365842712214,,
2026-07-01|21337|5992|30470,2026-07-01,Wimbledon - London,Grass,bo5,5.5,0,0.50219695,0.8223671466153845,0.541575532557101,0.0,0.0,,,4.307447570497658,,
2026-07-01|21337|29732|34539,2026-07-01,Wimbledon - London,Grass,bo5,0.5,0,0.49766355,0.5372867779307035,0.5166151594429387,0.0,1.0,,,-0.03496664779136793,,
2026-07-01|21337|34968|87512,2026-07-01,Wimbledon - London,Grass,bo5,6.0,1,0.51354839,0.8502391878578998,0.6878322561102509,0.12251178684257885,0.0,P1,1.885,29.6563802767823,-1.0,
2026-07-01|21337|36519|52140,2026-07-01,Wimbledon - London,Grass,bo5,-4.0,1,0.4887684,0.2368688902035062,0.40909936291369625,0.09206691070603105,1.0,P2,1.893,11.85749060043728,-1.0,
2026-07-01|21337|40434|85899,2026-07-01,Wimbledon - London,Grass,bo5,-5.5,0,0.52360072,0.1771342745291863,0.4365622723856754,0.0,1.0,P2,2.03,14.377858705707869,-1.0,
2026-07-01|21337|40609|79113,2026-07-01,Wimbledon - London,Grass,bo5,-2.0,1,0.49096074,0.3961142907679446,0.4410645835615768,0.0633090134277455,1.0,P2,1.901,6.253622664944269,-1.0,-0.03551497
2026-07-01|21337|59166|91521,2026-07-01,Wimbledon - London,Grass,bo5,6.5,0,0.53644764,0.8997209554185843,0.6698798579461523,0.0,0.0,P1,1.806,20.98030234507511,-1.0,
2026-07-01|21337|73742|82269,2026-07-01,Wimbledon - London,Grass,bo5,4.5,0,0.47639928,0.7722373063029222,0.6076210884268438,0.0,1.0,P1,2.03,23.34708095064928,1.0299999999999998,
2026-07-02|21337|11517|67546,2026-07-02,Wimbledon - London,Grass,bo5,4.0,1,0.48088843,0.6209080217548422,0.5135926787469484,0.09651981214808743,,,,3.2321284281366047,,
2026-07-02|21337|18736|25171,2026-07-02,Wimbledon - London,Grass,bo5,0.0,1,0.49547687,0.48806615172517204,0.49263299323158266,0.05186249035431217,0.0,,,-2.7377448024944018,,
2026-07-02|21337|14856|25543,2026-07-02,Wimbledon - London,Grass,bo5,-2.5,0,0.50219695,0.4381413287422252,0.46765458944904886,0.0,1.0,,,3.434713270049805,,
2026-07-02|21337|29812|83135,2026-07-02,Wimbledon - London,Grass,bo5,4.0,1,0.49210458,0.6613450991209485,0.5754221043886693,0.09319307934303717,1.0,P1,1.962,12.897816881056912,0.962,
2026-07-02|21337|26421|29939,2026-07-02,Wimbledon - London,Grass,bo5,-6.0,1,0.5,0.11495423382387528,0.40654445872216427,0.13675869038660898,1.0,P2,1.935,14.833647237261216,-1.0,
2026-07-02|21337|37741|83795,2026-07-02,Wimbledon - London,Grass,bo5,-3.5,0,0.49547687,0.32131773612437037,0.42089103880860296,0.0,1.0,P2,1.917,11.015187860390817,-1.0,
2026-07-02|21337|7806|39309,2026-07-02,Wimbledon - London,Grass,bo5,-6.0,1,0.49547687,0.08723630940966168,0.311155679780907,0.12232336266767846,1.0,P2,1.917,32.05145618600014,-1.0,
2026-07-02|21337|34539|61838,2026-07-02,Wimbledon - London,Grass,bo5,-6.0,1,0.48195876,0.08780210770413141,0.31318137408483804,0.12269969859635038,1.0,P2,1.87,28.43508304613529,-1.0,
2026-07-02|21337|24008|61857,2026-07-02,Wimbledon - London,Grass,bo5,7.0,1,0.47870968,0.8175168795332464,0.5525604062684265,0.15257961150909546,0.0,P1,2.02,11.617202066222166,-1.0,
2026-07-02|21337|24245|65904,2026-07-02,Wimbledon - London,Grass,bo5,5.0,1,0.51461081,0.7232681642993432,0.5922291858740573,0.11411093786007011,0.0,P1,1.877,11.161418188560557,-1.0,
2026-07-02|21337|31392|68627,2026-07-02,Wimbledon - London,Grass,bo5,-0.5,0,0.49780305,0.5013549651010883,0.4839619507175971,0.0,0.0,,,-0.611071708209221,,
2026-07-02|21337|28898|73620,2026-07-02,Wimbledon - London,Grass,bo5,3.5,0,0.5112316,0.7066611536409918,0.5890837784631209,0.0,1.0,P1,1.893,11.513559263068785,0.893,
2026-07-02|21337|55252|79065,2026-07-02,Wimbledon - London,Grass,bo5,2.5,0,0.5112316,0.6149955862264628,0.5483588061844953,0.0,1.0,,,3.8043220107249587,,
2026-07-02|21337|11953|86691,2026-07-02,Wimbledon - London,Grass,bo5,-3.0,1,0.50684578,0.3190184463342379,0.45215449841549255,0.07651028551902808,0.0,P2,1.962,7.487287410880339,0.962,
2026-07-03|21337|14177|22807,2026-07-03,Wimbledon - London,Grass,bo5,6.0,1,0.48645161,0.8348011786211172,0.6525336953995317,0.12859364486405533,1.0,P1,1.99,29.854205384506805,0.99,0.00963978
2026-07-03|21337|26473|29935,2026-07-03,Wimbledon - London,Grass,bo5,3.0,1,0.50684578,0.5815768678050806,0.5454020623581656,0.07659050804220034,1.0,,,4.117253704173818,,
2026-07-03|21337|28900|91521,2026-07-03,Wimbledon - London,Grass,bo5,4.0,1,0.48771022,0.6409219013977817,0.544071586918575,0.09511308680394433,1.0,P1,1.98,7.726174209877867,0.98,
2026-07-03|21337|13674|36519,2026-07-03,Wimbledon - London,Grass,bo5,-5.0,1,0.51804124,0.133271000965654,0.3800898319180271,0.11150676651255381,1.0,P2,2.01,24.601943784476553,-1.0,0.0
2026-07-03|21337|40434|87512,2026-07-03,Wimbledon - London,Grass,bo5,-6.0,1,0.48413722,0.09599579827234556,0.3421721233716242,0.12774094102300798,1.0,P2,1.877,23.47429244314614,-1.0,-0.01262493
2026-07-03|21337|40609|47275,2026-07-03,Wimbledon - London,Grass,bo5,-8.5,0,0.47110423,0.034673834677551266,0.26632175500845295,0.0,0.0,P2,1.826,33.9696475354565,0.8260000000000001,
2026-07-04|21337|11953|29812,2026-07-04,Wimbledon - London,Grass,bo5,1.5,0,0.49096074,0.548500921770909,0.5119162640123209,0.0,1.0,,,0.8986956368284504,,
2026-07-04|21337|18736|24008,2026-07-04,Wimbledon - London,Grass,bo5,6.5,0,0.53213368,0.8524805707094665,0.546126989911855,0.0,0.0,,,-0.6048878360423782,,
2026-07-04|21337|25543|67546,2026-07-04,Wimbledon - London,Grass,bo5,-1.5,0,0.5112316,0.48085979512917304,0.4869197122636706,0.0,0.0,,,1.5898969717932143,,
2026-07-04|21337|24245|29939,2026-07-04,Wimbledon - London,Grass,bo5,-0.5,0,0.50219695,0.5118818726704432,0.497381466083847,0.0,0.0,,,-2.341218860091454,,
2026-07-04|21337|39309|73620,2026-07-04,Wimbledon - London,Grass,bo5,-6.5,0,0.4887684,0.10153445247392807,0.3141373958010527,0.0,1.0,P2,1.893,29.83379097486072,-1.0,0.0
2026-07-05|21337|5992|28900,2026-07-05,Wimbledon - London,Grass,bo5,6.0,1,0.50903926,0.8310329197890892,0.6439943583455874,0.12992599020283557,1.0,P1,1.901,22.423327521496162,0.901,0.01657754
2026-07-05|21337|36519|40434,2026-07-05,Wimbledon - London,Grass,bo5,-3.5,0,0.5,0.3329118814290081,0.4376277244342644,0.0,1.0,P2,1.935,8.81903532196986,-1.0,0.0136197
2026-07-05|21337|47275|73742,2026-07-05,Wimbledon - London,Grass,bo5,-9.5,0,0.47639928,0.007817969114917864,0.14782577600642569,0.0,0.0,P2,1.847,57.39657917161318,0.847,0.00763775
2026-07-06|21337|39309|67546,2026-07-06,Wimbledon - London,Grass,bo5,-5.5,0,0.51804124,0.15024827986332454,0.3772131632072177,0.0,0.0,P2,2.01,25.180154195349225,1.0099999999999998,
2026-07-07|21337|5992|40434,2026-07-07,Wimbledon - London,Grass,bo5,2.5,0,0.48165255,0.6005221391200888,0.5289058689691541,0.0,1.0,P1,2.02,6.838985531769137,1.02,0.0
2026-07-07|21337|14177|47275,2026-07-07,Wimbledon - London,Grass,bo5,-7.5,0,0.51374261,0.07115050299380866,0.37741029226251077,0.0,0.0,P2,2.0,24.517941547497845,1.0,0.0
2026-07-07|21337|24008|61838,2026-07-07,Wimbledon - London,Grass,bo5,4.5,0,0.51804124,0.7480421053939096,0.5659452379829271,0.0,1.0,P1,1.87,5.831759502807365,0.8700000000000001,
2026-07-08|21337|67546|79065,2026-07-08,Wimbledon - London,Grass,bo5,-5.0,1,0.48856335,0.12254093656706631,0.34975642759161363,0.10811909918845228,0.0,P2,1.901,23.611303114834257,0.901,0.00848806
2026-07-10|21337|5992|47275,2026-07-10,Wimbledon - London,Grass,bo5,-5.5,0,0.48413722,0.1628956927408602,0.40562411711029284,0.0,1.0,P2,1.877,11.564353218398038,-1.0,-0.00845219
2026-07-10|21337|24008|79065,2026-07-10,Wimbledon - London,Grass,bo5,6.0,1,0.49780305,0.8134447496161836,0.6046275692306874,0.1353999626781126,0.0,P1,1.943,17.47913670152257,-1.0,-0.04285714
2026-07-11|21340|35297|87766,2026-07-11,EFG Swiss Open - Gstaad,Clay,bo3,-0.5,0,0.49348279,0.4949148665609796,0.4824749294095761,0.0,1.0,,,-2.032504137232738,,
2026-07-11|21340|30867|47259,2026-07-11,EFG Swiss Open - Gstaad,Clay,bo3,-6.5,0,0.46957878,0.3270784984720948,0.30789870279395004,0.0,0.0,P2,1.806,24.99349427541262,0.806,-0.01472995
2026-07-11|21340|55252|85859,2026-07-11,EFG Swiss Open - Gstaad,Clay,bo3,-2.5,0,0.51737654,0.5179481783641587,0.5027845858281297,0.0,0.0,,,-1.5513479939696762,,
2026-07-11|21340|43874|55257,2026-07-11,EFG Swiss Open - Gstaad,Clay,bo3,-7.0,1,0.46368133,0.17268275666394914,0.2006589486811133,0.14565794190185624,0.0,P2,1.781,42.362641239893705,0.7809999999999999,-0.11831683
2026-07-11|21340|48011|95698,2026-07-11,EFG Swiss Open - Gstaad,Clay,bo3,-5.5,0,0.5043205,0.3726733603068438,0.3684418815419156,0.0,0.0,P2,1.926,21.638093615027042,0.9259999999999999,0.0507365
2026-07-11|21341|17928|41484,2026-07-11,Plava Laguna Croatia Open - Umag,Clay,bo3,4.0,1,0.50209534,0.5188297463415101,0.5892372510245987,0.1378374037342591,0.0,P1,1.901,12.0140014197762,-1.0,0.0
2026-07-11|21341|20104|47543,2026-07-11,Plava Laguna Croatia Open - Umag,Clay,bo3,-4.5,0,0.49136126,0.38725493661217536,0.3655293640195969,0.0,1.0,P2,1.877,19.09013837352167,-1.0,-0.04332314
2026-07-11|21341|33904|35376,2026-07-11,Plava Laguna Croatia Open - Umag,Clay,bo3,-1.5,0,0.5043205,0.49635692815380744,0.4851648633801686,0.0,0.0,,,-0.842752687020476,,
2026-07-11|21341|40187|71221,2026-07-11,Plava Laguna Croatia Open - Umag,Clay,bo3,-1.5,0,0.5,0.4835392260067455,0.472360939426741,0.0,0.0,,,0.7262966634351553,,
2026-07-11|21341|83314|84120,2026-07-11,Plava Laguna Croatia Open - Umag,Clay,bo3,-3.5,0,0.52576511,0.4773434873026302,0.4686810527310039,0.0,0.0,P2,2.01,6.795108401068206,1.0099999999999998,0.01005025
2026-07-11|21341|37577|86061,2026-07-11,Plava Laguna Croatia Open - Umag,Clay,bo3,4.0,1,0.47726085,0.5391964063887016,0.610998938578174,0.13497973704831234,0.0,P1,2.0,22.1997877156348,-1.0,0.03359173
2026-07-11|21341|89131|103928,2026-07-11,Plava Laguna Croatia Open - Umag,Clay,bo3,-5.0,1,0.49136126,0.3389062515107778,0.39636940718903185,0.1557172010412738,,P2,1.877,13.301462270618725,0.0,0.0
2026-07-12|21337|24008|47275,2026-07-12,Wimbledon - London,Grass,bo5,-5.0,1,0.49780305,0.16568686399358729,0.46696221542045835,0.11818067835740627,,,,2.6630773100197125,,
2026-07-12|21339|18720|20648,2026-07-12,Nordea Open - Bastad,Clay,bo3,4.0,1,0.52053361,0.5732012813195269,0.6466412055473323,0.12960264822082168,0.0,P1,1.833,18.529332976825998,-1.0,
2026-07-12|21339|41083|59850,2026-07-12,Nordea Open - Bastad,Clay,bo3,5.5,0,0.51401624,0.6737279761808714,0.666830012112572,0.0,0.0,P1,1.855,23.696967246882107,-1.0,
2026-07-12|21339|63021|84060,2026-07-12,Nordea Open - Bastad,Clay,bo3,-1.0,1,0.49042748,0.45993566433409205,0.47269495432015957,0.05052229875620312,1.0,,,-1.3939564578698271,,
2026-07-12|21339|20396|70459,2026-07-12,Nordea Open - Bastad,Clay,bo3,-1.5,0,0.5065445,0.494384268405537,0.4831935639663515,0.0,1.0,,,0.0020453725109836896,,
2026-07-12|21339|81189|100234,2026-07-12,Nordea Open - Bastad,Clay,bo3,-3.5,0,0.5,0.42187134617629496,0.4133122526720168,0.0,0.0,P2,1.909,11.998690964911995,0.909,
2026-07-12|21340|35297|47259,2026-07-12,EFG Swiss Open - Gstaad,Clay,bo3,-1.5,0,0.51307531,0.5111528134351077,0.49995936214494,0.0,1.0,,,-1.8920268528372475,,
2026-07-12|21340|28904|55257,2026-07-12,EFG Swiss Open - Gstaad,Clay,bo3,0.0,1,0.49136126,0.4859916831805774,0.4979177077575298,0.04891946089924443,1.0,,,-3.2545893827119587,,
2026-07-13|21339|20648|42963,2026-07-13,Nordea Open - Bastad,Clay,bo3,4.5,0,0.48136565,0.6112005892619159,0.6138801921788244,0.0,1.0,P1,1.99,22.16215824358605,0.99,0.06020245
2026-07-13|21339|59166|79088,2026-07-13,Nordea Open - Bastad,Clay,bo3,-3.0,1,0.52005175,0.4255359938144132,0.463966202004252,0.10130551900549811,,P2,2.01,7.742793397145342,0.0,-0.0049505
2026-07-13|21339|63021|70459,2026-07-13,Nordea Open - Bastad,Clay,bo3,-3.0,1,0.47916667,0.40365186252855667,0.4390150132888225,0.09986963357238933,0.0,,,3.221237554856682,,
2026-07-13|21340|44555|47259,2026-07-13,EFG Swiss Open - Gstaad,Clay,bo3,-2.0,1,0.48771022,0.4511157646492286,0.46793131275431915,0.06761258039493336,,,,0.2949475458108308,,
