date,tournament,surface,round,series,player1,player2,player1_id,player2_id,our_prob,our_prob_raw,our_odds,pinnacle_odds,pinnacle_odds_loser,actual_winner,value_pct,bet_side,bet_result,policy_excluded,pinnacle_prob_novig,model_favorite,model_favorite_prob,p_serve_return,p_elo,p_rank,confidence,score
2025-03-26,Miami Open,Hard,Quarterfinals,Masters 1000,Grigor Dimitrov,Francisco Cerundolo,11953,52279,0.593902,0.599777,1.6838,1.88,2.03,Grigor Dimitrov,11.654,winner,win,False,0.519182,Grigor Dimitrov,0.593902,0.580946,0.708278,0.61036,high,6-7 6-4 7-6
2025-03-27,Miami Open,Hard,Quarterfinals,Masters 1000,Jakub Mensik,Arthur Fils,86691,83135,0.415796,0.419147,2.405,2.0,1.91,Jakub Mensik,11.583,loser,loss,False,0.488491,Arthur Fils,0.584204,0.577047,0.513038,0.232721,high,7-6 6-1
2025-03-27,Miami Open,Hard,Quarterfinals,Masters 1000,Novak Djokovic,Sebastian Korda,5992,42451,0.699328,0.787638,1.4299,1.26,4.3,Novak Djokovic,29.289,loser,loss,False,0.773381,Novak Djokovic,0.699328,0.834081,0.723367,0.819211,high,6-3 7-6
2025-03-28,Miami Open,Hard,Semifinals,Masters 1000,Jakub Mensik,Taylor Harry Fritz,86691,29932,0.330786,0.26147,3.0231,3.4,1.37,Jakub Mensik,12.467,winner,win,False,0.287212,Taylor Harry Fritz,0.669214,0.442401,0.314492,0.091829,high,7-6 4-6 7-6
2025-03-28,Miami Open,Hard,Semifinals,Masters 1000,Novak Djokovic,Grigor Dimitrov,5992,11953,0.681646,0.75935,1.467,1.27,4.22,Novak Djokovic,34.345,loser,loss,False,0.76867,Novak Djokovic,0.681646,0.800634,0.728019,0.732755,high,6-2 6-3
2025-03-31,Miami Open,Hard,The Final,Masters 1000,Jakub Mensik,Novak Djokovic,86691,5992,0.306026,0.220758,3.2677,4.19,1.27,Jakub Mensik,28.225,winner,win,False,0.232601,Novak Djokovic,0.693974,0.273739,0.200581,0.104077,high,7-6 7-6
2025-07-27,Canadian Open,Hard,1st Round,Masters 1000,Adam Walton,Benjamin Bonzi,47752,28899,0.598653,0.608992,1.6704,1.93,1.95,Adam Walton,15.54,winner,win,False,0.502577,Adam Walton,0.598653,0.699173,0.567778,0.433946,high,4-6 6-0 6-3
2025-07-28,Canadian Open,Hard,1st Round,Masters 1000,Aleksandar Vukic,Pablo Martinez,28267,5829,0.675949,0.7499,1.4794,1.36,3.41,Aleksandar Vukic,10.501,loser,loss,False,0.714885,Aleksandar Vukic,0.675949,0.949649,0.89144,0.411633,low,7-5 6-3
2025-07-28,Canadian Open,Hard,1st Round,Masters 1000,Dalibor Svrcina,Alexander Blockx,63299,88766,0.43576,0.458403,2.2948,2.76,1.49,Dalibor Svrcina,20.27,winner,win,False,0.350588,Alexander Blockx,0.56424,0.499859,0.520904,0.504451,high,6-4 6-2
2025-07-28,Canadian Open,Hard,1st Round,Masters 1000,Francisco Comesana,Damir Dzumhur,61971,13447,0.407502,0.402955,2.454,1.56,2.59,Francisco Comesana,53.457,loser,loss,False,0.624096,Damir Dzumhur,0.592498,0.354038,0.347427,0.44222,high,6-3 7-5
2025-07-28,Canadian Open,Hard,1st Round,Masters 1000,James Duckworth,Juncheng Shang,11517,86082,0.54876,0.511064,1.8223,1.55,2.58,James Duckworth,16.42,loser,loss,False,0.624697,James Duckworth,0.54876,0.552609,0.460043,0.507127,high,6-3 7-6
