tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2025-9500,Zagreb,Clay,32,C,O,20250512,18,V0DZ,,,Luca Van Assche,R,178,FRA,21002,211,269,S0GD,3,,Dalibor Svrcina,R,178,CZE,22609,128,466,6-2 6-1,3,R32,92,1,1,39,28,20,6,7,0,1,0,3,74,48,22,10,8,9,15
2025-9500,Zagreb,Clay,32,C,O,20250512,19,M0G4,4,,Harold Mayot,R,180,FRA,23266,144,398,R09X,,,Jurij Rodionov,L,191,AUT,25.99,228,246,7-5 6-7(3) 6-2,3,R32,152,0,3,98,55,38,22,16,3,6,1,5,99,66,40,13,16,2,8
2025-9500,Zagreb,Clay,32,C,O,20250512,20,J0AZ,5,,Kyrian Jacquet,R,175,FRA,24003,150,382,BV16,,,Ugo Blanchet,R,175,FRA,26349,186,296,7-6(3) 6-0,3,R32,106,5,3,77,40,29,22,9,7,8,0,2,70,33,21,15,9,5,9
2025-9500,Zagreb,Clay,32,C,O,20250512,21,PG20,6,,Dmitry Popko,R,191,KAZ,28548,163,345,D0L3,,,Matej Dodig,R,188,CRO,19814,342,148,6-4 6-4,3,R32,118,0,1,63,35,28,16,10,5,5,2,3,70,37,23,19,10,7,9
2025-9500,Zagreb,Clay,32,C,O,20250512,22,MJ98,,,Facundo Mena,R,183,ARG,32635,221,255,A0CJ,7,,Duje Ajdukovic,R,188,CRO,24263,175,313,6-2 7-6(2),3,R32,91,3,1,57,27,21,22,10,0,1,4,3,68,51,33,8,10,5,8
2025-9500,Zagreb,Clay,32,C,O,20250512,23,M0JZ,8,,Filip Misolic,R,180,AUT,23759,180,301,H0CX,,,Max Houkes,L,188,NED,,249,224,6-1 6-1,3,R32,69,1,1,34,26,22,6,7,0,0,3,3,56,31,15,9,7,8,13
2025-9500,Zagreb,Clay,32,C,O,20250512,24,CG33,,,Kimmer Coppejans,R,178,BEL,31258,275,195,GB93,,,Norbert Gombos,R,193,SVK,34746,328,157,6-3 6-3,3,R32,90,2,5,65,36,26,16,9,6,7,3,2,56,35,20,10,9,3,7
2025-9500,Zagreb,Clay,32,C,O,20250512,25,K0HG,,,Milos Karol,R,198,SVK,,433,106,S0K7,,,Zachary Svajda,R,175,USA,22.45,229,244,6-2 6-3,3,R32,59,9,0,48,26,24,15,9,1,1,0,1,47,30,17,8,8,1,4
2025-9500,Zagreb,Clay,32,C,O,20250512,26,KC33,,,Dimitar Kuzmanov,R,183,BUL,31789,269,199,DC76,,,Viktor Durasovic,R,185,NOR,28148,246,227,6-4 7-5,3,R32,135,2,1,71,53,35,10,11,5,7,4,1,91,47,31,19,11,13,17
2025-9500,Zagreb,Clay,32,C,O,20250512,27,P0AY,,,Luka Pavlovic,R,196,FRA,,238,236,O0A2,,,Gauthier Onclin,R,180,BEL,24205,192,286,1-6 6-2 6-4,3,R32,116,11,3,75,42,32,16,12,4,6,0,3,86,58,39,15,13,4,7
2025-9500,Zagreb,Clay,32,C,O,20250512,28,P0GQ,,,Mili Poljicak,R,185,CRO,20.83,270,199,F840,,,Nerman Fatic,R,191,BIH,30549,348,146,4-6 6-3 7-6(2),3,R32,163,5,2,110,63,44,26,16,4,7,3,4,99,76,50,10,15,5,8
2025-9500,Zagreb,Clay,32,C,O,20250512,29,P0HW,,,Dino Prizmic,R,188,CRO,19767,334,151,BE67,,,Mirza Basic,R,188,BIH,33834,520,75,6-1 6-2,3,R32,62,7,0,43,25,20,14,8,0,0,0,0,40,30,16,2,7,1,5
2025-9500,Zagreb,Clay,32,C,O,20250512,30,RH24,,,Emil Ruusuvuori,R,188,FIN,26111,235,238,M0N1,,,Luka Mikrut,R,188,CRO,21.07,281,189,6-4 3-6 6-3,3,R32,120,6,5,99,70,46,13,14,5,9,3,3,88,52,33,15,14,5,10
2025-9500,Zagreb,Clay,32,C,O,20250512,31,TA29,,,Marco Trungelliti,R,178,ARG,35277,183,300,O0AD,,,Neil Oberleitner,R,191,AUT,,384,125,6-2 2-6 6-4,3,R32,120,2,1,81,58,34,14,13,6,10,2,3,87,52,33,14,13,5,10
2025-9500,Zagreb,Clay,32,C,O,20250512,8,K0EP,2,,Jerome Kym,R,198,SUI,22245,127,466,RH24,,,Emil Ruusuvuori,R,188,FIN,26111,235,238,6-2 6-0,3,R16,55,1,1,41,24,20,10,7,1,1,3,5,42,22,10,8,7,2,7
2025-9500,Zagreb,Clay,32,C,O,20250512,9,M0G4,4,,Harold Mayot,R,180,FRA,23266,144,398,K0HG,,,Milos Karol,R,198,SVK,,433,106,6-2 6-4,3,R16,86,3,0,46,35,27,6,9,0,1,1,2,78,45,25,14,9,11,15
2025-9500,Zagreb,Clay,32,C,O,20250512,10,P0HW,,,Dino Prizmic,R,188,CRO,19767,334,151,J0AZ,5,,Kyrian Jacquet,R,175,FRA,24003,150,382,7-5 6-2,3,R16,114,6,4,83,51,33,16,10,8,11,2,2,55,28,17,10,10,2,8
2025-9500,Zagreb,Clay,32,C,O,20250512,11,P0GQ,,,Mili Poljicak,R,185,CRO,20.83,270,199,PG20,6,,Dmitry Popko,R,191,KAZ,28548,163,345,6-3 6-2,3,R16,105,3,1,94,60,41,15,9,13,14,1,1,46,22,13,11,8,0,4
2025-9500,Zagreb,Clay,32,C,O,20250512,12,M0JZ,8,,Filip Misolic,R,180,AUT,23759,180,301,CG33,,,Kimmer Coppejans,R,178,BEL,31258,275,195,7-6(5) 2-6 7-6(5),3,R16,169,7,2,112,70,46,17,16,6,12,2,3,103,65,42,19,16,6,10
2025-9500,Zagreb,Clay,32,C,O,20250512,13,P0AY,,,Luka Pavlovic,R,196,FRA,,238,236,B0GR,,,Gonzalo Bueno,R,173,PER,21106,327,158,7-6(14) 6-4,3,R16,125,10,6,88,44,34,22,11,2,4,1,3,80,59,39,9,11,1,4
2025-9500,Zagreb,Clay,32,C,O,20250512,14,TA29,,,Marco Trungelliti,R,178,ARG,35277,183,300,MJ98,,,Facundo Mena,R,183,ARG,32635,221,255,2-6 6-4 7-6(4),3,R16,164,1,8,95,50,34,25,15,2,7,9,5,112,66,41,22,15,5,9
2025-9500,Zagreb,Clay,32,C,O,20250512,15,V0DZ,,,Luca Van Assche,R,178,FRA,21002,211,269,KC33,,,Dimitar Kuzmanov,R,183,BUL,31789,269,199,6-4 6-2,3,R16,100,2,3,54,37,26,8,9,4,6,1,1,57,28,13,14,9,5,10
2025-9500,Zagreb,Clay,32,C,O,20250512,4,P0HW,,,Dino Prizmic,R,188,CRO,19767,334,151,K0EP,2,,Jerome Kym,R,198,SUI,22245,127,466,6-2 6-3,3,QF,89,4,3,62,33,25,17,9,5,5,2,1,54,27,17,13,8,4,7
2025-9500,Zagreb,Clay,32,C,O,20250512,5,TA29,,,Marco Trungelliti,R,178,ARG,35277,183,300,M0G4,4,,Harold Mayot,R,180,FRA,23266,144,398,7-6(4) 6-2,3,QF,101,4,2,61,37,27,14,10,1,3,3,3,63,44,30,5,10,1,5
2025-9500,Zagreb,Clay,32,C,O,20250512,6,V0DZ,,,Luca Van Assche,R,178,FRA,21002,211,269,M0JZ,8,,Filip Misolic,R,180,AUT,23759,180,301,6-4 6-4,3,QF,116,2,1,84,64,41,11,10,4,5,0,1,59,39,25,10,10,3,6
2025-9500,Zagreb,Clay,32,C,O,20250512,7,P0AY,,,Luka Pavlovic,R,196,FRA,,238,236,P0GQ,,,Mili Poljicak,R,185,CRO,20.83,270,199,6-1 7-5,3,QF,90,3,3,51,27,18,16,9,2,4,1,1,69,44,24,9,10,7,13
2025-9500,Zagreb,Clay,32,C,O,20250512,2,P0HW,,,Dino Prizmic,R,188,CRO,19767,334,151,TA29,,,Marco Trungelliti,R,178,ARG,35277,183,300,6-3 6-7(5) 7-5,3,SF,203,5,4,103,58,41,23,17,3,7,2,4,122,82,51,19,16,13,19
2025-9500,Zagreb,Clay,32,C,O,20250512,3,V0DZ,,,Luca Van Assche,R,178,FRA,21002,211,269,P0AY,,,Luka Pavlovic,R,196,FRA,,238,236,6-3 6-2,3,SF,89,1,2,55,45,32,6,9,1,2,2,5,66,29,21,12,8,6,10
2025-9500,Zagreb,Clay,32,C,O,20250512,1,P0HW,,,Dino Prizmic,R,188,CRO,19767,334,151,V0DZ,,,Luca Van Assche,R,178,FRA,21002,211,269,6-2 RET,3,F,60,0,1,24,12,7,10,4,0,0,0,1,36,23,13,5,4,5,7
2025-2863,Turin,Clay,32,C,O,20250513,16,U182,5,,Camilo Ugo Carabelli,R,185,ARG,25906,60,944,V0AM,,,Otto Virtanen,R,193,FIN,23893,130,455,6-3 6-2,3,R32,71,2,0,44,37,30,4,8,1,1,5,4,78,54,31,9,9,9,13
2025-2863,Turin,Clay,32,C,O,20250513,17,AE14,6,,Daniel Altmaier,R,188,GER,26667,71,872,PH64,,,Andrea Pellegrino,R,185,ITA,28.14,167,337,6-3 6-4,3,R32,71,7,0,45,29,24,13,10,0,1,1,4,60,40,28,7,9,8,11
2025-2863,Turin,Clay,32,C,O,20250513,18,Y09V,7,,Yunchaokete Bu,R,185,CHN,23313,73,857,DA31,,,Giovanni Fonio,R,183,ITA,,103,587,7-6(5) 6-4,3,R32,86,7,1,66,45,38,13,11,2,2,6,1,63,46,37,9,11,4,5
2025-2863,Turin,Clay,32,C,O,20250513,19,BK92,8,,Alexander Bublik,R,196,KAZ,27904,76,820,G0GD,,,Matteo Gigante,L,180,ITA,23354,164,341,6-3 6-1,3,R32,60,5,2,48,34,29,6,8,1,1,1,4,50,31,18,7,8,1,5
2025-2863,Turin,Clay,32,C,O,20250513,20,L987,,,Federico Arnaboldi,R,185,ITA,,131,446,Q02L,,,Ethan Quinn,R,191,USA,21169,114,538,2-6 6-2 7-5,3,R32,135,2,4,102,59,38,23,14,8,11,7,2,85,58,39,11,14,6,10
2025-2863,Turin,Clay,32,C,O,20250513,21,C0C8,,,Juan Manuel Cerundolo,L,183,ARG,23491,115,520,C0NB,,,Federico Cina,R,185,ITA,18122,323,160,7-6(3) 6-4,3,R32,116,2,2,74,38,27,17,11,3,6,0,2,82,50,28,17,11,8,12
2025-2863,Turin,Clay,32,C,O,20250513,22,CC66,,,Andrea Collarini,L,183,ARG,33281,207,272,HH06,,,Marc-Andrea Huesler,L,196,SUI,28884,156,369,6-4 6-3,3,R32,94,0,0,62,46,31,7,9,4,6,2,1,73,46,26,11,10,9,14
2025-2863,Turin,Clay,32,C,O,20250513,23,F510,,,Fabio Fognini,R,178,ITA,37971,107,566,C0C8,,,Oleg Prihodko,R,180,UKR,,115,520,7-5 6-4,3,R32,97,3,4,66,31,24,20,11,2,4,5,1,83,39,26,19,11,6,10
2025-2863,Turin,Clay,32,C,O,20250513,24,N0BG,,,Luca Nardi,R,185,ITA,21769,95,632,N0BS,,,Mariano Navone,R,178,ARG,24205,99,600,6-1 5-7 7-6(2),3,R32,171,1,1,107,67,43,18,15,10,16,3,3,119,87,49,11,16,7,15
2025-2863,Turin,Clay,32,C,O,20250513,25,P0CT,,,Francesco Passaro,R,180,ITA,24345,101,593,GJ16,,,Federico Agustin Gomez,R,191,ARG,28.46,140,413,7-6(6) 6-7(6) 6-3,3,R32,155,5,5,105,61,46,25,17,3,5,8,7,116,73,50,22,16,4,7
2025-2863,Turin,Clay,32,C,O,20250513,26,SS25,,,Vitaliy Sachko,R,188,UKR,27.83,254,220,S0JA,,,Eliot Spizzirri,R,185,USA,23387,121,492,6-2 6-3,3,R32,74,4,2,55,41,29,4,8,6,8,0,1,51,36,16,7,9,3,9
2025-2863,Turin,Clay,32,C,O,20250513,27,T0AP,,,Chun-Hsin Tseng,R,175,TPE,23762,102,593,TE16,,,Jacopo Vasami,L,193,ITA,,139,417,6-3 6-2,3,R32,74,4,0,47,31,23,14,9,2,2,4,5,60,38,25,8,8,8,11
2025-2863,Turin,Clay,32,C,O,20250513,8,C0E9,,,Flavio Cobolli,R,183,ITA,23.02,34,1520,CC66,,,Andrea Collarini,L,183,ARG,33281,207,272,7-6(4) 7-6(7),3,R16,127,10,3,82,53,43,14,12,2,3,3,4,100,70,45,15,12,3,4
2025-2863,Turin,Clay,32,C,O,20250513,9,P0CT,,,Francesco Passaro,R,180,ITA,24345,101,593,D0FJ,2,,Luciano Darderi,R,183,ITA,23242,46,1204,7-6(3) 6-4,3,R16,117,3,4,73,43,36,15,11,3,4,4,3,91,63,42,12,11,12,14
2025-2863,Turin,Clay,32,C,O,20250513,10,EA24,3,,Tomas Martin Etcheverry,R,196,ARG,25821,51,1015,SS25,,,Vitaliy Sachko,R,188,UKR,27.83,254,220,7-6(2) 7-6(8),3,R16,144,11,2,86,59,47,13,12,3,4,2,1,83,59,40,15,12,1,2
2025-2863,Turin,Clay,32,C,O,20250513,11,U182,5,,Camilo Ugo Carabelli,R,185,ARG,25906,60,944,N0BG,,,Luca Nardi,R,185,ITA,21769,95,632,6-2 6-4,3,R16,89,3,1,57,40,27,10,9,4,5,1,6,60,31,21,11,9,4,8
2025-2863,Turin,Clay,32,C,O,20250513,12,AE14,6,,Daniel Altmaier,R,188,GER,26667,71,872,C0C8,,,Juan Manuel Cerundolo,L,183,ARG,23491,115,520,6-3 6-2,3,R16,78,6,2,56,35,30,10,9,2,2,2,4,52,25,16,14,8,4,7
2025-2863,Turin,Clay,32,C,O,20250513,13,Y09V,7,,Yunchaokete Bu,R,185,CHN,23313,73,857,F510,,,Fabio Fognini,R,178,ITA,37971,107,566,7-5 6-2,3,R16,86,10,1,58,33,29,14,10,0,0,0,4,71,41,26,15,10,11,14
2025-2863,Turin,Clay,32,C,O,20250513,14,BK92,8,,Alexander Bublik,R,196,KAZ,27904,76,820,N0CS,,,Federico Arnaboldi,R,185,ITA,,179,305,0-6 6-3 6-3,3,R16,95,9,3,62,37,30,13,12,2,5,3,4,85,46,29,20,12,8,11
2025-2863,Turin,Clay,32,C,O,20250513,15,T0AP,,,Chun-Hsin Tseng,R,175,TPE,23762,102,593,A829,,,Carlos Sanchez Jover,L,173,ESP,,277,194,6-2 6-4,3,R16,93,2,0,64,35,25,19,9,8,8,1,3,68,44,29,9,9,10,13
2025-2863,Turin,Clay,32,C,O,20250513,4,AE14,6,,Daniel Altmaier,R,188,GER,26667,71,872,C0E9,,,Flavio Cobolli,R,183,ITA,23.02,34,1520,6-3 7-5,3,QF,122,6,2,71,36,24,21,11,5,7,5,3,105,56,32,22,10,18,22
2025-2863,Turin,Clay,32,C,O,20250513,5,BK92,8,,Alexander Bublik,R,196,KAZ,27904,76,820,EA24,3,,Tomas Martin Etcheverry,R,196,ARG,25821,51,1015,6-2 3-6 7-5,3,QF,122,11,6,90,54,39,17,15,4,7,9,1,86,57,38,14,14,4,8
2025-2863,Turin,Clay,32,C,O,20250513,6,U182,5,,Camilo Ugo Carabelli,R,185,ARG,25906,60,944,T0AP,,,Chun-Hsin Tseng,R,175,TPE,23762,102,593,1-6 7-6(2) 6-1,3,QF,179,1,2,84,50,34,18,12,7,10,4,4,125,70,43,27,14,11,15
2025-2863,Turin,Clay,32,C,O,20250513,7,Y09V,7,,Yunchaokete Bu,R,185,CHN,23313,73,857,P0CT,,,Francesco Passaro,R,180,ITA,24345,101,593,5-5 RET,3,QF,49,2,1,31,16,13,6,5,0,1,1,0,41,35,23,1,5,4,5
2025-2863,Turin,Clay,32,C,O,20250513,2,Y09V,7,,Yunchaokete Bu,R,185,CHN,23313,73,857,U182,5,,Camilo Ugo Carabelli,R,185,ARG,25906,60,944,6-3 6-2,3,SF,,,,,,,,,,,,,,,,,,,
2025-2863,Turin,Clay,32,C,O,20250513,3,BK92,8,,Alexander Bublik,R,196,KAZ,27904,76,820,AE14,6,,Daniel Altmaier,R,188,GER,26667,71,872,6-2 6-4,3,SF,67,7,5,59,31,29,13,9,1,1,8,0,53,29,22,11,9,4,7
2025-2863,Turin,Clay,32,C,O,20250513,1,BK92,8,,Alexander Bublik,R,196,KAZ,27904,76,820,Y09V,7,,Yunchaokete Bu,R,185,CHN,23313,73,857,6-3 6-3,3,F,73,6,2,47,26,20,11,9,0,2,6,1,66,35,23,11,9,4,9
2025-3824,Bordeaux,Clay,32,C,O,20250513,16,HB64,5,,Quentin Halys,R,191,FRA,28545,52,1015,Z419,,,Bernabe Zapata Miralles,R,183,ESP,28331,330,155,6-4 6-3,3,R32,85,10,3,74,41,35,11,10,6,7,1,2,50,39,25,4,9,1,4
2025-3824,Bordeaux,Clay,32,C,O,20250513,17,D923,6,,Damir Dzumhur,R,175,BIH,32.98,69,881,BK19,,,Mathias Bourgue,R,188,FRA,31316,515,76,7-6(5) 6-2,3,R32,94,1,1,66,47,34,11,10,4,4,5,2,68,48,34,8,10,4,6
2025-3824,Bordeaux,Clay,32,C,O,20250513,18,G09O,7,,Hugo Gaston,L,173,FRA,24627,78,793,N897,,,Sumit Nagal,R,178,IND,27.74,169,332,6-3 6-4,3,R32,94,1,3,69,49,36,8,9,9,10,1,0,69,45,29,8,10,3,7
2025-3824,Bordeaux,Clay,32,C,O,20250513,19,HB48,,,Calvin Hemery,R,191,FRA,30289,176,313,K0AZ,8,,Aleksandar Kovacevic,R,183,USA,26705,80,785,7-5 3-6 6-3,3,R32,120,15,4,77,50,40,14,15,2,4,10,10,92,53,41,20,15,6,9
2025-3824,Bordeaux,Clay,32,C,O,20250513,20,A0GC,,,Terence Atmane,L,193,FRA,23.34,119,503,GE33,,,Daniel Elahi Galan,R,191,COL,28901,124,484,7-5 7-5,3,R32,108,7,3,78,46,36,20,12,8,8,1,4,77,56,39,10,12,3,5
2025-3824,Bordeaux,Clay,32,C,O,20250513,21,BG23,,,Nikoloz Basilashvili,R,185,GEO,33218,157,361,R772,,,Albert Ramos-Vinolas,L,188,ESP,37.32,259,218,6-2 6-2,3,R32,65,6,2,47,28,22,12,8,1,1,3,0,50,32,20,6,8,5,9
2025-3824,Bordeaux,Clay,32,C,O,20250513,22,HD68,,,Billy Harris,R,193,GBR,30297,105,577,W367,,,Stan Wawrinka,R,183,SUI,40126,132,445,3-6 6-2 6-1,3,R32,103,8,2,71,42,32,15,12,2,4,6,1,73,44,28,12,12,2,7
2025-3824,Bordeaux,Clay,32,C,O,20250513,23,HG94,,,Benjamin Hassan,R,183,LBN,30.27,239,234,BK24,,,Gregoire Barrere,R,183,FRA,31236,222,254,6-3 3-1 RET,3,R32,56,2,2,52,23,18,16,6,2,2,2,4,50,26,17,10,7,5,8
2025-3824,Bordeaux,Clay,32,C,O,20250513,24,H996,,,Pierre-Hugues Herbert,R,188,FRA,34155,148,389,DA81,,,Taro Daniel,R,191,JPN,32.29,138,423,7-6(5) 6-2,3,R32,105,11,5,65,39,30,12,10,2,4,1,3,73,45,24,15,10,3,7
2025-3824,Bordeaux,Clay,32,C,O,20250513,25,H0BH,,,Rinky Hijikata,R,178,AUS,24216,82,761,B0NN,,,Nishesh Basavareddy,R,180,USA,20.03,100,594,6-3 4-6 6-4,3,R32,145,1,1,95,60,38,21,14,6,9,3,4,91,54,39,16,15,5,10
2025-3824,Bordeaux,Clay,32,C,O,20250513,26,K926,,,Mikhail Kukushkin,R,183,KAZ,37.38,165,341,K09F,,,Pavel Kotov,R,191,RUS,26483,136,437,7-6(6) 6-4,3,R32,130,0,1,78,52,37,15,11,8,9,4,5,81,44,35,17,11,6,8
2025-3824,Bordeaux,Clay,32,C,O,20250513,27,S0H2,,,Alexander Shevchenko,R,188,KAZ,24452,97,605,GF95,,,Hugo Grenier,R,196,FRA,29139,172,317,7-6(4) 6-1,3,R32,105,3,2,70,38,31,17,10,1,2,6,1,73,55,34,7,9,4,7
2025-3824,Bordeaux,Clay,32,C,O,20250513,8,N0AE,1,,Brandon Nakashima,R,188,USA,23775,29,1675,K926,,,Mikhail Kukushkin,R,183,KAZ,37.38,165,341,6-3 7-5,3,R16,86,7,0,52,31,28,17,11,0,0,2,0,62,42,27,12,10,3,5
2025-3824,Bordeaux,Clay,32,C,O,20250513,9,H0BH,,,Rinky Hijikata,R,178,AUS,24216,82,761,B0BI,2,,Sebastian Baez,R,170,ARG,24372,33,1540,6-4 3-6 6-2,3,R16,135,3,2,108,68,43,23,13,6,7,5,2,88,71,47,8,14,7,10
2025-3824,Bordeaux,Clay,32,C,O,20250513,10,GJ37,3,,Tallon Griekspoor,R,188,NED,28862,35,1505,HD68,,,Billy Harris,R,193,GBR,30297,105,577,6-3 6-4,3,R16,69,11,1,49,34,28,12,10,0,0,1,3,55,33,26,8,9,0,2
2025-3824,Bordeaux,Clay,32,C,O,20250513,11,M0GZ,4,,Giovanni Mpetshi Perricard,R,203,FRA,21848,36,1464,H996,,,Pierre-Hugues Herbert,R,188,FRA,34155,148,389,6-3 7-6(7),3,R16,106,12,3,60,33,29,18,10,1,1,4,8,91,56,37,18,11,4,6
2025-3824,Bordeaux,Clay,32,C,O,20250513,12,BG23,,,Nikoloz Basilashvili,R,185,GEO,33218,157,361,HB64,5,,Quentin Halys,R,191,FRA,28545,52,1015,7-6(7) 7-6(4),3,R16,96,14,3,80,47,42,18,12,3,3,14,0,77,55,43,13,12,1,1
2025-3824,Bordeaux,Clay,32,C,O,20250513,13,HG94,,,Benjamin Hassan,R,183,LBN,30.27,239,234,D923,6,,Damir Dzumhur,R,175,BIH,32.98,69,881,3-6 6-3 6-1,3,R16,98,3,4,69,36,28,14,12,5,8,1,4,76,57,35,6,13,4,10
2025-3824,Bordeaux,Clay,32,C,O,20250513,14,A0GC,,,Terence Atmane,L,193,FRA,23.34,119,503,G09O,7,,Hugo Gaston,L,173,FRA,24627,78,793,1-6 6-3 6-3,3,R16,101,5,2,83,51,34,16,13,5,8,2,0,73,52,31,13,12,3,6
2025-3824,Bordeaux,Clay,32,C,O,20250513,15,S0H2,,,Alexander Shevchenko,R,188,KAZ,24452,97,605,HB48,,,Calvin Hemery,R,191,FRA,30289,176,313,6-3 6-4,3,R16,77,6,1,58,45,40,4,10,4,4,5,3,54,38,28,6,9,3,5
2025-3824,Bordeaux,Clay,32,C,O,20250513,4,BG23,,,Nikoloz Basilashvili,R,185,GEO,33218,157,361,N0AE,1,,Brandon Nakashima,R,188,USA,23775,29,1675,6-2 6-7(4) 6-3,3,QF,119,12,2,82,48,38,24,15,1,2,7,2,91,66,42,15,14,4,8
2025-3824,Bordeaux,Clay,32,C,O,20250513,5,GJ37,3,,Tallon Griekspoor,R,188,NED,28862,35,1505,A0GC,,,Terence Atmane,L,193,FRA,23.34,119,503,7-6(3) 6-7(11) 7-5,3,QF,174,9,0,112,73,61,23,18,0,1,16,5,153,93,70,28,18,12,14
2025-3824,Bordeaux,Clay,32,C,O,20250513,6,M0GZ,4,,Giovanni Mpetshi Perricard,R,203,FRA,21848,36,1464,S0H2,,,Alexander Shevchenko,R,188,KAZ,24452,97,605,7-5 7-5,3,QF,83,14,2,64,38,31,15,12,4,6,4,2,69,43,27,14,12,3,7
2025-3824,Bordeaux,Clay,32,C,O,20250513,7,H0BH,,,Rinky Hijikata,R,178,AUS,24216,82,761,HG94,,,Benjamin Hassan,R,183,LBN,30.27,239,234,6-4 7-6(3),3,QF,96,2,3,82,56,43,11,11,5,7,4,6,74,41,29,16,11,2,5
2025-3824,Bordeaux,Clay,32,C,O,20250513,2,BG23,,,Nikoloz Basilashvili,R,185,GEO,33218,157,361,GJ37,3,,Tallon Griekspoor,R,188,NED,28862,35,1505,6-4 6-0,3,SF,60,2,1,50,26,19,15,8,3,4,2,3,43,25,13,8,8,0,5
2025-3824,Bordeaux,Clay,32,C,O,20250513,3,M0GZ,4,,Giovanni Mpetshi Perricard,R,203,FRA,21848,36,1464,H0BH,,,Rinky Hijikata,R,178,AUS,24216,82,761,7-5 7-6(5),3,SF,112,11,3,77,48,40,14,12,2,3,5,4,86,54,40,16,12,5,7
2025-3824,Bordeaux,Clay,32,C,O,20250513,1,M0GZ,4,,Giovanni Mpetshi Perricard,R,203,FRA,21848,36,1464,BG23,,,Nikoloz Basilashvili,R,185,GEO,33218,157,361,6-3 6-7(5) 7-5,3,F,136,26,10,119,77,62,20,17,11,12,7,1,94,57,43,21,16,3,6
2025-2869,Skopje,Clay,32,C,O,20250519,16,DA31,1,,Hugo Dellien,R,180,BOL,31923,96,641,K0EU,,,Toby Kodat,R,178,USA,,387,124,6-4 6-3,3,R32,74,1,1,52,38,26,9,10,0,2,4,1,58,42,24,5,9,6,10
2025-2869,Skopje,Clay,32,C,O,20250519,17,CI14,3,,Jay Clarke,R,183,GBR,26812,250,224,SO20,,,Jelle Sels,R,188,NED,,329,156,6-3 6-2,3,R32,88,2,1,59,39,24,12,9,6,8,0,2,47,26,15,5,8,2,7
2025-2869,Skopje,Clay,32,C,O,20250519,18,RB60,4,,Oriol Roca Batalla,R,175,ESP,32052,330,155,O0AD,,,Neil Oberleitner,R,191,AUT,,384,125,6-7(2) 6-3 6-4,3,R32,170,4,6,121,73,51,28,16,8,9,2,5,103,66,47,19,15,9,12
2025-2869,Skopje,Clay,32,C,O,20250519,19,DC76,5,,Viktor Durasovic,R,185,NOR,28167,249,224,TA12,,,Stefano Travaglia,R,185,ITA,33391,298,176,4-6 6-4 7-6(5),3,R32,148,4,3,95,45,30,28,16,2,6,4,3,112,68,46,24,16,7,11
2025-2869,Skopje,Clay,32,C,O,20250519,20,S0MN,6,,Marat Sharipov,R,188,RUS,,245,226,M0KA,,,Yanaki Milev,R,180,BUL,21092,633,51,7-5 6-3,3,R32,92,5,3,72,39,31,15,11,2,3,2,2,64,44,26,10,10,2,5
2025-2869,Skopje,Clay,32,C,O,20250519,21,M0E1,,,Daniel Michalski,R,180,POL,25352,324,160,H0CX,7,,Max Houkes,L,188,NED,,253,222,7-6(4) 4-6 7-6(8),3,R32,234,2,2,115,70,41,21,17,6,13,1,3,120,71,42,23,17,4,10
2025-2869,Skopje,Clay,32,C,O,20250519,22,P0GQ,8,,Mili Poljicak,R,185,CRO,20849,274,198,I0AP,,,Kalin Ivanovski,R,196,MKD,,982,15,6-4 6-7(5) 6-4,3,R32,176,5,4,113,56,36,33,16,10,12,4,5,102,57,42,21,16,6,10
2025-2869,Skopje,Clay,32,C,O,20250519,23,AA27,,,Franco Agamenone,R,191,ITA,32093,485,84,S0NV,,,Abdullah Shelbayh,L,180,JOR,21506,277,193,6-4 7-5,3,R32,123,1,2,71,43,30,13,11,4,7,1,7,82,47,31,11,11,8,13
