tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,30,M0GY,,,Lilian Marmousez,R,180,FRA,,314,167,T0BW,,,James Trotter,R,183,JPN,,309,173,7-6(5) 6-7(3) 6-4,3,R32,176,5,4,113,61,46,29,17,6,8,21,4,109,70,51,22,17,5,8
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,31,M0E1,,,Daniel Michalski,R,180,POL,,257,211,U120,,,Kaichi Uchida,R,180,JPN,,248,224,3-6 6-3 6-3,3,R32,132,9,2,73,40,32,18,14,1,3,4,6,86,43,27,23,13,6,9
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,8,B0JJ,,,Robin Bertrand,R,178,FRA,,307,176,CH27,,,Hyeon Chung,R,188,KOR,,418,113,6-7(4) 7-6(3) 6-2,3,R16,182,4,8,130,65,32,36,16,15,22,2,14,94,42,29,14,16,3,12
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,9,KF17,,,Soonwoo Kwon,R,180,KOR,,486,89,B0W9,,,Nikolai Barsukov,R,188,GER,,1137,11,6-1 6-1,3,R16,54,5,1,33,22,20,8,7,0,0,6,10,53,25,17,7,7,4,9
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,10,R0ED,,,Max Hans Rehberg,R,183,GER,,549,73,W0A4,,,Arthur Weber,L,185,FRA,,439,106,6-3 6-1,3,R16,71,2,4,52,33,25,9,8,4,5,1,4,50,32,16,8,8,2,7
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,11,S0O6,,,Ilia Simakin,R,193,RUS,,275,199,J553,,,Omar Jasika,L,183,AUS,,334,155,6-3 6-0,3,R16,63,2,2,53,27,18,15,8,3,4,1,4,52,37,21,2,7,3,8
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,12,M0GY,,,Lilian Marmousez,R,180,FRA,,314,167,S0GR,3,,Timofey Skatov,R,173,KAZ,,183,324,6-4 6-4,3,R16,97,6,1,62,35,26,14,10,2,4,1,4,55,33,23,8,10,1,5
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,13,B0LQ,,,Petr Bar Biryukov,L,196,RUS,,323,160,G09C,,,Marek Gengel,R,185,CZE,,336,153,6-4 3-6 7-5,3,R16,122,6,8,98,47,33,23,16,3,8,8,5,87,55,42,11,15,5,10
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,14,B0NO,,,Darwin Blanch,L,185,USA,,305,176,R0JW,,,Michele Ribecai,R,173,ITA,,425,111,6-4 6-7(9) 6-1,3,R16,129,14,5,82,49,44,20,15,0,1,1,5,116,68,44,23,14,9,13
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,15,M0E1,,,Daniel Michalski,R,180,POL,,257,211,C0NB,,,Federico Cina,R,185,ITA,,237,240,6-2 6-4,3,R16,80,1,1,51,25,17,15,9,1,3,2,2,54,34,18,9,9,3,8
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,4,KF17,,,Soonwoo Kwon,R,180,KOR,,486,89,R0ED,,,Max Hans Rehberg,R,183,GER,,549,73,6-2 7-6(2),3,QF,90,3,4,63,36,31,13,10,1,2,1,2,63,39,21,15,10,6,9
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,5,M0GY,,,Lilian Marmousez,R,180,FRA,,314,167,B0LQ,,,Petr Bar Biryukov,L,196,RUS,,323,160,6-3 6-1,3,QF,57,4,1,40,18,16,16,8,0,0,6,5,50,27,18,7,8,2,6
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,6,M0E1,,,Daniel Michalski,R,180,POL,,257,211,B0NO,,,Darwin Blanch,L,185,USA,,305,176,5-7 7-6(3) 6-3,3,QF,148,4,3,108,73,49,19,17,3,7,6,4,94,55,41,18,16,3,7
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,7,S0O6,,,Ilia Simakin,R,193,RUS,,275,199,B0JJ,,,Robin Bertrand,R,178,FRA,,307,176,7-6(3) 5-7 6-4,3,QF,151,10,2,104,61,42,19,17,3,9,2,5,106,72,46,13,17,8,14
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,2,KF17,,,Soonwoo Kwon,R,180,KOR,,486,89,M0GY,,,Lilian Marmousez,R,180,FRA,,314,167,6-0 2-1 RET,3,SF,47,5,0,31,18,16,6,5,2,2,2,5,30,13,6,7,4,1,4
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,3,S0O6,,,Ilia Simakin,R,193,RUS,,275,199,M0E1,,,Daniel Michalski,R,180,POL,,257,211,6-7(6) 6-1 6-3,3,SF,160,8,3,97,61,45,16,14,6,8,3,1,106,62,37,19,14,6,12
2026-3057,Phan Thiet 1,Hard,32,C,O,20260119,1,KF17,,,Soonwoo Kwon,R,180,KOR,,486,89,S0O6,,,Ilia Simakin,R,193,RUS,,275,199,6-2 7-6(5),3,F,92,9,4,68,39,27,15,10,0,2,9,2,82,62,38,6,10,7,11
2026-2833,Oeiras 2,Hard,32,C,I,20260126,16,R0E0,,,Chris Rodesch,R,198,LUX,,209,281,M0K4,1,,Elmer Moller,R,183,DEN,,119,517,6-3 RET,3,R32,53,1,1,28,20,16,4,5,0,0,2,4,48,25,17,10,4,8,9
2026-2833,Oeiras 2,Hard,32,C,I,20260126,17,G0FW,2,,Vilius Gaubas,R,178,LTU,,129,469,D0DT,,,Martin Damm,L,203,USA,,177,333,6-7(4) 6-3 7-6(3),3,R32,169,4,2,109,79,58,18,16,6,7,16,9,107,64,51,20,17,4,7
2026-2833,Oeiras 2,Hard,32,C,I,20260126,18,K926,,,Mikhail Kukushkin,R,183,KAZ,,262,203,L0IL,,,Martin Landaluce,R,193,ESP,,149,420,6-2 6-1,3,R32,66,1,2,50,34,25,9,8,1,1,2,4,36,21,13,5,7,2,6
2026-2833,Oeiras 2,Hard,32,C,I,20260126,19,F0F2,4,,Jaime Faria,R,188,POR,,151,413,P0K4,,,Tiago Pereira,R,0,PRT,,267,202,4-6 6-3 6-4,3,R32,103,4,6,88,47,40,21,15,4,6,2,4,81,48,35,17,14,5,8
2026-2833,Oeiras 2,Hard,32,C,I,20260126,20,KE64,,,Inaki Montes-De La Torre,R,178,ESP,,285,190,KH56,8,,Zdenek Kolar,R,183,CZE,,176,337,7-6(4) 7-6(4),3,R32,145,5,6,93,47,30,24,12,6,11,0,5,88,57,33,15,12,4,9
2026-2833,Oeiras 2,Hard,32,C,I,20260126,21,G0IB,,,Diego Dedura,,,,,283,193,HB48,,,Calvin Hemery,R,191,FRA,,260,208,6-4 2-6 6-3,3,R32,115,1,4,91,63,37,17,14,4,8,10,8,84,51,36,13,13,6,10
2026-2833,Oeiras 2,Hard,32,C,I,20260126,22,BI23,,,Mathys Erhard,R,188,FRA,,294,183,U120,,,Kaichi Uchida,R,180,JPN,,248,224,7-6(4) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2026-2833,Oeiras 2,Hard,32,C,I,20260126,23,SN54,,,Frederico Ferreira Silva,L,178,POR,,265,202,P0IY,,,Juan Carlos Prado Angelo,R,185,BOL,,210,279,6-2 6-3,3,R32,76,1,1,46,32,20,8,8,0,2,0,3,58,33,15,10,9,5,11
2026-2833,Oeiras 2,Hard,32,C,I,20260126,24,GK06,,,Alexis Galarneau,R,180,CAN,,214,272,K0EP,,,Jerome Kym,R,198,SUI,,187,315,6-2 6-2,3,R32,70,3,6,53,26,20,12,8,2,4,2,2,49,19,10,9,8,4,10
2026-2833,Oeiras 2,Hard,32,C,I,20260126,25,G0BY,,,Daniil Glinka,L,188,EST,,200,297,E698,,,Gastao Elias,R,180,POR,,370,130,6-2 6-4,3,R32,91,6,1,56,34,25,12,9,1,2,0,5,72,37,21,17,9,4,8
2026-2833,Oeiras 2,Hard,32,C,I,20260126,26,H09N,,,August Holmgren,R,188,DEN,,193,305,S0BT,,,Adria Soriano Barrera,R,191,COL,,359,135,7-6(4) 6-1,3,R32,76,2,3,57,36,30,10,10,0,2,0,7,55,30,21,9,9,3,7
2026-2833,Oeiras 2,Hard,32,C,I,20260126,27,G0AO,,,Mats Rosenkranz,L,193,GER,,311,169,AG08,,,Andres Andrade,R,180,ECU,,274,200,6-1 6-2,3,R32,64,8,2,48,27,21,9,7,2,3,1,5,43,23,8,8,8,2,8
2026-2833,Oeiras 2,Hard,32,C,I,20260126,28,BV21,,,Tiago Torres,L,175,PRT,,304,177,W0AH,,,Petr Brunclik,L,188,CZE,,315,167,7-5 0-6 7-6(1),3,R32,,,,,,,,,,,,,,,,,,,
2026-2833,Oeiras 2,Hard,32,C,I,20260126,29,M0HT,,,Alejandro Moro Canas,R,183,ESP,,246,225,R0GO,5,,Henrique Rocha,R,180,POR,,158,394,3-6 6-4 6-4,3,R32,133,1,5,82,50,38,18,15,3,5,4,1,87,56,39,18,14,4,6
2026-2833,Oeiras 2,Hard,32,C,I,20260126,30,GE28,,,Ivan Gakhov,L,191,RUS,,263,203,R09X,6,,Jurij Rodionov,L,191,AUT,,167,348,7-5 6-3,3,R32,92,9,2,70,41,31,13,10,6,8,4,2,69,39,27,10,11,7,12
2026-2833,Oeiras 2,Hard,32,C,I,20260126,31,L0CX,,,Pablo Llamas Ruiz,R,188,ESP,,213,274,Z09F,,,Patrick Zahraj,R,191,GER,,280,198,6-3 6-2,3,R32,81,2,1,63,44,31,9,9,1,2,0,0,49,22,15,12,8,3,7
2026-2833,Oeiras 2,Hard,32,C,I,20260126,8,F0F2,4,,Jaime Faria,R,188,POR,,151,413,H0DC,,,Diego Dedura,,,,,354,139,6-3 7-5,3,R16,89,7,7,69,38,29,13,10,7,10,1,1,81,59,35,5,11,8,14
2026-2833,Oeiras 2,Hard,32,C,I,20260126,9,GK06,,,Alexis Galarneau,R,180,CAN,,214,272,H09N,,,August Holmgren,R,188,DEN,,193,305,6-4 4-6 7-5,3,R16,144,0,4,95,50,36,25,16,4,7,7,1,99,67,42,22,16,9,13
2026-2833,Oeiras 2,Hard,32,C,I,20260126,10,S0TM,,,Inaki Montes-De La Torre,R,178,ESP,,251,218,BI23,,,Mathys Erhard,R,188,FRA,,294,183,6-3 6-3,3,R16,105,4,11,75,49,33,11,9,6,8,1,5,56,31,18,9,9,3,8
2026-2833,Oeiras 2,Hard,32,C,I,20260126,11,R0E0,,,Chris Rodesch,R,198,LUX,,209,281,G0AO,,,Tiago Torres,L,175,PRT,,311,169,W/O,3,R16,,,,,,,,,,,,,,,,,,,
2026-2833,Oeiras 2,Hard,32,C,I,20260126,12,SN54,,,Frederico Ferreira Silva,L,178,POR,,265,202,G0FW,2,,Vilius Gaubas,R,178,LTU,,129,469,5-7 7-6(4) 7-5,3,R16,180,2,7,104,60,45,19,18,4,9,7,2,117,79,54,17,18,7,12
2026-2833,Oeiras 2,Hard,32,C,I,20260126,13,GE28,,,Ivan Gakhov,L,191,RUS,,263,203,K0FY,,,Mats Rosenkranz,L,193,GER,,347,145,6-4 7-6(2),3,R16,81,8,1,59,34,28,16,11,0,2,6,4,62,32,25,12,11,0,3
2026-2833,Oeiras 2,Hard,32,C,I,20260126,14,G0BY,,,Daniil Glinka,L,188,EST,,200,297,K926,,,Mikhail Kukushkin,R,183,KAZ,,262,203,6-3 6-4,3,R16,93,3,3,56,31,26,8,10,3,6,1,2,62,35,22,8,9,5,10
2026-2833,Oeiras 2,Hard,32,C,I,20260126,15,L0CX,,,Pablo Llamas Ruiz,R,188,ESP,,213,274,M0HT,,,Alejandro Moro Canas,R,183,ESP,,246,225,7-5 6-1,3,R16,103,3,1,67,43,32,14,10,3,3,2,2,59,35,24,10,9,5,8
2026-2833,Oeiras 2,Hard,32,C,I,20260126,4,GK06,,,Alexis Galarneau,R,180,CAN,,214,272,F0F2,4,,Jaime Faria,R,188,POR,,151,413,7-5 7-6(4),3,QF,145,3,9,105,65,39,23,12,7,10,5,4,93,61,40,13,12,4,8
2026-2833,Oeiras 2,Hard,32,C,I,20260126,5,SN54,,,Frederico Ferreira Silva,L,178,POR,,265,202,GE28,,,Ivan Gakhov,L,191,RUS,,263,203,6-3 6-4,3,QF,92,2,2,56,30,23,16,10,2,4,3,4,60,33,19,13,9,5,9
2026-2833,Oeiras 2,Hard,32,C,I,20260126,6,G0BY,,,Daniil Glinka,L,188,EST,,200,297,L0CX,,,Pablo Llamas Ruiz,R,188,ESP,,213,274,6-2 3-6 7-6(5),3,QF,142,4,1,113,68,46,20,15,5,9,4,2,88,54,37,15,14,4,8
2026-2833,Oeiras 2,Hard,32,C,I,20260126,7,R0E0,,,Chris Rodesch,R,198,LUX,,209,281,K0DB,,,Inaki Montes-De La Torre,R,178,ESP,,501,86,6-4 6-4,3,QF,87,9,2,57,43,35,8,10,2,2,1,7,61,32,24,13,10,4,6
2026-2833,Oeiras 2,Hard,32,C,I,20260126,2,G0BY,,,Daniil Glinka,L,188,EST,,200,297,SN54,,,Frederico Ferreira Silva,L,178,POR,,265,202,4-6 7-5 6-4,3,SF,144,8,4,91,51,39,17,16,7,12,2,5,102,62,38,19,16,3,9
2026-2833,Oeiras 2,Hard,32,C,I,20260126,3,R0E0,,,Chris Rodesch,R,198,LUX,,209,281,GK06,,,Alexis Galarneau,R,180,CAN,,214,272,6-4 6-4,3,SF,108,2,5,70,44,32,8,10,5,8,2,6,83,43,23,19,10,11,16
2026-2833,Oeiras 2,Hard,32,C,I,20260126,1,R0E0,,,Chris Rodesch,R,198,LUX,,209,281,G0BY,,,Daniil Glinka,L,188,EST,,200,297,6-3 7-5,3,F,107,3,2,68,41,32,15,11,5,6,4,4,81,43,28,18,10,8,11
2026-9635,Manama,Hard,32,C,O,20260126,16,BV16,,,Ugo Blanchet,R,175,FRA,,142,435,P09Z,,,Alexei Popyrin,R,196,AUS,,50,1000,6-3 7-6(6),3,R32,100,7,0,74,36,28,26,11,4,4,10,3,59,28,23,19,10,0,1
2026-9635,Manama,Hard,32,C,O,20260126,17,B0GG,,,Mattia Bellucci,L,175,ITA,,76,758,E0AA,,,Yanki Erel,L,178,TUR,,451,101,6-4 6-4,3,R32,85,8,3,62,33,26,16,10,2,2,2,2,55,39,30,5,10,0,2
2026-9635,Manama,Hard,32,C,O,20260126,18,H997,5,,Yannick Hanfmann,R,193,GER,,102,611,D0JI,,,Manas Dhamne,R,183,IND,,502,86,6-3 6-2,3,R32,78,11,2,49,29,19,13,8,1,2,1,4,62,36,18,12,9,4,9
2026-9635,Manama,Hard,32,C,O,20260126,19,N0BG,7,,Luca Nardi,R,185,ITA,,108,561,P0J1,,,Rodrigo Pacheco Mendez,L,191,MEX,,234,247,7-6(5) 7-6(1),3,R32,124,5,1,91,64,45,13,12,7,9,2,3,103,80,51,9,12,15,17
2026-9635,Manama,Hard,32,C,O,20260126,20,TA12,,,Stefano Travaglia,R,185,ITA,,191,308,M0HU,8,,Shintaro Mochizuki,R,175,JPN,,112,547,6-3 7-6(1),3,R32,107,3,0,68,45,36,13,10,4,4,0,7,84,43,29,20,11,3,5
2026-9635,Manama,Hard,32,C,O,20260126,21,B0U4,,,Nicolai Budkov Kjaer,R,191,NOR,,135,446,KC33,,,Dimitar Kuzmanov,R,183,BUL,,266,202,5-7 6-1 7-5,3,R32,139,7,6,95,59,42,21,16,5,8,5,2,94,59,37,18,15,7,12
2026-9635,Manama,Hard,32,C,O,20260126,22,B0MM,,,Edas Butvilas,R,191,LTU,,277,199,M0SE,,,Maxim Mrva,R,178,CZE,,348,144,6-2 6-2,3,R32,68,3,1,53,29,21,13,8,1,2,0,2,44,23,13,9,8,0,5
2026-9635,Manama,Hard,32,C,O,20260126,23,GF95,,,Hugo Grenier,R,196,FRA,,179,327,Z09Z,,,Beibit Zhukayev,R,198,KAZ,,261,207,6-7(5) 6-2 6-1,3,R32,119,14,0,83,57,43,15,14,1,3,5,3,80,45,28,16,13,3,9
2026-9635,Manama,Hard,32,C,O,20260126,24,P0HP,,,Lukas Pokorny,R,191,SVK,,522,79,D0H9,,,Guy Den Ouden,R,183,NED,,160,372,6-4 7-5,3,R32,77,10,1,73,46,34,18,11,3,3,2,2,59,40,32,9,11,0,2
2026-9635,Manama,Hard,32,C,O,20260126,25,S0WT,,,Joel Schwaerzler,L,188,AUT,,245,225,U176,,,Vadym Ursu,R,183,UKR,,430,109,7-6(5) 6-4,3,R32,92,3,4,67,37,31,14,11,2,4,2,4,64,49,30,7,11,2,5
2026-9635,Manama,Hard,32,C,O,20260126,26,F0BY,3,,Jacob Fearnley,R,183,GBR,,77,752,N0CS,,,Lukas Neumayer,R,183,AUT,,226,251,6-3 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,
2026-9635,Manama,Hard,32,C,O,20260126,27,GA79,,,Lorenzo Giustino,R,180,ITA,,211,279,M0JZ,4,,Filip Misolic,R,180,AUT,,84,725,7-6(5) 7-6(4),3,R32,135,6,4,91,63,42,12,12,6,9,3,3,83,59,37,13,12,6,9
2026-9635,Manama,Hard,32,C,O,20260126,28,T0A1,6,,Thiago Agustin Tirante,R,185,ARG,,103,605,BU54,,,Geoffrey Blancaneaux,R,180,FRA,,256,212,6-3 6-3,3,R32,99,8,2,54,34,28,11,9,1,1,4,2,68,42,26,11,9,5,8
2026-9635,Manama,Hard,32,C,O,20260126,29,J0AZ,,,Kyrian Jacquet,R,175,FRA,,128,477,O483,,,Christopher O'Connell,R,183,AUS,,118,521,6-3 6-1,3,R32,58,8,1,40,21,20,12,8,0,0,3,2,48,33,21,3,8,3,7
2026-9635,Manama,Hard,32,C,O,20260126,30,V0AM,,,Otto Virtanen,R,193,FIN,,126,488,Z371,,,Zhizhen Zhang,R,193,CHN,,368,130,4-6 7-6(12) 7-6(5),3,R32,181,7,6,130,75,50,30,17,4,8,6,0,127,85,60,23,17,6,9
2026-9635,Manama,Hard,32,C,O,20260126,31,W0BH,,,Coleman Wong,R,191,HKG,,132,456,PH78,,,Ryan Peniston,L,180,GBR,,219,260,6-3 6-2,3,R32,75,6,0,52,33,23,14,9,2,3,0,5,58,37,20,9,8,8,12
2026-9635,Manama,Hard,32,C,O,20260126,8,B0GG,,,Mattia Bellucci,L,175,ITA,,76,758,B0MM,,,Edas Butvilas,R,191,LTU,,277,199,6-4 7-5,3,R16,107,4,2,65,38,30,18,11,3,3,4,1,71,45,29,16,11,7,9
2026-9635,Manama,Hard,32,C,O,20260126,9,F0BY,3,,Jacob Fearnley,R,183,GBR,,77,752,P0HP,,,Lukas Pokorny,R,191,SVK,,522,79,3-6 6-4 6-1,3,R16,113,3,2,81,49,32,20,13,10,13,11,1,93,57,38,12,13,9,14
2026-9635,Manama,Hard,32,C,O,20260126,10,J0AZ,,,Kyrian Jacquet,R,175,FRA,,128,477,H997,5,,Yannick Hanfmann,R,193,GER,,102,611,6-3 7-6(3),3,R16,87,8,3,63,41,33,14,11,2,3,6,1,63,40,27,12,10,4,6
2026-9635,Manama,Hard,32,C,O,20260126,11,T0A1,6,,Thiago Agustin Tirante,R,185,ARG,,103,605,S0WT,,,Joel Schwaerzler,L,188,AUT,,245,225,3-6 6-2 6-3,3,R16,128,9,0,80,47,33,22,13,5,7,6,4,103,67,44,14,13,12,16
2026-9635,Manama,Hard,32,C,O,20260126,12,N0BG,7,,Luca Nardi,R,185,ITA,,108,561,B0U4,,,Nicolai Budkov Kjaer,R,191,NOR,,135,446,6-3 6-0,3,R16,52,2,0,34,23,20,5,7,0,1,0,0,42,25,13,4,8,3,9
2026-9635,Manama,Hard,32,C,O,20260126,13,BV16,,,Ugo Blanchet,R,175,FRA,,142,435,GF95,,,Hugo Grenier,R,196,FRA,,179,327,7-6(5) 6-4,3,R16,111,7,4,75,37,28,20,11,10,13,7,3,78,48,31,14,11,8,12
2026-9635,Manama,Hard,32,C,O,20260126,14,TA12,,,Stefano Travaglia,R,185,ITA,,191,308,W0BH,,,Coleman Wong,R,191,HKG,,132,456,6-7(4) 6-3 6-4,3,R16,133,5,4,114,69,52,23,16,3,4,9,1,96,65,46,16,15,2,5
2026-9635,Manama,Hard,32,C,O,20260126,15,V0AM,,,Otto Virtanen,R,193,FIN,,126,488,GA79,,,Lorenzo Giustino,R,180,ITA,,211,279,7-6(4) 6-3,3,R16,99,5,2,67,47,39,10,11,3,3,2,3,78,43,27,20,10,7,8
2026-9635,Manama,Hard,32,C,O,20260126,4,B0GG,,,Mattia Bellucci,L,175,ITA,,76,758,T0A1,6,,Thiago Agustin Tirante,R,185,ARG,,103,605,6-4 6-4,3,QF,93,6,0,51,33,28,14,10,0,0,8,2,69,43,30,11,10,4,6
2026-9635,Manama,Hard,32,C,O,20260126,5,J0AZ,,,Kyrian Jacquet,R,175,FRA,,128,477,F0BY,3,,Jacob Fearnley,R,183,GBR,,77,752,7-6(4) 1-6 6-3,3,QF,129,4,3,93,51,36,20,14,5,9,6,6,91,54,37,18,14,3,6
2026-9635,Manama,Hard,32,C,O,20260126,6,N0BG,7,,Luca Nardi,R,185,ITA,,108,561,BV16,,,Ugo Blanchet,R,175,FRA,,142,435,6-4 6-4,3,QF,78,2,1,54,34,21,15,10,1,3,1,2,61,29,21,14,10,3,7
2026-9635,Manama,Hard,32,C,O,20260126,7,V0AM,,,Otto Virtanen,R,193,FIN,,126,488,TA12,,,Stefano Travaglia,R,185,ITA,,191,308,6-4 7-5,3,QF,80,7,1,56,35,25,11,11,0,3,1,1,64,45,25,9,11,2,7
2026-9635,Manama,Hard,32,C,O,20260126,2,J0AZ,,,Kyrian Jacquet,R,175,FRA,,128,477,B0GG,,,Mattia Bellucci,L,175,ITA,,76,758,6-7(9) 6-4 7-6(6),3,SF,174,6,2,116,70,54,28,17,2,3,1,5,121,73,56,27,17,4,6
2026-9635,Manama,Hard,32,C,O,20260126,3,N0BG,7,,Luca Nardi,R,185,ITA,,108,561,V0AM,,,Otto Virtanen,R,193,FIN,,126,488,7-6(6) 6-2,3,SF,110,3,1,85,62,40,11,10,7,9,5,5,80,46,30,15,10,7,11
2026-9635,Manama,Hard,32,C,O,20260126,1,J0AZ,,,Kyrian Jacquet,R,175,FRA,,128,477,N0BG,7,,Luca Nardi,R,185,ITA,,108,561,7-5 3-6 6-4,3,F,133,4,1,113,65,38,28,16,8,13,4,2,87,55,33,19,15,4,9
2026-6239,Quimper,Hard,32,C,I,20260126,16,BU70,,,Remy Bertola,R,175,SUI,,254,214,ME82,,,Adrian Mannarino,L,180,FRA,,69,810,7-6(5) 6-4,3,R32,100,6,2,67,41,29,14,11,2,5,6,2,79,48,30,14,11,5,9
2026-6239,Quimper,Hard,32,C,I,20260126,17,MO44,3,,Pedro Martinez,R,185,ESP,,71,768,B0ER,,,Arthur Bouquier,R,188,FRA,,229,247,6-4 7-5,3,R32,105,5,2,64,42,34,10,11,3,4,13,5,84,52,39,8,11,10,13
2026-6239,Quimper,Hard,32,C,I,20260126,18,HH06,,,Marc-Andrea Huesler,L,196,SUI,,253,216,HB64,4,,Quentin Halys,R,191,FRA,,83,725,6-3 7-6(9),3,R32,89,8,3,76,44,33,22,11,4,4,16,5,61,41,36,8,10,2,3
2026-6239,Quimper,Hard,32,C,I,20260126,19,BG23,6,,Nikoloz Basilashvili,R,185,GEO,,105,573,G0LG,,,Yanis Ghazouani Durand,R,183,FRA,,757,39,6-4 7-5,3,R32,86,14,7,64,34,29,13,11,1,3,6,4,72,39,26,11,11,3,7
2026-6239,Quimper,Hard,32,C,I,20260126,20,MK66,8,,Mackenzie McDonald,R,178,USA,,113,546,EA13,,,Moez Echargui,R,178,TUN,,134,448,6-2 7-5,3,R32,79,6,2,61,37,27,18,10,1,1,7,2,57,31,21,14,10,1,4
2026-6239,Quimper,Hard,32,C,I,20260126,21,D0DW,,,Titouan Droguet,R,191,FRA,,155,404,A0BA,,,Federico Arnaboldi,R,185,ITA,,380,127,7-5 6-4,3,R32,76,9,0,53,31,28,16,11,0,0,4,2,69,44,29,14,11,3,5
2026-6239,Quimper,Hard,32,C,I,20260126,22,E0DD,,,Justin Engel,R,185,GER,,184,323,K0HC,,,Maks Kasnikowski,R,180,POL,,420,112,6-3 6-2,3,R32,58,6,1,52,32,27,8,9,1,2,5,1,42,24,14,4,8,1,5
2026-6239,Quimper,Hard,32,C,I,20260126,23,F0HO,,,Thomas Faurel,R,178,FRA,,517,81,MW76,,,Matteo Martineau,R,183,FRA,,282,193,6-4 6-3,3,R32,85,4,2,72,43,30,18,9,6,6,5,2,56,30,22,12,10,1,4
2026-6239,Quimper,Hard,32,C,I,20260126,24,G0GW,,,Sascha Gueymard Wayenburg,R,191,FRA,,199,298,LC12,,,Laurent Lokoli,R,188,FRA,,479,91,6-1 6-2,3,R32,56,9,0,39,23,19,13,8,0,0,1,2,39,25,16,5,7,0,4
2026-6239,Quimper,Hard,32,C,I,20260126,25,HD68,,,Billy Harris,R,193,GBR,,121,499,M0C2,,,Dan Martin,R,175,CAN,,405,117,6-4 6-4,3,R32,87,11,1,60,40,35,10,10,2,2,7,4,73,49,33,10,10,6,8
2026-6239,Quimper,Hard,32,C,I,20260126,26,K09F,,,Pavel Kotov,R,191,RUS,,485,89,L0GH,,,Mark Lajal,R,191,EST,,153,407,3-6 6-4 6-4,3,R32,117,6,3,79,57,45,12,14,2,3,4,2,92,56,43,18,15,2,4
2026-6239,Quimper,Hard,32,C,I,20260126,27,K0AZ,1,,Aleksandar Kovacevic,R,183,USA,,56,964,T09X,,,Clement Tabur,R,173,FRA,,202,294,7-6(4) 6-4,3,R32,91,14,2,62,38,35,13,11,1,1,13,2,69,42,32,16,11,3,4
2026-6239,Quimper,Hard,32,C,I,20260126,28,V0DZ,,,Luca Van Assche,R,178,FRA,,165,352,S0H2,5,,Alexander Shevchenko,R,188,KAZ,,97,650,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2026-6239,Quimper,Hard,32,C,I,20260126,29,BM95,7,,Benjamin Bonzi,R,183,FRA,,106,566,PD31,,,Benoit Paire,R,196,FRA,,917,23,6-4 6-3,3,R32,64,9,0,45,34,28,9,9,1,1,8,6,70,36,28,12,10,9,12
2026-6239,Quimper,Hard,32,C,I,20260126,30,CF59,,,Roberto Carballes Baena,R,183,ESP,,147,427,GG65,,,Michael Geerts,R,178,BEL,,293,184,6-2 7-6(3),3,R32,99,13,0,64,38,31,17,10,2,2,5,2,69,38,31,13,10,2,4
2026-6239,Quimper,Hard,32,C,I,20260126,31,MV14,,,Alex Molcan,L,178,SVK,,206,286,A09T,,,Dan Added,R,183,FRA,,201,295,6-4 6-3,3,R32,79,6,0,58,43,30,11,10,4,5,9,3,57,30,20,13,9,1,4
2026-6239,Quimper,Hard,32,C,I,20260126,8,D0DW,,,Titouan Droguet,R,191,FRA,,155,404,K0AZ,1,,Aleksandar Kovacevic,R,183,USA,,56,964,7-6(4) 7-6(8),3,R16,111,11,2,84,52,39,19,12,3,5,13,2,85,60,45,10,12,3,5
2026-6239,Quimper,Hard,32,C,I,20260126,9,G0GW,,,Sascha Gueymard Wayenburg,R,191,FRA,,199,298,MO44,3,,Pedro Martinez,R,185,ESP,,71,768,7-6(5) 6-1,3,R16,106,13,2,72,39,30,19,9,5,5,4,1,69,43,27,15,10,1,4
