match_date,league,home_team,away_team,line,actual_total,result_side,kickoff_utc,published_at_utc,close_at_utc,close_is_stale,lambda_poisson,nb_r,market_lambda,lambda_v2,blend_weight,p_market_over,p_poisson_over,p_nb_raw_over,p_v2_over,pub_over_odds,pub_under_odds,close_over_odds,close_under_odds,ev_over,ev_under,selected_side,selected_odds,selected_close_odds,selected_ev,published_to_close_clv,pnl_units,bet_result,brier_market,brier_poisson,brier_nb_raw,brier_v2
2026-05-11,serie-a,Napoli,Bologna,8.0,8,push,2026-05-11T18:45:00Z,2026-05-05T09:55:07Z,2026-05-11T14:30:33Z,false,7.809,41.6854,9.8301,9.2238,0.3,0.625545,0.380812,0.38265,0.558,1.5025,2.51,1.5435,2.44,-0.042455,-0.070496,,,,,,,,,,,
2026-05-11,serie-a,Napoli,Bologna,8.5,8,under,2026-05-11T18:45:00Z,2026-05-05T09:55:07Z,2026-05-11T14:30:33Z,false,7.809,41.6854,9.1864,8.7732,0.3,0.55364,0.380812,0.38265,0.504198,1.7092,2.12,1.7692,2.06,-0.138225,0.051101,under,2.12,2.06,0.051101,0.029126,1.12,won,0.30651774,0.14501787,0.14642106,0.25421521
2026-05-11,serie-a,Napoli,Bologna,9.0,8,under,2026-05-11T18:45:00Z,2026-05-05T09:55:07Z,2026-05-11T14:30:33Z,false,7.809,41.6854,9.7085,9.1387,0.3,0.495607,0.259978,0.271538,0.428707,1.9346,1.9009,2.01,1.8403,-0.051282,-0.021544,,,,,,,,0.24562613,0.06758848,0.07373297,0.18378999
2026-05-11,serie-a,Napoli,Bologna,9.5,8,under,2026-05-11T18:45:00Z,2026-05-05T09:55:07Z,2026-05-11T14:30:33Z,false,7.809,41.6854,9.2091,8.7891,0.3,0.43708,0.259978,0.271538,0.386942,2.17,1.6849,2.25,1.6494,-0.160335,0.032941,,,,,,,,0.19103900,0.06758848,0.07373297,0.14972437
2026-05-11,la-liga,Vallecano,Girona,10.0,14,over,2026-05-11T19:00:00Z,2026-05-05T09:55:07Z,2026-05-11T14:30:33Z,false,9.582,69.2387,10.7395,10.3923,0.3,0.50219,0.364819,0.367891,0.462425,1.9091,1.9259,1.9091,1.9434,-0.001013,-0.072247,,,,,,,,0.24781445,0.40345441,0.39956150,0.28898659
2026-05-11,la-liga,Vallecano,Girona,10.5,14,over,2026-05-11T19:00:00Z,2026-05-05T09:55:07Z,2026-05-11T14:30:33Z,false,9.582,69.2387,10.26,10.0566,0.3,0.447096,0.364819,0.367891,0.423388,2.12,1.7143,2.11,1.7194,-0.102418,-0.011514,,,,,,,,0.30570289,0.40345441,0.39956150,0.33248160
2026-05-11,la-liga,Vallecano,Girona,11.0,14,over,2026-05-11T19:00:00Z,2026-05-05T09:55:07Z,2026-05-11T14:30:33Z,false,9.582,69.2387,10.6821,10.3521,0.3,0.385251,0.256812,0.266297,0.348797,2.44,1.5291,2.43,1.5348,-0.039955,-0.061907,,,,,,,,0.37791625,0.55232800,0.53832035,0.42406543
2026-05-11,la-liga,Vallecano,Girona,9.0,14,over,2026-05-11T19:00:00Z,2026-05-05T09:55:07Z,2026-05-11T14:30:33Z,false,9.582,69.2387,10.825,10.4521,0.3,0.625545,0.48881,0.483905,0.58526,1.5025,2.51,1.4975,2.52,-0.007677,-0.129587,,,,,,,,0.14021642,0.26131518,0.26635414,0.17200949
2026-05-11,la-liga,Vallecano,Girona,9.5,14,over,2026-05-11T19:00:00Z,2026-05-05T09:55:07Z,2026-05-11T14:30:33Z,false,9.582,69.2387,10.1885,10.0065,0.3,0.555527,0.48881,0.483905,0.534467,1.7042,2.13,1.6993,2.14,-0.089161,-0.008415,,,,,,,,0.19755662,0.26131518,0.26635414,0.21672085
2026-05-11,epl,Tottenham,Leeds,10.0,16,over,2026-05-11T19:00:00Z,2026-05-05T09:55:07Z,2026-05-11T14:30:33Z,false,9.76,74.7748,10.9743,10.61,0.3,0.529128,0.386963,0.388584,0.487834,1.8065,2.03,1.7634,2.07,-0.003074,-0.079427,,,,,,,,0.22172034,0.37581437,0.37382954,0.26231400
2026-05-11,epl,Tottenham,Leeds,10.5,16,over,2026-05-11T19:00:00Z,2026-05-05T09:55:07Z,2026-05-11T14:30:33Z,false,9.76,74.7748,10.4583,10.2488,0.3,0.470331,0.386963,0.388584,0.445957,2.02,1.7937,1.9901,1.8547,-0.099168,-0.006212,,,,,,,,0.28054962,0.37581437,0.37382954,0.30696407
2026-05-11,epl,Tottenham,Leeds,11.0,16,over,2026-05-11T19:00:00Z,2026-05-05T09:55:07Z,2026-05-11T14:30:33Z,false,9.76,74.7748,10.9012,10.5588,0.3,0.40953,0.276281,0.284318,0.371383,2.3,1.5952,2.26,1.641,-0.035257,-0.063037,,,,,,,,0.34865520,0.52376962,0.51220130,0.39515922
2026-05-11,epl,Tottenham,Leeds,11.5,16,over,2026-05-11T19:00:00Z,2026-05-07T13:31:24Z,2026-05-11T14:30:33Z,false,9.76,74.7748,10.521,10.2927,0.3,0.367182,0.276281,0.284318,0.341936,2.56,1.4854,2.51,1.5128,-0.124643,-0.022512,,,,,,,,0.40045802,0.52376962,0.51220130,0.43304803
2026-05-11,epl,Tottenham,Leeds,9.0,16,over,2026-05-11T19:00:00Z,2026-05-05T09:55:07Z,2026-05-07T10:15:20Z,true,9.76,74.7748,11.0494,10.6626,0.3,0.649791,0.511707,0.505765,0.609192,1.4444,2.68,1.4444,2.68,-0.009766,-0.137967,,,,,,,,0.12264600,0.23842969,0.24426858,0.15273062
2026-05-11,epl,Tottenham,Leeds,9.5,16,over,2026-05-11T19:00:00Z,2026-05-05T09:55:07Z,2026-05-11T14:30:33Z,false,9.76,74.7748,10.4079,10.2135,0.3,0.581141,0.511707,0.505765,0.559087,1.6289,2.26,1.6061,2.3,-0.089303,-0.003538,,,,,,,,0.17544270,0.23842969,0.24426858,0.19440392
2026-05-12,la-liga,Osasuna,Ath Madrid,10.0,12,over,2026-05-12T19:30:00Z,2026-05-09T16:43:17Z,2026-05-12T10:25:45Z,false,10.293,69.2387,10.2437,10.2585,0.3,0.445197,0.453566,0.450926,0.446917,2.13,1.7092,2.31,1.6024,0.06853,-0.137361,over,2.13,2.31,0.06853,-0.077922,1.13,won,0.30780646,0.29859027,0.30148200,0.30590108
2026-05-12,la-liga,Osasuna,Ath Madrid,10.5,12,over,2026-05-12T19:30:00Z,2026-05-09T16:43:17Z,2026-05-12T10:25:45Z,false,10.293,69.2387,9.8587,9.989,0.3,0.400235,0.453566,0.450926,0.415481,2.35,1.5682,2.55,1.4878,-0.023621,-0.083357,,,,,,,,0.35971829,0.29859027,0.30148200,0.34166290
2026-05-12,la-liga,Osasuna,Ath Madrid,8.5,12,over,2026-05-12T19:30:00Z,2026-05-09T16:43:17Z,2026-05-12T10:25:45Z,false,10.293,69.2387,9.6561,9.8471,0.3,0.614316,0.699188,0.682487,0.635605,1.5319,2.44,1.6024,2.28,-0.026316,-0.110877,,,,,,,,0.14875248,0.09048773,0.10081453,0.13278351
2026-05-12,la-liga,Osasuna,Ath Madrid,9.0,12,over,2026-05-12T19:30:00Z,2026-05-09T16:43:17Z,2026-05-12T10:25:45Z,false,10.293,69.2387,10.2751,10.2804,0.3,0.565397,0.57815,0.56743,0.566007,1.6757,2.18,1.7812,2.03,0.063673,-0.189849,,,,,,,,0.18888004,0.17795722,0.18711723,0.18834993
2026-05-12,la-liga,Osasuna,Ath Madrid,9.5,12,over,2026-05-12T19:30:00Z,2026-05-09T16:43:17Z,2026-05-12T10:25:45Z,false,10.293,69.2387,9.7338,9.9016,0.3,0.50219,0.57815,0.56743,0.522139,1.9091,1.9259,2.03,1.8,-0.003185,-0.079687,,,,,,,,0.24781445,0.17795722,0.18711723,0.22835140
2026-05-12,la-liga,Betis,Elche,10.0,9,under,2026-05-12T18:00:00Z,2026-05-12T13:57:49Z,2026-05-12T13:57:49Z,false,8.577,69.2387,9.5389,9.2503,0.3,0.36287,0.245195,0.25412,0.329444,2.6,1.4808,2.6,1.4808,-0.029518,-0.061817,,,,,,,,0.13167466,0.06012047,0.06457686,0.10853304
2026-05-12,la-liga,Betis,Elche,7.5,9,over,2026-05-12T18:00:00Z,2026-05-10T12:57:50Z,2026-05-12T10:25:45Z,false,8.577,69.2387,8.8356,8.758,0.3,0.643236,0.6243,0.612649,0.634216,1.4587,2.63,1.4608,2.63,-0.074869,-0.037988,,,,,,,,0.12728038,0.14115061,0.15004043,0.13379789
2026-05-12,la-liga,Betis,Elche,8.0,9,over,2026-05-12T18:00:00Z,2026-05-10T12:57:50Z,2026-05-12T10:25:45Z,false,8.577,69.2387,9.507,9.228,0.3,0.597235,0.487458,0.482826,0.564236,1.5848,2.35,1.5848,2.34,0.016682,-0.141303,,,,,,,,0.16221970,0.26269933,0.26746893,0.18989068
2026-05-12,la-liga,Betis,Elche,8.5,9,over,2026-05-12T18:00:00Z,2026-05-10T12:57:50Z,2026-05-12T10:25:45Z,false,8.577,69.2387,8.9248,8.8205,0.3,0.527002,0.487458,0.482826,0.513896,1.813,2.02,1.8197,2.03,-0.068307,-0.01807,,,,,,,,0.22372678,0.26269933,0.26746893,0.23629708
2026-05-12,la-liga,Betis,Elche,9.0,9,push,2026-05-12T18:00:00Z,2026-05-10T12:57:50Z,2026-05-12T10:25:45Z,false,8.577,69.2387,9.4359,9.1782,0.3,0.466136,0.357048,0.360022,0.43448,2.04,1.7812,2.03,1.7812,0.010077,-0.089359,,,,,,,,,,,
2026-05-12,la-liga,Betis,Elche,9.5,9,under,2026-05-12T18:00:00Z,2026-05-10T12:57:50Z,2026-05-12T10:25:45Z,false,8.577,69.2387,9.007,8.878,0.3,0.413294,0.357048,0.360022,0.397299,2.28,1.6061,2.28,1.6061,-0.094158,-0.032002,,,,,,,,0.17081154,0.12748304,0.12961559,0.15784662
2026-05-13,la-liga,Alaves,Barcelona,10.0,10,push,2026-05-13T19:30:00Z,2026-05-10T19:54:15Z,2026-05-13T10:15:04Z,false,11.975,69.2387,10.6339,11.0362,0.3,0.490182,0.650144,0.633783,0.535401,1.9524,1.8772,1.9524,1.8772,0.157268,-0.226058,,,,,,,,,,,
2026-05-13,la-liga,Alaves,Barcelona,10.5,10,under,2026-05-13T19:30:00Z,2026-05-10T19:54:15Z,2026-05-13T10:15:04Z,false,11.975,69.2387,10.1837,10.7211,0.3,0.438217,0.650144,0.633783,0.500103,2.16,1.6849,2.16,1.6849,0.080222,-0.157723,,,,,,,,0.19203402,0.42268748,0.40168056,0.25010268
2026-05-13,la-liga,Alaves,Barcelona,11.0,10,under,2026-05-13T19:30:00Z,2026-05-10T19:54:15Z,2026-05-13T10:15:04Z,false,11.975,69.2387,10.6125,11.0212,0.3,0.377531,0.535541,0.526714,0.42287,2.49,1.5102,2.49,1.5102,0.16382,-0.184986,over,2.49,2.49,0.16382,0.0,-1.0,lost,0.14252975,0.28680364,0.27742795,0.17881910
2026-05-13,la-liga,Alaves,Barcelona,9.0,10,over,2026-05-13T19:30:00Z,2026-05-10T19:54:15Z,2026-05-13T10:15:04Z,false,11.975,69.2387,10.6571,11.0524,0.3,0.607672,0.755417,0.734585,0.648995,1.5495,2.4,1.5495,2.4,0.109429,-0.302923,,,,,,,,0.15392137,0.05982089,0.07044509,0.12320432
2026-05-13,la-liga,Alaves,Barcelona,9.5,10,over,2026-05-13T19:30:00Z,2026-05-10T19:54:15Z,2026-05-13T10:15:04Z,false,11.975,69.2387,10.0851,10.652,0.3,0.543606,0.755417,0.734585,0.607132,1.7463,2.08,1.7463,2.07,0.060235,-0.182835,,,,,,,,0.20829540,0.05982089,0.07044509,0.15434503
2026-05-13,ligue-1,Brest,Strasbourg,10.0,9,under,2026-05-13T17:00:00Z,2026-05-11T14:30:33Z,2026-05-13T10:15:04Z,false,9.855,67.0569,9.5567,9.6462,0.3,0.365032,0.398826,0.399828,0.375454,2.56,1.4717,2.64,1.4566,0.077203,-0.135592,,,,,,,,0.13324845,0.15906194,0.15986225,0.14096578
2026-05-13,ligue-1,Brest,Strasbourg,8.0,9,over,2026-05-13T17:00:00Z,2026-05-11T14:30:33Z,2026-05-13T10:15:04Z,false,9.855,67.0569,9.6499,9.7114,0.3,0.613233,0.650619,0.63604,0.620158,1.5263,2.42,1.5587,2.38,0.061082,-0.243423,,,,,,,,0.14958898,0.12206699,0.13246719,0.14428004
2026-05-13,ligue-1,Brest,Strasbourg,8.5,9,over,2026-05-13T17:00:00Z,2026-05-11T14:30:33Z,2026-05-13T10:15:04Z,false,9.855,67.0569,9.0638,9.3012,0.3,0.543978,0.650619,0.63604,0.572704,1.7353,2.07,1.7752,2.04,-0.006186,-0.115498,,,,,,,,0.20795594,0.12206699,0.13246719,0.18258146
2026-05-13,ligue-1,Brest,Strasbourg,9.0,9,push,2026-05-13T17:00:00Z,2026-05-11T14:30:33Z,2026-05-13T10:15:04Z,false,9.855,67.0569,9.5926,9.6713,0.3,0.485035,0.523803,0.516411,0.494514,1.9615,1.8475,2.01,1.8197,0.091127,-0.168779,over,1.9615,2.01,0.091127,-0.024129,0.0,push,,,,
2026-05-13,ligue-1,Brest,Strasbourg,9.5,9,under,2026-05-13T17:00:00Z,2026-05-11T14:30:33Z,2026-05-13T10:15:04Z,false,9.855,67.0569,9.13,9.3475,0.3,0.428482,0.523803,0.516411,0.455223,2.2,1.6494,2.25,1.6329,0.001491,-0.101445,,,,,,,,0.18359713,0.27436958,0.26668040,0.20722828
2026-05-13,la-liga,Espanol,Ath Bilbao,10.0,17,over,2026-05-13T17:00:00Z,2026-05-10T16:44:15Z,2026-05-13T10:15:04Z,false,10.095,69.2387,10.4839,10.3672,0.3,0.472998,0.428844,0.427871,0.459532,2.02,1.813,2.1,1.7299,0.044517,-0.114653,over,2.02,2.1,0.044517,-0.038095,1.02,won,0.27773147,0.32621926,0.32733178,0.29210608
2026-05-13,la-liga,Espanol,Ath Bilbao,10.5,17,over,2026-05-13T17:00:00Z,2026-05-10T16:44:15Z,2026-05-13T10:15:04Z,false,10.095,69.2387,10.0665,10.0751,0.3,0.424546,0.428844,0.427871,0.425544,2.23,1.6452,2.33,1.5814,-0.051038,-0.054904,,,,,,,,0.33114750,0.32621926,0.32733178,0.33000024
2026-05-13,la-liga,Espanol,Ath Bilbao,11.0,17,over,2026-05-13T17:00:00Z,2026-05-10T16:44:15Z,2026-05-10T16:44:15Z,true,10.095,69.2387,10.4782,10.3632,0.3,0.362681,0.314079,0.32073,0.350019,2.59,1.4739,2.59,1.4739,0.015595,-0.09367,,,,,,,,0.40617529,0.47048830,0.46140780,0.42247549
2026-05-13,la-liga,Espanol,Ath Bilbao,8.5,17,over,2026-05-13T17:00:00Z,2026-05-10T19:54:15Z,2026-05-13T10:15:04Z,false,10.095,69.2387,9.7833,9.8768,0.3,0.628571,0.677775,0.662163,0.638849,1.495,2.53,1.5,2.51,-0.04492,-0.086289,,,,,,,,0.13795918,0.10382896,0.11413379,0.13042970
2026-05-13,la-liga,Espanol,Ath Bilbao,9.0,17,over,2026-05-13T17:00:00Z,2026-05-10T16:44:15Z,2026-05-13T10:15:04Z,false,10.095,69.2387,10.5468,10.4113,0.3,0.595695,0.553898,0.544757,0.580717,1.5814,2.33,1.641,2.24,0.031867,-0.174054,,,,,,,,0.16346283,0.19900711,0.20724647,0.17579861
2026-05-13,la-liga,Espanol,Ath Bilbao,9.5,17,over,2026-05-13T17:00:00Z,2026-05-10T16:44:15Z,2026-05-13T10:15:04Z,false,10.095,69.2387,9.9656,10.0044,0.3,0.529669,0.553898,0.544757,0.534216,1.7937,2.02,1.885,1.9615,-0.041776,-0.059117,,,,,,,,0.22121092,0.19900711,0.20724647,0.21695435
2026-05-13,la-liga,Getafe,Mallorca,10.0,6,under,2026-05-13T19:30:00Z,2026-05-10T16:44:15Z,2026-05-13T10:15:04Z,false,9.957,69.2387,9.9855,9.9769,0.3,0.41507,0.411581,0.411741,0.414072,2.29,1.625,2.5,1.5051,0.065153,-0.120947,over,2.29,2.5,0.065153,-0.084,-1.0,lost,0.17228331,0.16939866,0.16953077,0.17145530
2026-05-13,la-liga,Getafe,Mallorca,10.5,6,under,2026-05-13T19:30:00Z,2026-05-10T16:44:15Z,2026-05-10T16:44:15Z,true,9.957,69.2387,9.6033,9.7094,0.3,0.37037,0.411581,0.411741,0.382767,2.55,1.5,2.55,1.5,-0.023943,-0.074151,,,,,,,,0.13717421,0.16939866,0.16953077,0.14651085
2026-05-13,la-liga,Getafe,Mallorca,8.0,6,under,2026-05-13T19:30:00Z,2026-05-10T19:54:15Z,2026-05-13T10:15:04Z,false,9.957,69.2387,9.9888,9.9793,0.3,0.650938,0.662318,0.647527,0.649917,1.4425,2.69,1.5,2.51,0.047243,-0.243733,,,,,,,,0.42371988,0.43866487,0.41929085,0.42239148
2026-05-13,la-liga,Getafe,Mallorca,8.5,6,under,2026-05-13T19:30:00Z,2026-05-10T16:44:15Z,2026-05-13T10:15:04Z,false,9.957,69.2387,9.4802,9.6233,0.3,0.59413,0.662318,0.647527,0.610593,1.5917,2.33,1.7092,2.12,-0.028119,-0.092682,,,,,,,,0.35299057,0.43866487,0.41929085,0.37282402
2026-05-13,la-liga,Getafe,Mallorca,9.0,6,under,2026-05-13T19:30:00Z,2026-05-10T16:44:15Z,2026-05-13T10:15:04Z,false,9.957,69.2387,10.0713,10.037,0.3,0.542005,0.536679,0.528663,0.538019,1.7576,2.08,1.9346,1.8929,0.06366,-0.16656,,,,,,,,0.29376988,0.28802448,0.27948488,0.28946449
2026-05-13,la-liga,Getafe,Mallorca,9.5,6,under,2026-05-13T19:30:00Z,2026-05-10T16:44:15Z,2026-05-13T10:15:04Z,false,9.957,69.2387,9.5456,9.669,0.3,0.479495,0.536679,0.528663,0.494411,1.9901,1.8333,2.17,1.6849,-0.016073,-0.073104,,,,,,,,0.22991516,0.28802448,0.27948488,0.24444219
2026-05-13,ligue-1,Lens,Paris SG,10.0,9,under,2026-05-13T19:00:00Z,2026-05-12T18:58:10Z,2026-05-13T10:15:04Z,false,8.895,67.0569,9.9384,9.6254,0.3,0.40957,0.281636,0.289303,0.373029,2.31,1.6024,2.3,1.5814,-0.022342,-0.065197,,,,,,,,0.16774724,0.07931880,0.08369597,0.13915092
2026-05-13,ligue-1,Lens,Paris SG,10.5,9,under,2026-05-13T19:00:00Z,2026-05-12T18:58:10Z,2026-05-13T17:59:37Z,false,8.895,67.0569,9.5752,9.3711,0.3,0.367182,0.281636,0.289303,0.343511,2.56,1.4854,2.54,1.4902,-0.120613,-0.024851,,,,,,,,0.13482297,0.07931880,0.08369597,0.11799962
2026-05-13,ligue-1,Lens,Paris SG,8.0,9,over,2026-05-13T19:00:00Z,2026-05-13T10:15:04Z,2026-05-13T10:15:04Z,false,8.895,67.0569,10.0234,9.6849,0.3,0.654165,0.530435,0.523052,0.617181,1.4274,2.7,1.4274,2.7,-0.004034,-0.161892,,,,,,,,0.11960195,0.22049168,0.22747937,0.14655007
2026-05-13,ligue-1,Lens,Paris SG,8.5,9,over,2026-05-13T19:00:00Z,2026-05-12T18:58:10Z,2026-05-13T10:15:04Z,false,8.895,67.0569,9.3871,9.2394,0.3,0.58288,0.530435,0.523052,0.565318,1.6173,2.26,1.6211,2.25,-0.085711,-0.017618,,,,,,,,0.17398923,0.22049168,0.22747937,0.18894859
2026-05-13,ligue-1,Lens,Paris SG,9.0,9,push,2026-05-13T19:00:00Z,2026-05-12T18:58:10Z,2026-05-13T10:15:04Z,false,8.895,67.0569,9.9751,9.6511,0.3,0.530546,0.39876,0.399423,0.492084,1.7874,2.02,1.7937,2.02,0.000835,-0.097719,,,,,,,,,,,
2026-05-13,ligue-1,Lens,Paris SG,9.5,9,under,2026-05-13T19:00:00Z,2026-05-12T18:58:10Z,2026-05-13T10:15:04Z,false,8.895,67.0569,9.4886,9.3106,0.3,0.472441,0.39876,0.399423,0.450694,2.01,1.8,2.01,1.7812,-0.094104,-0.01125,,,,,,,,0.22320045,0.15900974,0.15953857,0.20312537
2026-05-13,epl,Man City,Crystal Palace,10.0,13,over,2026-05-13T19:00:00Z,2026-05-10T16:44:15Z,2026-05-13T10:15:04Z,false,10.867,74.7748,11.0058,10.9642,0.3,0.532641,0.524142,0.517082,0.527993,1.7812,2.03,1.5682,2.35,0.053535,-0.158292,,,,,,,,0.21842477,0.22644125,0.23321009,0.22279091
2026-05-13,epl,Man City,Crystal Palace,10.5,13,over,2026-05-13T19:00:00Z,2026-05-10T16:44:15Z,2026-05-13T10:15:04Z,false,10.867,74.7748,10.4736,10.5916,0.3,0.472102,0.524142,0.517082,0.485716,2.02,1.8065,1.7634,2.06,-0.018853,-0.070947,,,,,,,,0.27867583,0.22644125,0.23321009,0.26448756
2026-05-13,epl,Man City,Crystal Palace,11.0,13,over,2026-05-13T19:00:00Z,2026-05-10T16:44:15Z,2026-05-13T10:15:04Z,false,10.867,74.7748,10.8731,10.8713,0.3,0.4064,0.40486,0.405716,0.406194,2.33,1.5952,1.9709,1.8547,0.057804,-0.119049,over,2.33,1.9709,0.057804,0.182201,1.33,won,0.35236135,0.35419134,0.35317395,0.35260503
2026-05-13,epl,Man City,Crystal Palace,11.5,13,over,2026-05-13T19:00:00Z,2026-05-10T16:44:15Z,2026-05-13T10:15:04Z,false,10.867,74.7748,10.4805,10.5964,0.3,0.362681,0.40486,0.405716,0.375561,2.59,1.4739,2.19,1.6711,-0.027296,-0.07964,,,,,,,,0.40617529,0.35419134,0.35317395,0.38992368
2026-05-13,epl,Man City,Crystal Palace,12.0,13,over,2026-05-13T19:00:00Z,2026-05-13T10:15:04Z,2026-05-13T10:15:04Z,false,10.867,74.7748,11.3853,11.2298,0.3,0.358645,0.296841,0.304708,0.342305,2.62,1.4651,2.62,1.4651,0.000639,-0.084689,,,,,,,,0.41133645,0.49443251,0.48343139,0.43256235
2026-05-13,epl,Man City,Crystal Palace,9.5,13,over,2026-05-13T19:00:00Z,2026-05-10T16:44:15Z,2026-05-13T18:58:09Z,false,10.867,74.7748,10.4482,10.5738,0.3,0.58564,0.644883,0.630964,0.599529,1.6061,2.27,1.4926,2.57,-0.037096,-0.090931,,,,,,,,0.17169404,0.12610825,0.13618781,0.16037693
2026-05-13,la-liga,Villarreal,Sevilla,10.0,10,push,2026-05-13T17:00:00Z,2026-05-10T12:57:50Z,2026-05-13T10:15:04Z,false,8.587,69.2387,10.1682,9.6938,0.3,0.436408,0.246314,0.255199,0.38095,2.17,1.6803,2.21,1.6536,-0.056897,-0.039026,,,,,,,,,,,
2026-05-13,la-liga,Villarreal,Sevilla,10.5,10,under,2026-05-13T17:00:00Z,2026-05-10T12:57:50Z,2026-05-13T10:15:04Z,false,8.587,69.2387,9.7624,9.4098,0.3,0.388966,0.246314,0.255199,0.347857,2.42,1.5405,2.46,1.5236,-0.158185,0.004626,,,,,,,,0.15129458,0.06067069,0.06512647,0.12100466
2026-05-13,la-liga,Villarreal,Sevilla,8.5,10,over,2026-05-13T17:00:00Z,2026-05-10T12:57:50Z,2026-05-13T10:15:04Z,false,8.587,69.2387,9.6144,9.3062,0.3,0.609586,0.488826,0.484114,0.573617,1.5435,2.41,1.5618,2.37,-0.114622,0.027583,,,,,,,,0.15242275,0.26129893,0.26613820,0.18180232
2026-05-13,la-liga,Villarreal,Sevilla,9.0,10,over,2026-05-13T17:00:00Z,2026-05-10T12:57:50Z,2026-05-13T10:15:04Z,false,8.587,69.2387,10.2371,9.7421,0.3,0.561083,0.358352,0.361257,0.503178,1.6897,2.16,1.7194,2.11,-0.028974,-0.067,,,,,,,,0.19264841,0.41171203,0.40799318,0.24683253
2026-05-13,la-liga,Villarreal,Sevilla,9.5,10,over,2026-05-13T17:00:00Z,2026-05-10T12:57:50Z,2026-05-13T10:15:04Z,false,8.587,69.2387,9.6973,9.3642,0.3,0.49781,0.358352,0.361257,0.457364,1.9259,1.9091,1.9709,1.8772,-0.119163,0.035946,under,1.9091,1.8772,0.035946,0.016993,-1.0,lost,0.25219515,0.41171203,0.40799318,0.29445378
2026-05-14,la-liga,Girona,Sociedad,10.0,9,under,2026-05-14T18:00:00Z,2026-05-11T20:28:34Z,2026-05-14T10:07:52Z,false,9.528,69.2387,10.1182,9.9411,0.3,0.430574,0.358132,0.361598,0.409882,2.21,1.6711,2.22,1.6536,0.022754,-0.092315,,,,,,,,0.18539380,0.12825862,0.13075305,0.16800344
2026-05-14,la-liga,Girona,Sociedad,10.5,9,under,2026-05-14T18:00:00Z,2026-05-11T20:28:34Z,2026-05-14T10:07:52Z,false,9.528,69.2387,9.7216,9.6635,0.3,0.384199,0.358132,0.361598,0.37741,2.46,1.5348,2.46,1.5208,-0.071572,-0.044448,,,,,,,,0.14760922,0.12825862,0.13075305,0.14243804
2026-05-14,la-liga,Girona,Sociedad,8.5,9,over,2026-05-14T18:00:00Z,2026-05-11T20:28:34Z,2026-05-14T10:07:52Z,false,9.528,69.2387,9.5682,9.5561,0.3,0.604298,0.611617,0.599667,0.602912,1.565,2.39,1.565,2.36,-0.056443,-0.05096,,,,,,,,0.15657979,0.15084108,0.16026621,0.15767880
2026-05-14,la-liga,Girona,Sociedad,9.0,9,push,2026-05-14T18:00:00Z,2026-05-11T20:28:34Z,2026-05-14T10:07:52Z,false,9.528,69.2387,10.1795,9.984,0.3,0.55449,0.481811,0.477355,0.531832,1.7194,2.14,1.7194,2.11,0.033022,-0.133313,over,1.7194,1.7194,0.033022,0.0,0.0,push,,,,
2026-05-14,la-liga,Girona,Sociedad,9.5,9,under,2026-05-14T18:00:00Z,2026-05-11T20:28:34Z,2026-05-14T10:07:52Z,false,9.528,69.2387,9.6521,9.6149,0.3,0.492373,0.481811,0.477355,0.487881,1.9434,1.885,1.9615,1.8696,-0.051852,-0.034655,,,,,,,,0.24243097,0.23214215,0.22786826,0.23802766
2026-05-14,la-liga,Real Madrid,Oviedo,10.0,9,under,2026-05-14T19:30:00Z,2026-05-10T19:54:15Z,2026-05-14T10:07:52Z,false,10.977,69.2387,10.9877,10.9845,0.3,0.530026,0.537363,0.52884,0.52967,1.8,2.03,1.7874,2.02,0.065817,-0.161013,over,1.8,1.7874,0.065817,0.007049,-1.0,lost,0.28092768,0.28875872,0.27967124,0.28055058
2026-05-14,la-liga,Real Madrid,Oviedo,10.5,9,under,2026-05-14T19:30:00Z,2026-05-10T19:54:15Z,2026-05-14T10:07:52Z,false,10.977,69.2387,10.4532,10.6103,0.3,0.469454,0.537363,0.52884,0.487491,2.02,1.7874,2.03,1.8,-0.015268,-0.083941,,,,,,,,0.22038727,0.28875872,0.27967124,0.23764747
2026-05-14,la-liga,Real Madrid,Oviedo,11.0,9,under,2026-05-14T19:30:00Z,2026-05-10T19:54:15Z,2026-05-14T10:07:52Z,false,10.977,69.2387,10.8539,10.8908,0.3,0.404305,0.417988,0.417966,0.408405,2.33,1.5814,2.33,1.5882,0.062406,-0.128884,,,,,,,,0.16346283,0.17471360,0.17469589,0.16679430
2026-05-14,la-liga,Real Madrid,Oviedo,11.5,9,under,2026-05-14T19:30:00Z,2026-05-13T14:09:49Z,2026-05-14T10:07:52Z,false,10.977,69.2387,10.467,10.62,0.3,0.361446,0.417988,0.417966,0.378363,2.6,1.4717,2.6,1.4695,-0.016256,-0.085137,,,,,,,,0.13064327,0.17471360,0.17469589,0.14315873
2026-05-14,la-liga,Real Madrid,Oviedo,9.0,9,push,2026-05-14T19:30:00Z,2026-05-10T19:54:15Z,2026-05-14T13:48:38Z,false,10.977,69.2387,11.1259,11.0812,0.3,0.656376,0.656988,0.641315,0.651899,1.4292,2.73,1.4348,2.75,0.035024,-0.228445,,,,,,,,,,,
