generated_at,captured_at,match_date,kickoff_at,competition,league_key,home_team,away_team,bookmaker,player_name,model_prob,fair_odds,market_odds,market_prob,edge_pp,ev_pct,signal_status,confidence,player_team,opponent_team,position,expected_minutes,assist_rate_per90,xa_rate_per90,history_minutes,team_attack_scale,setpiece_lambda,corner_share_last5_pct,fk_share_last5_pct,setpiece_share_last5_pct,join_status,notes
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-19,2026-05-19T19:15:00Z,England - Premier League,epl,Chelsea FC,Tottenham Hotspur,Bet365,Pedro Porro,0.153066,6.533,6.500,0.153846,-0.08,-0.51,no_edge,high,tottenham,chelsea,DR,89.1,0.0830,0.1652,3168,0.973,0.0347,51.61,100.0,57.14,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:05Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,CA Osasuna,Espanyol Barcelona,Bet365,Leandro Cabrera,0.065825,15.192,15.000,0.066667,-0.08,-1.26,no_edge,low,,osasuna,Unknown,68.0,0.0900,0.0900,0,1.001,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:05Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,CA Osasuna,Espanyol Barcelona,Bet365,Adama Timera,0.065825,15.192,15.000,0.066667,-0.08,-1.26,no_edge,low,,osasuna,Unknown,68.0,0.0900,0.0900,0,1.001,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:05Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,CA Osasuna,Espanyol Barcelona,Bet365,Clemens Riedel,0.065825,15.192,15.000,0.066667,-0.08,-1.26,no_edge,low,,osasuna,Unknown,68.0,0.0900,0.0900,0,1.001,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-19,2026-05-19T19:15:00Z,England - Premier League,epl,Chelsea FC,Tottenham Hotspur,Bet365,Conor Gallagher,0.141828,7.051,7.000,0.142857,-0.10,-0.72,no_edge,low,chelsea,tottenham,DMC,89.2,0.1702,0.1435,3171,1.009,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Real Oviedo,Deportivo Alaves,Bet365,Facundo Garces,0.075942,13.168,13.000,0.076923,-0.10,-1.28,no_edge,low,,real oviedo,Unknown,68.0,0.0900,0.0900,0,1.161,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Real Oviedo,Deportivo Alaves,Bet365,Ville Koski,0.075942,13.168,13.000,0.076923,-0.10,-1.28,no_edge,low,,real oviedo,Unknown,68.0,0.0900,0.0900,0,1.161,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Atletico Madrid,Girona FC,Bet365,Matteo Ruggeri,0.141317,7.076,7.000,0.142857,-0.15,-1.08,no_edge,medium,atletico madrid,girona,DL,79.5,0.1330,0.1475,1638,1.211,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Olympique Lyon,Racing Club De Lens,Bet365,Endrick,0.248401,4.026,4.000,0.250000,-0.16,-0.64,no_edge,medium,lyon,lens,FW,79.1,0.3609,0.2448,1170,1.094,0.0111,35.71,6.25,27.12,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-19,2026-05-19T18:30:00Z,England - Premier League,epl,AFC Bournemouth,Manchester City,Bet365,Rayan Ait Nouri,0.164684,6.072,6.000,0.166667,-0.20,-1.19,no_edge,medium,manchester city,bournemouth,AMC,74.4,0.1828,0.1699,971,1.238,0.0015,5.56,0.0,4.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Sassuolo Calcio,US Lecce,Bet365,Armand Lauriente,0.220073,4.544,4.500,0.222222,-0.21,-0.97,no_edge,high,sassuolo,lecce,FWL,78.5,0.2542,0.2330,2782,1.076,0.0230,50.0,50.0,50.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Atletico Madrid,Girona FC,Bet365,Arnau Martinez,0.088226,11.335,11.000,0.090909,-0.27,-2.95,no_edge,low,girona,atletico madrid,DR,84.9,0.0831,0.0837,3162,1.173,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Udinese Calcio,US Cremonese,Bet365,Nicolo Zaniolo,0.196927,5.078,5.000,0.200000,-0.31,-1.54,no_edge,high,udinese,cremonese,FW,86.0,0.2048,0.1962,2308,1.006,0.0279,47.83,66.67,53.12,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Cagliari Calcio,Torino FC,Bet365,Luca Marianucci,0.073485,13.608,13.000,0.076923,-0.34,-4.47,no_edge,low,,cagliari,Unknown,68.0,0.0900,0.0900,0,1.122,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-18,2026-05-18T19:00:00Z,England - Premier League,epl,Arsenal FC,Burnley FC,Bet365,James Ward-Prowse,0.086692,11.535,11.000,0.090909,-0.42,-4.64,no_edge,low,burnley,arsenal,Unknown,68.0,0.0900,0.0900,0,0.845,0.0332,88.24,75.0,85.71,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Strasbourg Alsace,AS Monaco,Bet365,Jordan Teze,0.149286,6.699,6.500,0.153846,-0.46,-2.96,no_edge,high,monaco,strasbourg,DMR,82.5,0.0709,0.1592,2781,1.321,0.0063,21.43,0.0,15.79,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Wolverhampton Wanderers,Fulham FC,Bet365,Adam Armstrong,0.138194,7.236,7.000,0.142857,-0.47,-3.26,no_edge,low,wolves,fulham,AMC,84.2,0.1791,0.1556,1010,0.970,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Strasbourg Alsace,AS Monaco,Bet365,Sebastian Nanasi,0.194982,5.129,5.000,0.200000,-0.50,-2.51,no_edge,high,strasbourg,monaco,AMC,72.1,0.1565,0.2255,2436,1.230,0.0184,50.0,33.33,45.45,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,OGC Nice,FC Metz,Bet365,Nathan Mbala,0.119996,8.334,8.000,0.125000,-0.50,-4.00,no_edge,low,metz,nice,AMR,46.6,0.2579,0.1950,426,1.137,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Elche CF,Getafe CF,Bet365,David Affengruber,0.042249,23.669,21.000,0.047619,-0.54,-11.28,no_edge,low,elche,getafe,DC,86.2,0.0330,0.0446,2778,1.110,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Stade Brest 29,Angers SCO,Bet365,Lilian Raolisoa,0.127889,7.819,7.500,0.133333,-0.54,-4.08,no_edge,low,angers,brest,DMR,79.4,0.1564,0.1442,2496,1.045,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Cagliari Calcio,Torino FC,Bet365,Nikola Vlasic,0.148094,6.752,6.500,0.153846,-0.58,-3.74,no_edge,high,torino,cagliari,AMC,88.4,0.1035,0.1350,3272,1.310,0.0009,0.0,0.0,6.25,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:48Z,2026-05-17,2026-05-17T19:15:00Z,Spain - LaLiga,la-liga,FC Barcelona,Real Betis Seville,Bet365,Natan Bernardo,0.060864,16.430,15.000,0.066667,-0.58,-8.70,no_edge,low,,barcelona,Unknown,68.0,0.0900,0.0900,0,0.923,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Nantes,Toulouse FC,Bet365,Santiago Hidalgo,0.160799,6.219,6.000,0.166667,-0.59,-3.52,no_edge,low,toulouse,nantes,AMC,62.4,0.3195,0.1853,1297,1.089,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Wolverhampton Wanderers,Fulham FC,Bet365,Saheed Olagunju,0.077307,12.935,12.000,0.083333,-0.60,-7.23,no_edge,low,,wolves,Unknown,68.0,0.0900,0.0900,0,1.183,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,OGC Nice,FC Metz,Bet365,Jahyann Pandore,0.077307,12.935,12.000,0.083333,-0.60,-7.23,no_edge,low,,nice,Unknown,68.0,0.0900,0.0900,0,1.183,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Stade Brest 29,Angers SCO,Bet365,Marius Louer,0.077307,12.935,12.000,0.083333,-0.60,-7.23,no_edge,low,,brest,Unknown,68.0,0.0900,0.0900,0,1.183,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Levante UD,RCD Mallorca,Bet365,Luis Orejuela,0.070816,14.121,13.000,0.076923,-0.61,-7.94,no_edge,low,mallorca,levante,DL,90.0,0.0682,0.0682,90,1.056,0.0015,0.0,6.67,2.94,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Rayo Vallecano,Villarreal CF,Bet365,Santiago Comesana,0.136765,7.312,7.000,0.142857,-0.61,-4.26,no_edge,low,villarreal,rayo vallecano,MC,79.5,0.1679,0.1015,2905,1.334,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-19,2026-05-19T19:15:00Z,England - Premier League,epl,Chelsea FC,Tottenham Hotspur,Bet365,Marc Cucurella,0.117031,8.545,8.000,0.125000,-0.80,-6.38,no_edge,low,chelsea,tottenham,AML,79.0,0.1281,0.1473,3175,1.009,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Real Oviedo,Deportivo Alaves,Bet365,Nicolas Fonseca,0.030465,32.824,26.000,0.038462,-0.80,-20.79,no_edge,low,real oviedo,deportivo alaves,DMC,72.9,0.0352,0.0392,891,1.011,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Strasbourg Alsace,AS Monaco,Bet365,Caio Henrique,0.158333,6.316,6.000,0.166667,-0.83,-5.00,no_edge,high,monaco,strasbourg,Sub,62.2,0.1932,0.1849,2781,1.321,0.0008,3.57,0.0,2.63,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:03Z,2026-05-17,2026-05-17T16:00:00Z,Italy - Serie A,serie-a,Atalanta BC,Bologna FC,Bet365,Juan Miranda,0.134492,7.435,7.000,0.142857,-0.84,-5.86,no_edge,high,bologna,atalanta,DL,84.8,0.1240,0.1539,3275,0.967,0.0139,46.15,0.0,33.33,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Brentford FC,Crystal Palace,Bet365,Daniel Munoz,0.124807,8.012,7.500,0.133333,-0.85,-6.39,no_edge,low,crystal palace,brentford,DR,74.4,0.0986,0.1576,3435,1.178,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Sevilla FC,Real Madrid,Bet365,Federico Valverde,0.158140,6.324,6.000,0.166667,-0.85,-5.12,no_edge,high,real madrid,sevilla,AMR,85.1,0.2263,0.1568,3395,1.005,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Athletic Bilbao,RC Celta de Vigo,Bet365,Manuel Fernandez,0.067870,14.734,13.000,0.076923,-0.91,-11.77,no_edge,low,,athletic club,Unknown,68.0,0.0900,0.0900,0,1.034,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Lille OSC,AJ Auxerre,Bet365,Fredrik Oppegard,0.053338,18.748,16.000,0.062500,-0.92,-14.66,no_edge,medium,auxerre,lille,AML,69.6,0.0675,0.0956,1499,0.826,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Levante UD,RCD Mallorca,Bet365,Miguel Calatayud,0.067418,14.833,13.000,0.076923,-0.95,-12.36,no_edge,low,,levante,Unknown,68.0,0.0900,0.0900,0,1.026,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Leeds United,Brighton & Hove Albion,Bet365,Jaka Bijol,0.052940,18.889,16.000,0.062500,-0.96,-15.30,no_edge,low,leeds,brighton,DC,76.0,0.0803,0.0598,1733,0.962,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Cagliari Calcio,Torino FC,Bet365,Guillermo Maripan,0.028847,34.665,26.000,0.038462,-0.96,-25.00,no_edge,low,torino,cagliari,DC,69.0,0.0285,0.0295,3370,1.310,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Brentford FC,Crystal Palace,Bet365,Chadi Riad,0.049114,20.361,17.000,0.058824,-0.97,-16.51,no_edge,low,crystal palace,brentford,DC,60.5,0.0878,0.0506,484,1.178,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-18,2026-05-18T19:00:00Z,England - Premier League,epl,Arsenal FC,Burnley FC,Bet365,Marcus Edwards,0.073539,13.598,12.000,0.083333,-0.98,-11.75,no_edge,medium,burnley,arsenal,Sub,52.0,0.1801,0.1438,1049,0.845,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-19,2026-05-19T19:15:00Z,England - Premier League,epl,Chelsea FC,Tottenham Hotspur,Bet365,Dario Essugo,0.067072,14.909,13.000,0.076923,-0.99,-12.81,no_edge,low,,chelsea,Unknown,68.0,0.0900,0.0900,0,1.021,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Lorient,Le Havre AC,Bet365,Jean-Victor Makengo,0.101170,9.884,9.000,0.111111,-0.99,-8.95,no_edge,high,lorient,le havre,AMC,71.2,0.1108,0.1113,2186,1.212,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:03Z,2026-05-17,2026-05-17T16:00:00Z,Italy - Serie A,serie-a,Atalanta BC,Bologna FC,Bet365,Berat Djimsiti,0.066905,14.947,13.000,0.076923,-1.00,-13.02,no_edge,low,,atalanta,Unknown,68.0,0.0900,0.0900,0,1.018,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T12:24:17Z,2026-05-17,2026-05-17T13:00:00Z,Italy - Serie A,serie-a,Inter Milano,Hellas Verona,Bet365,Yann Aurel Bisseck,0.066870,14.954,13.000,0.076923,-1.01,-13.07,no_edge,low,,inter,Unknown,68.0,0.0900,0.0900,0,1.018,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Lorient,Le Havre AC,Bet365,Isaac Monnier,0.073152,13.670,12.000,0.083333,-1.02,-12.22,no_edge,low,,lorient,Unknown,68.0,0.0900,0.0900,0,1.117,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Lorient,Le Havre AC,Bet365,Etienne Kinkoue,0.073152,13.670,12.000,0.083333,-1.02,-12.22,no_edge,low,,lorient,Unknown,68.0,0.0900,0.0900,0,1.117,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Paris FC,Paris Saint-Germain,Bet365,Desire Doue,0.256364,3.901,3.750,0.266667,-1.03,-3.86,no_edge,high,psg,paris fc,MC,73.0,0.2410,0.3170,2498,1.232,0.0061,5.0,28.57,11.11,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Brentford FC,Crystal Palace,Bet365,Rio Cardines,0.072392,13.814,12.000,0.083333,-1.09,-13.13,no_edge,low,,brentford,Unknown,68.0,0.0900,0.0900,0,1.105,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:05Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,CA Osasuna,Espanyol Barcelona,Bet365,Juan Cruz Armada,0.065825,15.192,13.000,0.076923,-1.11,-14.43,no_edge,low,,osasuna,Unknown,68.0,0.0900,0.0900,0,1.001,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Real Sociedad San Sebastian,Valencia CF,Bet365,Ruben Iranzo,0.065740,15.212,13.000,0.076923,-1.12,-14.54,no_edge,low,,real sociedad san sebastian,Unknown,68.0,0.0900,0.0900,0,1.000,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:05Z,2026-05-17,2026-05-17T16:30:00Z,England - Premier League,epl,Newcastle United,West Ham United,Bet365,Aaron Wan-Bissaka,0.106363,9.402,8.500,0.117647,-1.13,-9.59,no_edge,low,west ham,newcastle united,DMR,81.0,0.1422,0.0982,3467,1.100,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Olympique Lyon,Racing Club De Lens,Bet365,Noham Kamara,0.071879,13.912,12.000,0.083333,-1.15,-13.75,no_edge,low,,lyon,Unknown,68.0,0.0900,0.0900,0,1.097,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:48Z,2026-05-17,2026-05-17T19:15:00Z,Spain - LaLiga,la-liga,FC Barcelona,Real Betis Seville,Bet365,Hector Bellerin,0.106070,9.428,8.500,0.117647,-1.16,-9.84,no_edge,low,real betis,barcelona,DR,58.5,0.1774,0.1830,2525,0.953,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Udinese Calcio,US Cremonese,Bet365,Branimar Mlacic,0.071709,13.945,12.000,0.083333,-1.16,-13.95,no_edge,low,,udinese,Unknown,68.0,0.0900,0.0900,0,1.094,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Sassuolo Calcio,US Lecce,Bet365,Olaf Gorter,0.071601,13.966,12.000,0.083333,-1.17,-14.08,no_edge,low,,sassuolo,Unknown,68.0,0.0900,0.0900,0,1.093,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Sassuolo Calcio,US Lecce,Bet365,Pedro Felipe dos Santos,0.071601,13.966,12.000,0.083333,-1.17,-14.08,no_edge,low,,sassuolo,Unknown,68.0,0.0900,0.0900,0,1.093,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Sassuolo Calcio,US Lecce,Bet365,Matias Perez,0.071601,13.966,12.000,0.083333,-1.17,-14.08,no_edge,low,,sassuolo,Unknown,68.0,0.0900,0.0900,0,1.093,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Atletico Madrid,Girona FC,Bet365,Alejandro Frances,0.054899,18.215,15.000,0.066667,-1.18,-17.65,no_edge,low,girona,atletico madrid,DC,65.2,0.0709,0.0640,2085,1.173,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Elche CF,Getafe CF,Bet365,Damian Caceres,0.105090,9.516,8.500,0.117647,-1.26,-10.67,no_edge,low,getafe,elche,MC,90.0,0.1000,0.1000,90,1.110,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Brentford FC,Crystal Palace,Bet365,Nathan Collins,0.078065,12.810,11.000,0.090909,-1.28,-14.13,no_edge,low,brentford,crystal palace,DC,90.0,0.0907,0.0660,3416,1.089,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Lille OSC,AJ Auxerre,Bet365,Danny Namaso,0.104487,9.571,8.500,0.117647,-1.32,-11.19,no_edge,high,auxerre,lille,AML,83.1,0.1282,0.1536,2470,0.826,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:05Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,CA Osasuna,Espanyol Barcelona,Bet365,Enzo Boyomo,0.049033,20.394,16.000,0.062500,-1.35,-21.55,no_edge,low,osasuna,espanyol barcelona,DC,90.0,0.0372,0.0482,2364,1.133,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Wolverhampton Wanderers,Fulham FC,Bet365,Toti Gomes,0.077307,12.935,11.000,0.090909,-1.36,-14.96,no_edge,low,,wolves,Unknown,68.0,0.0900,0.0900,0,1.183,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Atletico Madrid,Girona FC,Bet365,Beltran Fran,0.077307,12.935,11.000,0.090909,-1.36,-14.96,no_edge,low,,atletico madrid,Unknown,68.0,0.0900,0.0900,0,1.183,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,OGC Nice,FC Metz,Bet365,Cleo Melieres,0.077307,12.935,11.000,0.090909,-1.36,-14.96,no_edge,low,,nice,Unknown,68.0,0.0900,0.0900,0,1.183,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Stade Brest 29,Angers SCO,Bet365,Dan Sinate,0.077307,12.935,11.000,0.090909,-1.36,-14.96,no_edge,low,,brest,Unknown,68.0,0.0900,0.0900,0,1.183,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-19,2026-05-19T19:15:00Z,England - Premier League,epl,Chelsea FC,Tottenham Hotspur,Bet365,Radu Dragusin,0.024545,40.741,26.000,0.038462,-1.39,-36.18,no_edge,low,tottenham,chelsea,Sub,63.9,0.0262,0.0412,2193,0.973,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-18,2026-05-18T19:00:00Z,England - Premier League,epl,Arsenal FC,Burnley FC,Bet365,Mike Ndayishimiye,0.062833,15.915,13.000,0.076923,-1.41,-18.32,no_edge,low,,arsenal,Unknown,68.0,0.0900,0.0900,0,0.954,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Atletico Madrid,Girona FC,Bet365,Vitor Reis,0.033042,30.265,21.000,0.047619,-1.46,-30.61,no_edge,low,girona,atletico madrid,DC,90.0,0.0315,0.0271,2957,1.173,0.0000,,,,unmatched,private_shadow_v0_not_public
