captured_at,match_date,kickoff_at,competition,home_team,away_team,bookmaker,player_name,odds_decimal,role_team,corner_share_last5_pct,corner_share_total_pct,fk_share_last5_pct,fk_share_total_pct,setpiece_share_last5_pct,total_share_pct,latest_role_week,role_source,join_status,shadow_status,notes
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Nehemiah Oriola,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Zadok Yohanna,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Malick Yalcouye,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Romeo Lavia,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Aaron Anselmino,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Joao Pedro Costinha,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Josh Acheampong,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Jorrel Hato,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Dario Essugo,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Levi Colwill,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Olivier Boscagli,10.0000,Brighton & Hove Albion,0.0,1.95,0.0,0.0,0.0,1.48,40,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Michael Svoboda,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Tosin Adarabioyo,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Wesley Fofana,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Eiran Cashin,16.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Josh Robertson,5.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Shane Nti,5.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Pascal Struijk,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,El Hadji Diouf,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Jaka Bijol,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Michael Kayode,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Ethan Ampadu,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Noah Okafor,6.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Degnand Gnonto,5.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Lukas Nmecha,7.5000,Leeds United,0.0,0.0,0.0,0.0,0.0,1.08,43,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Fabio Carvalho,6.5000,Brentford,0.0,1.12,0.0,0.0,0.0,0.78,41,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Gustavo Nunes Gomes,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Jayden Bogle,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Alfie Cresswell,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Rico Henry,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,James Justin,9.0000,Leeds United,0.0,5.41,0.0,3.66,0.0,4.69,43,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Rhys Chadwick,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Jannik Schuster,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Jayden Lienou,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Tarik Muharemovic,11.0000,Sassuolo,0.0,0.0,0.0,1.79,0.0,0.61,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Nico Elvedi,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Joe Rodon,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Mamadou Sangare,8.0000,Lens,0.0,0.0,0.0,2.38,0.0,0.64,34,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Nathan Collins,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Callum Wilson,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Daniel James,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Josh Dasilva,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Yegor Yarmolyuk,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Jayden Meghoma,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Kristoffer Ajer,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Aaron Hickey,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Leeds United,Brentford FC,Bet365,Kevin Schade,7.5000,Brentford,0.0,0.56,0.0,0.0,0.0,0.78,41,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Luke Shaw,7.5000,Manchester United,0.0,6.79,0.0,0.0,0.0,5.09,39,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Matthijs de Ligt,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Exequiel Palacios,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Anis Mehmeti,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Daizen Maeda,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Jaden Philogene-Bidace,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Issahaku Fatawu,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Sindre Walle,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Cameron Humphreys,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Ayden Heaven,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Darnell Furlong,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Leif Davis,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Matheus Cunha,3.7500,Manchester United,0.0,3.09,0.0,4.17,0.0,3.24,39,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Harry Maguire,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Chuba Akpom,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Charlie Compton,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Leny Yoro,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Jack Clarke,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Emersonn Silva,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Dara O'Shea,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Benjamin Sesko,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Joshua Zirkzee,6.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Shea Lacey,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Mason Mount,6.5000,Manchester United,0.0,5.56,0.0,2.08,0.0,4.63,39,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Patrick Dorgu,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Andrey Santos,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Diogo Dalot,6.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Kobbie Mainoo,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Kasey McAteer,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Chiedozie Ogbene,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Marcelino Nunez,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Jack Taylor,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Noussair Mazraoui,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Abdoul Ouattara,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Lisandro Martinez,16.0000,Manchester United,0.0,1.23,0.0,0.0,0.0,0.93,39,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Luis Florentino,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Cedric Kipre,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Azor Matusiwa,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Jacob Greaves,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T15:30:00Z,England - Premier League,Manchester United,Ipswich Town,Bet365,Issa Diop,29.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Christos Tzolis,3.7500,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Martin Odegaard,4.5000,Arsenal,0.0,2.21,0.0,13.79,0.0,4.92,57,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Boubacar Kamara,13.0000,Aston Villa,0.0,0.49,0.0,0.0,0.0,0.36,55,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Ethan Nwaneri,6.5000,Marseille,0.0,3.11,0.0,3.39,0.0,3.07,42,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Nicolas Jackson,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Ezri Konsa,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Aaron Wan-Bissaka,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Gabriel Magalhaes,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Riccardo Calafiori,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Ross Barkley,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Victor Lindelof,29.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Viktor Gyokeres,7.0000,Arsenal,0.0,0.0,0.0,1.15,0.0,1.37,57,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Gabriel Jesus,4.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Mikel Merino,4.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Max Dowman,4.5000,Arsenal,0.0,1.11,0.0,0.0,0.0,0.82,57,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Tammy Abraham,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Martin Zubimendi,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Myles Lewis-Skelly,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Alysson Edward,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Ben White,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,George Hemmings,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Piero Hincapie,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Marli Salmon,16.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Cristhian Mosquera,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Lamare Bogarde,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Matteo Ruggeri,11.0000,Atlético Madrid,0.0,0.39,0.0,0.0,0.0,0.32,54,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Tyrone Mings,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Pau Torres,29.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Alejandro Garnacho,8.5000,Chelsea,0.0,0.87,0.0,1.52,0.0,1.3,54,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-31,2026-08-31T19:00:00Z,England - Premier League,Aston Villa,Arsenal FC,Bet365,Kai Havertz,5.5000,Arsenal,0.0,0.0,0.0,0.0,0.0,0.27,57,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Dean Huijsen,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Juan Cruz,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Joaquin Munoz,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Carlos Dotor,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Carlos Puga,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Mario Rivas,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
