date,kickoff,match,competition,player,team,opponent,signal_type,finishing_luck,fixture_swing,penalty_transfer,penalty_transfer_from,position_upgrade,lineup_state,model_p_atgs,model_fair_odds,best_bookmaker,best_bookmaker_odds,ev,confidence,compared_at,fotmob_match_id,player_id,market_player_name,home_team,away_team,position_group,position,historical_minutes,trust_tier,public_action,public_policy_reason,penalty_dependent,penalty_dependency_share,recommended_stake_units,recommended_stake_band,recommended_stake_label,super_sub_eligible_bookmaker,super_sub_checked,super_sub_replacement,super_sub_replacement_goals,settled,goals_scored,bet_outcome,settled_at,pnl_units,settlement_note
2026-05-24,2026-05-24T18:45:00Z,US Lecce vs Genoa CFC,Italy - Serie A,Lorenzo Colombo,Genoa,US Lecce,stacked,-1.6966,1.3328,0,,0,expected_starter,0.257301,3.8865,Bet365,5.5000,0.415156,medium,2026-05-22T11:18:00Z,,8478,Lorenzo Colombo,US Lecce,Genoa CFC,FW,FW,5888.0,T2,no_action,,0,0.1404,0.00,,,1,0,,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score
2026-05-24,2026-05-24T18:45:00Z,US Lecce vs Genoa CFC,Italy - Serie A,Oliveira Tiago Gabriel,Lecce,Genoa CFC,shadow_track,-0.4412,0.8432,0,,0,expected_starter,0.156423,6.3929,Bet365,10.0000,0.564230,medium,2026-05-22T11:18:00Z,,13396,Oliveira Tiago Gabriel,US Lecce,Genoa CFC,DC,DC,3225.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score
2026-05-24,2026-05-24T18:45:00Z,US Lecce vs Genoa CFC,Italy - Serie A,Ruslan Malinovsky,Genoa,US Lecce,shadow_track,0.5008,1.3328,0,,0,expected_starter,0.207191,4.8265,Bet365,5.5000,0.139550,medium,2026-05-22T11:18:00Z,,7947,Ruslan Malinovsky,US Lecce,Genoa CFC,MC,MC,4202.0,T2,no_action,,1,0.4257,0.00,,,,,,,1,0,void,2026-05-31T02:07:19Z,0.0000,not_in_matchday_squad
2026-08-22,2026-08-22T18:45:00Z,Genoa CFC vs SSC Napoli,Italy - Serie A,Johan Vasquez,Genoa,SSC Napoli,shadow_track,0.3231,0.8587,0,,0,expected_starter,0.094118,10.6250,Bet365,17.0000,0.600006,medium,2026-08-20T07:26:39Z,,9985,Johan Vasquez,Genoa CFC,SSC Napoli,DL,DL,9098.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-08-23T09:27:34Z,-1.0000,played_did_not_score
2026-08-22,2026-08-22T18:45:00Z,Genoa CFC vs SSC Napoli,Italy - Serie A,Lorenzo Colombo,Genoa,SSC Napoli,shadow_track,-1.2656,0.7041,0,,0,expected_starter,0.230687,4.3349,Bet365,4.7500,0.095763,medium,2026-08-20T07:26:39Z,,8478,Lorenzo Colombo,Genoa CFC,SSC Napoli,FW,FW,5978.0,T2,no_action,,0,0.3214,0.00,,,1,1,Franz-Ethan Meichtry,0,1,0,lost,2026-08-23T09:27:34Z,-1.0000,played_did_not_score_super_sub_checked:Franz-Ethan Meichtry
2026-08-22,2026-08-22T18:45:00Z,Genoa CFC vs SSC Napoli,Italy - Serie A,Scott McTominay,Napoli,Genoa CFC,shadow_track,-0.8459,0.8852,0,,0,expected_starter,0.360383,2.7748,Bet365,3.4000,0.225302,medium,2026-08-20T07:26:39Z,,5560,Scott McTominay,Genoa CFC,SSC Napoli,MC,MC,5736.0,T2,no_action,,0,0.1002,0.00,,,1,0,,0,1,0,lost,2026-08-23T09:27:34Z,-1.0000,played_did_not_score
2026-08-22,2026-08-22T18:45:00Z,Genoa CFC vs SSC Napoli,Italy - Serie A,Vitinha,Genoa,SSC Napoli,shadow_track,-1.8282,0.7630,0,,0,expected_starter,0.263579,3.7939,Bet365,4.3330,0.142088,medium,2026-08-20T07:26:39Z,,11380,Vitinha,Genoa CFC,SSC Napoli,AMC,AMC,3881.0,T2,no_action,,0,0.0000,0.00,,,1,1,Adam Zulevic,0,1,0,lost,2026-08-23T09:27:34Z,-1.0000,played_did_not_score_super_sub_checked:Adam Zulevic
2026-08-22,2026-08-22T18:45:00Z,Parma Calcio vs Cagliari Calcio,Italy - Serie A,Adam Obert,Cagliari,Parma Calcio,shadow_track,-0.2912,1.1565,0,,0,expected_starter,0.070197,14.2456,Bet365,15.0000,0.052955,medium,2026-08-20T07:26:39Z,,10073,Adam Obert,Parma Calcio,Cagliari Calcio,DML,DML,4814.0,T2,no_action,,0,0.0000,0.00,,,1,1,,0,1,0,lost,2026-08-23T09:27:34Z,-1.0000,played_did_not_score_super_sub_ambiguous
2026-08-22,2026-08-22T18:45:00Z,Parma Calcio vs Cagliari Calcio,Italy - Serie A,Alessandro Deiola,Cagliari,Parma Calcio,shadow_track,-1.9557,1.1916,0,,0,expected_starter,0.198848,5.0290,Bet365,7.5000,0.491360,medium,2026-08-22T07:19:11Z,,1634,Alessandro Deiola,Parma Calcio,Cagliari Calcio,MC,MC,4494.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-08-23T09:27:34Z,-1.0000,played_did_not_score
2026-08-22,2026-08-22T18:45:00Z,Parma Calcio vs Cagliari Calcio,Italy - Serie A,Juan Rodriguez,Cagliari,Parma Calcio,shadow_track,0.2512,1.1565,0,,0,expected_starter,0.116213,8.6049,Bet365,15.0000,0.743195,medium,2026-08-20T07:26:39Z,,14065,Juan Rodriguez,Parma Calcio,Cagliari Calcio,DC,DC,1327.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-08-23T09:27:34Z,-1.0000,played_did_not_score
2026-08-22,2026-08-22T18:45:00Z,Parma Calcio vs Cagliari Calcio,Italy - Serie A,Mariano Troilo,Parma Calcio 1913,Cagliari Calcio,shadow_track,-0.1272,1.2373,0,,0,expected_starter,0.141977,7.0434,Bet365,12.0000,0.703724,medium,2026-08-20T07:26:39Z,,13979,Mariano Troilo,Parma Calcio,Cagliari Calcio,DC,DC,1631.0,T2,no_action,,0,0.0000,0.00,,,1,1,,0,1,0,lost,2026-08-23T09:27:34Z,-1.0000,played_did_not_score_super_sub_ambiguous
2026-08-22,2026-08-22T18:45:00Z,Parma Calcio vs Cagliari Calcio,Italy - Serie A,Yerry Mina,Cagliari,Parma Calcio,penalty_transfer,-0.0923,1.1916,1,Sebastiano Esposito,0,expected_starter,0.170287,5.8724,Bet365,8.5000,0.447439,medium,2026-08-20T07:26:39Z,,6521,Yerry Mina,Parma Calcio,Cagliari Calcio,DC,DC,4752.0,T2,no_action,,0,0.1902,0.00,,,,,,,1,0,void,2026-08-23T09:27:34Z,0.0000,unused_substitute
2026-08-22,2026-08-22T16:30:00Z,Udinese Calcio vs Como 1907,Italy - Serie A,Assane Diao,Como,Udinese Calcio,shadow_track,-1.1646,0.9383,0,,0,starter,0.342722,2.9178,Bet365,3.4000,0.165255,high,2026-08-22T15:34:16Z,,12081,Assane Diao,Udinese Calcio,Como 1907,AMR,AMR,2366.0,T1,surface,,0,0.0000,1.25,core,1.25u Core,1,0,,0,1,0,lost,2026-08-23T09:27:34Z,-1.2500,played_did_not_score
2026-08-22,2026-08-22T16:30:00Z,Udinese Calcio vs Como 1907,Italy - Serie A,Jacobo Ramon,Como,Udinese Calcio,shadow_track,-1.9976,1.0009,0,,0,expected_starter,0.229530,4.3567,Bet365,8.5000,0.951005,medium,2026-08-20T07:26:39Z,,12436,Jacobo Ramon,Udinese Calcio,Como 1907,DC,DC,2744.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-08-23T09:27:34Z,-1.0000,played_did_not_score
2026-08-22,2026-08-22T16:30:00Z,Udinese Calcio vs Como 1907,Italy - Serie A,Lucas Da Cunha,Como,Udinese Calcio,shadow_track,0.1753,0.9383,0,,0,expected_starter,0.242315,4.1269,Bet365,5.0000,0.211575,medium,2026-08-20T07:26:39Z,,8182,Lucas Da Cunha,Udinese Calcio,Como 1907,DMC,DMC,5404.0,T2,no_action,,0,0.3879,0.00,,,1,0,,0,1,0,lost,2026-08-23T09:27:34Z,-1.0000,played_did_not_score
2026-08-22,2026-08-22T16:30:00Z,Udinese Calcio vs Como 1907,Italy - Serie A,Oumar Solet,Udinese,Como 1907,shadow_track,-0.3068,0.6151,0,,0,expected_starter,0.095404,10.4818,Bet365,15.0000,0.431060,medium,2026-08-20T07:26:39Z,,6618,Oumar Solet,Udinese Calcio,Como 1907,DC,DC,4638.0,T2,no_action,,1,0.4353,0.00,,,1,0,,0,1,0,lost,2026-08-23T09:27:34Z,-1.0000,played_did_not_score
2026-08-23,2026-08-23T18:45:00Z,Atalanta BC vs Sassuolo Calcio,Italy - Serie A,Armand Lauriente,Sassuolo,Atalanta BC,penalty_transfer,0.5458,0.8679,1,Domenico Berardi,0,expected_starter,0.248177,4.0294,Bet365,4.7500,0.178841,medium,2026-08-22T18:47:32Z,,6697,Armand Lauriente,Atalanta BC,Sassuolo Calcio,FWL,FWL,5627.0,T2,no_action,,0,0.0998,0.00,,,1,0,,0,1,0,lost,2026-08-24T09:46:40Z,-1.0000,played_did_not_score
2026-08-23,2026-08-23T18:45:00Z,Atalanta BC vs Sassuolo Calcio,Italy - Serie A,Ederson Silva,Atalanta,Sassuolo Calcio,shadow_track,-0.7777,1.2864,0,,0,expected_starter,0.191121,5.2323,Bet365,5.5000,0.051165,medium,2026-08-21T07:28:49Z,,10404,Ederson Silva,Atalanta BC,Sassuolo Calcio,MC,MC,8039.0,T2,no_action,,0,0.1405,0.00,,,1,0,,0,1,0,lost,2026-08-24T09:46:40Z,-1.0000,played_did_not_score
2026-08-23,2026-08-23T18:45:00Z,Torino FC vs AC Milan,Italy - Serie A,Giovanni Simeone,Torino,AC Milan,shadow_track,-0.8138,1.1483,0,,0,expected_starter,0.390172,2.5630,Bet365,3.5000,0.365602,medium,2026-08-21T07:28:49Z,,1102,Giovanni Simeone,Torino FC,AC Milan,FW,FW,3374.0,T2,no_action,,0,0.0000,0.00,,,1,1,,0,1,0,lost,2026-08-24T09:46:40Z,-1.0000,played_did_not_score_super_sub_ambiguous
2026-08-23,2026-08-23T18:45:00Z,Torino FC vs AC Milan,Italy - Serie A,Nikola Vlasic,Torino,AC Milan,shadow_track,-0.5564,1.1483,0,,0,expected_starter,0.194534,5.1405,Bet365,5.5000,0.069937,medium,2026-08-23T15:34:56Z,,6276,Nikola Vlasic,Torino FC,AC Milan,AMC,AMC,7836.0,T2,no_action,,0,0.3535,0.00,,,1,0,,0,1,0,lost,2026-08-24T09:46:40Z,-1.0000,played_did_not_score
2026-08-23,2026-08-23T18:45:00Z,Torino FC vs AC Milan,Italy - Serie A,Strahinja Pavlovic,AC Milan,Torino FC,shadow_track,-0.0278,1.2303,0,,0,expected_starter,0.151237,6.6121,Bet365,8.5000,0.285515,medium,2026-08-21T07:28:49Z,,8642,Strahinja Pavlovic,Torino FC,AC Milan,DC,DC,4742.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-08-24T09:46:40Z,-1.0000,played_did_not_score
2026-08-23,2026-08-23T16:30:00Z,Venezia FC vs US Lecce,Italy - Serie A,Lassana Coulibaly,Lecce,Venezia FC,stacked,-0.9739,1.2320,0,,0,expected_starter,0.167697,5.9631,Bet365,9.5000,0.593122,medium,2026-08-21T07:28:49Z,,3334,Lassana Coulibaly,Venezia FC,US Lecce,AMC,AMC,7491.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-08-24T09:46:40Z,-1.0000,played_did_not_score
2026-08-23,2026-08-23T16:30:00Z,Venezia FC vs US Lecce,Italy - Serie A,Santiago Pierotti,Lecce,Venezia FC,both,-1.1900,1.2320,1,Nikola Štulić,0,expected_starter,0.264239,3.7845,Bet365,4.3330,0.144948,medium,2026-08-23T15:34:56Z,,12362,Santiago Pierotti,Venezia FC,US Lecce,AMR,AMR,4799.0,T2,no_action,,0,0.1188,0.00,,,1,1,Omri Gandelman,0,1,0,lost,2026-08-24T09:46:40Z,-1.0000,played_did_not_score_super_sub_checked:Omri Gandelman
2026-08-24,2026-08-24T18:45:00Z,AS Roma vs ACF Fiorentina,Italy - Serie A,Donyell Malen,Roma,ACF Fiorentina,shadow_track,0.0149,1.0153,0,,0,expected_starter,0.551221,1.8142,Bet365,1.9090,0.052281,medium,2026-08-22T07:19:11Z,,9749,Donyell Malen,AS Roma,ACF Fiorentina,FW,FW,1499.0,T2,no_action,,0,0.1767,0.00,,,,,,,1,3,won,2026-08-25T09:42:31Z,0.9090,scored_3_goals
2026-08-24,2026-08-24T18:45:00Z,AS Roma vs ACF Fiorentina,Italy - Serie A,Moise Kean,Fiorentina,AS Roma,shadow_track,-0.7001,0.7613,0,,0,expected_starter,0.328587,3.0433,Bet365,3.7500,0.232201,medium,2026-08-24T07:43:58Z,,1304,Moise Kean,AS Roma,ACF Fiorentina,FW,FW,5410.0,T2,no_action,,0,0.0616,0.00,,,1,0,,0,1,0,lost,2026-08-25T09:42:31Z,-1.0000,played_did_not_score
2026-08-24,2026-08-24T16:30:00Z,Bologna FC vs Lazio Rome,Italy - Serie A,Adam Marusic,Lazio,Bologna FC,shadow_track,0.0559,0.9398,0,,0,expected_starter,0.092125,10.8548,Bet365,12.0000,0.105500,medium,2026-08-22T07:19:11Z,,6176,Adam Marusic,Bologna FC,Lazio Rome,DR,DR,8250.0,T2,no_action,,0,0.0000,0.00,,,1,1,Romano Floriani Mussolini,0,1,0,lost,2026-08-25T09:42:31Z,-1.0000,played_did_not_score_super_sub_checked:Romano Floriani Mussolini
2026-08-28,2026-08-28T18:45:00Z,AC Milan vs Venezia FC,Italy - Serie A,Armel Bella-Kotchap,Venezia,AC Milan,shadow_track,-0.5321,0.9385,0,,0,expected_starter,0.119666,8.3566,Bet365,19.0000,1.273654,medium,2026-08-26T07:35:29Z,,9710,Armel Bella-Kotchap,AC Milan,Venezia FC,DC,DC,1437.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-28,2026-08-28T18:45:00Z,AC Milan vs Venezia FC,Italy - Serie A,Gianluca Busio,Venezia,AC Milan,shadow_track,-0.2951,1.0060,0,,0,expected_starter,0.276563,3.6158,Bet365,8.5000,1.350786,medium,2026-08-26T07:35:29Z,,9904,Gianluca Busio,AC Milan,Venezia FC,MC,MC,2627.0,T2,no_action,,0,0.1211,0.00,,,,,,,,,,,,
2026-08-28,2026-08-28T18:45:00Z,AC Milan vs Venezia FC,Italy - Serie A,John Yeboah,Venezia,AC Milan,shadow_track,-0.4310,1.0312,0,,0,expected_starter,0.319929,3.1257,Bet365,6.0000,0.919574,medium,2026-08-26T07:35:29Z,,7234,John Yeboah,AC Milan,Venezia FC,FW,FW,1288.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T16:30:00Z,AC Monza vs Udinese Calcio,Italy - Serie A,Hassane Kamara,Udinese,AC Monza,shadow_track,0.0760,1.4771,0,,0,expected_starter,0.126986,7.8749,Bet365,9.5000,0.206367,medium,2026-08-27T17:55:37Z,,3729,Hassane Kamara,AC Monza,Udinese Calcio,DML,DML,6278.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T16:30:00Z,AC Monza vs Udinese Calcio,Italy - Serie A,Oumar Solet,Udinese,AC Monza,penalty_transfer,-0.3068,1.6089,1,Keinan Davis,0,expected_starter,0.145258,6.8843,Bet365,9.5000,0.379951,medium,2026-08-27T17:55:37Z,,6618,Oumar Solet,AC Monza,Udinese Calcio,DC,DC,4728.0,T2,no_action,,0,0.3908,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T16:30:00Z,AC Monza vs Udinese Calcio,Italy - Serie A,Samuele Birindelli,Monza,Udinese Calcio,shadow_track,-0.0318,1.1856,0,,0,expected_starter,0.307024,3.2571,Bet365,8.0000,1.456192,medium,2026-08-27T17:55:37Z,,10892,Samuele Birindelli,AC Monza,Udinese Calcio,DML,DML,3593.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T18:45:00Z,Juventus Turin vs Parma Calcio,Italy - Serie A,Bremer,Juventus,Parma Calcio,shadow_track,0.5327,1.0525,0,,0,expected_starter,0.184510,5.4198,Bet365,7.5000,0.383825,medium,2026-08-27T17:55:37Z,,6960,Bremer,Juventus Turin,Parma Calcio,DC,DC,6052.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T18:45:00Z,Juventus Turin vs Parma Calcio,Italy - Serie A,Mariano Troilo,Parma Calcio 1913,Juventus Turin,shadow_track,-0.1272,0.7324,0,,0,expected_starter,0.062159,16.0877,Bet365,26.0000,0.616134,medium,2026-08-27T17:55:37Z,,13979,Mariano Troilo,Juventus Turin,Parma Calcio,DC,DC,1631.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-30,2026-08-30T16:30:00Z,SSC Napoli vs Como 1907,Italy - Serie A,Jacobo Ramon,Como,SSC Napoli,shadow_track,-2.4762,0.6551,0,,0,expected_starter,0.185631,5.3870,Bet365,11.0000,1.041941,medium,2026-08-27T17:55:37Z,,12436,Jacobo Ramon,SSC Napoli,Como 1907,DC,DC,2834.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-30,2026-08-30T16:30:00Z,SSC Napoli vs Como 1907,Italy - Serie A,Scott McTominay,Napoli,Como 1907,shadow_track,-0.7858,0.6238,0,,0,expected_starter,0.301254,3.3195,Bet365,4.0000,0.205016,medium,2026-08-27T17:55:37Z,,5560,Scott McTominay,SSC Napoli,Como 1907,MC,MC,5826.0,T2,no_action,,0,0.1202,0.00,,,,,,,,,,,,
