league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,Referee,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
epl,2020-2021,21/02/2021,Man United,Newcastle,3,1,15,10,7,6,6,4,9,11,1,2,0,0,H,1,1,D,P Tierney,1.28,5.5,10,1.28,5.75,11,1.3,5.75,9.5,1.57,2.37,1.9,2.03,1.3,5.5,10,1.33,5.25,9.25,1.37,5.25,8.25,1.66,2.2,1.84,2.09
epl,2020-2021,22/02/2021,Brighton,Crystal Palace,1,2,25,3,5,2,13,0,11,6,2,0,0,0,A,0,1,A,K Friend,1.7,3.5,5.5,1.72,3.5,5.5,1.73,3.5,5.5,2.2,1.66,2,1.93,1.72,3.5,5.25,1.75,3.5,5.25,1.75,3.45,5.25,2.37,1.57,2.06,1.87
epl,2020-2021,23/02/2021,Leeds,Southampton,3,0,11,13,7,5,2,4,11,13,1,2,0,0,H,0,0,D,A Marriner,2.25,3.5,3.1,2.3,3.4,3.1,2.35,3.45,3,1.66,2.2,2.06,1.87,2.1,3.7,3.3,2.1,3.7,3.25,2.15,3.5,3.3,1.8,2,1.9,2.03
epl,2020-2021,27/02/2021,Man City,West Ham,2,1,10,9,3,3,4,2,8,11,1,1,0,0,H,1,1,D,M Oliver,1.22,6.5,12,1.22,6.75,12,1.25,6.25,12,1.53,2.5,1.91,2.02,1.25,6.5,11,1.27,6,10,1.25,6.5,11,1.61,2.3,1.92,2.01
epl,2020-2021,27/02/2021,West Brom,Brighton,1,0,6,15,2,6,7,4,11,12,0,0,0,0,H,1,0,H,L Mason,4.2,3.3,1.95,4.1,3.5,1.91,4.1,3.4,1.95,2.1,1.72,1.95,1.98,4.5,3.5,1.8,4.5,3.5,1.83,4.5,3.55,1.83,2,1.8,2.08,1.85
epl,2020-2021,27/02/2021,Leeds,Aston Villa,0,1,13,9,3,4,7,5,14,14,3,2,0,0,A,0,1,A,P Bankes,2.15,3.6,3.2,2.25,3.5,3.1,2.2,3.65,3.1,1.57,2.37,1.95,1.98,2,3.8,3.4,2,3.75,3.5,2.05,3.75,3.45,1.61,2.3,2.04,1.89
epl,2020-2021,27/02/2021,Newcastle,Wolves,1,1,19,14,7,4,3,5,11,13,2,0,0,0,D,0,0,D,M Dean,3.5,3.2,2.2,3.5,3.1,2.25,3.45,3.1,2.3,2.37,1.57,1.94,1.99,3.6,3.1,2.2,3.6,3.1,2.2,3.65,3.1,2.2,2.5,1.53,2.05,1.88
epl,2020-2021,28/02/2021,Crystal Palace,Fulham,0,0,3,16,0,4,1,3,10,14,1,1,0,0,D,0,0,D,A Taylor,3.5,3.2,2.2,3.4,3.2,2.25,3.45,3.15,2.25,2.3,1.61,1.98,1.95,3.5,3.2,2.2,3.6,3.25,2.15,3.4,3.15,2.25,2.37,1.57,1.94,1.99
epl,2020-2021,28/02/2021,Leicester,Arsenal,1,3,8,12,3,4,2,7,15,3,2,1,0,0,A,1,2,A,P Tierney,2.5,3.4,2.8,2.45,3.4,2.85,2.55,3.3,2.85,2.02,1.88,1.83,2.1,2.37,3.3,3.1,2.3,3.4,3.1,2.3,3.25,3.2,2.2,1.66,2.01,1.92
epl,2020-2021,28/02/2021,Tottenham,Burnley,4,0,16,10,7,3,3,4,6,10,0,0,0,0,H,3,0,H,K Friend,1.53,4,6.5,1.55,3.9,6.75,1.55,4.1,6.25,1.91,1.99,2,1.93,1.45,4.33,7.5,1.48,4.25,7.25,1.5,4.2,6.75,1.8,2,1.88,2.05
epl,2020-2021,28/02/2021,Chelsea,Man United,0,0,18,11,6,4,3,4,11,12,1,2,0,0,D,0,0,D,S Attwell,2.15,3.4,3.4,2.2,3.3,3.4,2.25,3.25,3.3,1.99,1.91,1.97,1.93,2.3,3.4,3.1,2.4,3.2,3.1,2.35,3.2,3.2,1.9,1.9,2.05,1.85
epl,2020-2021,28/02/2021,Sheffield United,Liverpool,0,2,8,16,2,8,4,3,9,9,0,0,0,0,A,0,0,D,J Moss,8,5,1.36,7.5,4.75,1.42,8,4.8,1.4,1.66,2.2,1.93,2,8,5,1.36,7.5,5.5,1.36,8.5,5.25,1.35,1.57,2.37,1.88,2.05
epl,2020-2021,01/03/2021,Everton,Southampton,1,0,7,9,1,1,4,10,13,9,0,2,0,0,H,1,0,H,M Atkinson,2.15,3.5,3.3,2.15,3.5,3.3,2.2,3.45,3.35,2,1.9,1.91,2.02,2.1,3.5,3.4,2.1,3.5,3.5,2.05,3.45,3.6,1.9,1.9,1.89,2.04
epl,2020-2021,02/03/2021,Man City,Wolves,4,1,22,6,10,1,10,2,9,5,0,1,0,0,H,1,0,H,C Kavanagh,1.18,7,15,1.22,6.25,14,1.25,6,14,1.72,2.1,2,1.93,1.2,6.5,15,1.22,6.5,13.5,1.25,6.25,12,1.72,2.1,2.05,1.88
epl,2020-2021,03/03/2021,Burnley,Leicester,1,1,12,15,7,4,5,8,6,12,0,2,0,0,D,1,1,D,A Madley,4,3.25,2,4.1,3.25,2,3.85,3.3,2.05,2.1,1.72,1.85,2.08,3.75,3.2,2.1,3.7,3.2,2.15,3.75,3.05,2.2,2.5,1.53,2.04,1.89
epl,2020-2021,03/03/2021,Sheffield United,Aston Villa,1,0,9,16,2,4,2,7,13,6,1,0,1,0,H,1,0,H,R Jones,3.75,3.4,2.05,3.8,3.5,2,3.75,3.35,2.05,2.1,1.72,1.83,2.1,3.5,3.5,2.1,3.5,3.3,2.15,3.6,3.3,2.15,2.2,1.66,2.02,1.91
epl,2020-2021,03/03/2021,Crystal Palace,Man United,0,0,8,11,2,1,4,6,4,13,1,0,0,0,D,0,0,D,A Marriner,8,4.75,1.4,7,4.5,1.45,7.25,4.6,1.45,1.72,2.1,1.88,2.05,7.5,4.75,1.4,7.25,4.75,1.42,7.75,4.7,1.4,1.8,2,1.84,2.09
epl,2020-2021,04/03/2021,Fulham,Tottenham,0,1,11,9,3,2,4,1,13,9,2,1,0,0,A,0,1,A,D Coote,4,3.6,1.9,3.9,3.5,1.95,3.9,3.5,1.95,2,1.8,1.93,2,3.7,3.4,2.05,4,3.6,1.91,3.85,3.45,2,2,1.8,1.83,2.1
epl,2020-2021,04/03/2021,West Brom,Everton,0,1,11,11,3,3,3,3,9,7,3,1,0,0,A,0,0,D,D England,4.33,3.6,1.83,4.5,3.7,1.8,4.4,3.6,1.83,1.9,1.9,1.75,2.05,3.9,3.5,1.95,3.9,3.4,2,4,3.5,1.95,2,1.8,1.86,2.07
epl,2020-2021,04/03/2021,Liverpool,Chelsea,0,1,7,11,1,5,5,2,9,8,0,0,0,0,A,0,1,A,M Atkinson,2.25,3.6,3,2.2,3.6,3.1,2.25,3.55,3.1,1.8,2,1.99,1.94,2.15,3.5,3.25,2.2,3.5,3.2,2.2,3.3,3.4,1.9,1.9,1.95,1.98
epl,2020-2021,06/03/2021,Burnley,Arsenal,1,1,9,15,5,3,2,4,5,12,1,1,0,0,D,1,1,D,A Marriner,5.5,4,1.61,5.25,3.9,1.65,5.25,3.9,1.65,1.97,1.93,2.06,1.87,5,3.6,1.75,4.75,3.5,1.8,4.7,3.55,1.8,2,1.8,1.89,2.04
epl,2020-2021,06/03/2021,Sheffield United,Southampton,0,2,8,15,2,5,7,3,17,11,4,3,0,0,A,0,1,A,P Tierney,3.6,3.5,2,3.6,3.5,2.05,3.6,3.25,2.15,2.3,1.61,2.11,1.82,3.8,3.4,2,3.8,3.4,2.05,3.65,3.2,2.15,2.2,1.66,1.75,2.05
epl,2020-2021,06/03/2021,Aston Villa,Wolves,0,0,9,10,1,2,5,3,13,13,1,0,0,0,D,0,0,D,A Madley,2.37,3.25,3.1,2.35,3.25,3.2,2.45,3.1,3.1,2.1,1.72,2.07,1.86,2.55,3.1,2.9,2.6,3.1,2.9,2.6,3,2.9,2.5,1.53,1.86,2.07
epl,2020-2021,06/03/2021,Brighton,Leicester,1,2,7,8,2,4,6,6,14,8,0,1,0,0,A,1,0,H,M Oliver,2.55,3.25,2.8,2.6,3.2,2.8,2.6,3.2,2.85,2.2,1.66,1.81,2.13,2.45,3.2,3,2.5,3.2,2.95,2.65,3.1,2.85,2.5,1.53,1.73,2.08
epl,2020-2021,07/03/2021,West Brom,Newcastle,0,0,13,9,3,5,9,7,11,10,0,0,0,0,D,0,0,D,M Atkinson,2.37,3.2,3.1,2.45,3.2,3,2.45,3.15,3.05,2.2,1.66,2.1,1.83,2.3,3.2,3.2,2.3,3.2,3.3,2.3,3.1,3.45,2.5,1.53,1.97,1.96
epl,2020-2021,07/03/2021,Liverpool,Fulham,0,1,16,10,3,3,9,4,10,8,2,3,0,0,A,0,1,A,K Friend,1.36,5,8.5,1.4,4.75,7.75,1.37,5.25,7.75,1.72,2.1,1.95,1.98,1.61,4,5.5,1.6,4,5.75,1.6,4.1,5.5,1.9,1.9,1.85,2.08
epl,2020-2021,07/03/2021,Man City,Man United,0,2,23,8,6,6,6,2,9,12,0,3,0,0,A,0,1,A,A Taylor,1.45,4.5,7,1.5,4.2,6.75,1.5,4.4,6.5,1.72,2.1,1.84,2.09,1.44,4.5,7,1.48,4.5,6.5,1.5,4.4,6.5,1.9,1.9,1.88,2.05
epl,2020-2021,07/03/2021,Tottenham,Crystal Palace,4,1,12,5,5,1,1,5,8,17,2,3,0,0,H,1,1,D,S Attwell,1.45,4.5,7,1.45,4.6,7,1.5,4.4,6.75,1.9,1.9,1.85,2.08,1.53,4,6.5,1.53,4.1,6.5,1.5,4.3,6.5,2,1.8,2.02,1.91
epl,2020-2021,08/03/2021,Chelsea,Everton,2,0,19,7,9,1,7,3,11,12,0,3,0,0,H,1,0,H,D Coote,1.53,4,6.5,1.57,4,6,1.53,4.1,6.5,1.98,1.92,1.98,1.95,1.57,3.9,6,1.62,3.75,6,1.6,3.95,5.75,2.1,1.72,1.88,2.05
epl,2020-2021,08/03/2021,West Ham,Leeds,2,0,16,17,5,2,6,6,9,9,1,1,0,0,H,2,0,H,M Dean,2.05,3.6,3.5,2.1,3.5,3.5,2.1,3.55,3.4,1.66,2.2,1.85,2.08,2.25,3.6,3,2.2,3.5,3.2,2.25,3.5,3.1,1.72,2.1,1.95,1.98
epl,2020-2021,10/03/2021,Man City,Southampton,5,2,17,11,10,6,5,5,6,4,1,0,0,0,H,3,1,H,J Moss,1.18,7.5,15,1.22,6.75,11.5,1.22,6.75,14,1.53,2.5,2.03,1.87,1.16,7,17,1.18,7.25,15.5,1.2,6.75,14,1.61,2.3,2.07,1.83
epl,2020-2021,12/03/2021,Newcastle,Aston Villa,1,1,12,15,3,6,2,2,10,10,2,3,0,0,D,0,0,D,P Tierney,3.8,3.3,2.05,3.9,3.4,2,3.6,3.35,2.1,2.3,1.61,1.75,2.05,3.6,3.3,2.1,3.4,3.3,2.2,3.55,3.4,2.1,2.2,1.66,2.08,1.85
epl,2020-2021,13/03/2021,Leeds,Chelsea,0,0,7,15,4,8,8,5,16,6,3,0,0,0,D,0,0,D,K Friend,4.75,4,1.7,4.5,3.9,1.75,4.4,3.85,1.77,1.8,2,1.92,2.01,5.25,3.8,1.66,4.75,3.9,1.72,4.8,3.9,1.7,1.8,2,2.02,1.91
epl,2020-2021,13/03/2021,Crystal Palace,West Brom,1,0,6,12,4,1,3,2,16,15,3,1,0,0,H,1,0,H,S Hooper,2.15,3.2,3.6,2.15,3.25,3.6,2.25,3.1,3.5,2.37,1.57,1.95,1.98,2.3,3.1,3.4,2.3,3.1,3.4,2.35,3.05,3.35,2.5,1.53,2.03,1.9
epl,2020-2021,13/03/2021,Everton,Burnley,1,2,14,14,4,5,7,4,9,6,0,4,0,0,A,1,2,A,J Moss,1.83,3.5,4.5,1.83,3.5,4.5,1.9,3.45,4.4,2.1,1.72,1.91,2.02,1.9,3.4,4.2,2,3.25,4.2,1.9,3.3,4.4,2.37,1.57,2.05,1.88
epl,2020-2021,13/03/2021,Fulham,Man City,0,3,3,8,0,7,4,2,14,13,0,0,0,0,A,0,0,D,A Marriner,10,5,1.33,10,5,1.33,8.5,4.9,1.37,1.8,2,1.83,2.1,8,4.75,1.4,8,4.75,1.4,8,4.7,1.4,1.9,1.9,1.85,2.08
epl,2020-2021,14/03/2021,Southampton,Brighton,1,2,9,8,4,6,4,5,11,10,0,0,0,0,A,1,1,D,S Attwell,2.9,3.1,2.5,3,3.1,2.55,2.95,3.05,2.6,2.3,1.61,2.1,1.83,3.25,3.1,2.37,3.1,3.2,2.4,3.25,3.15,2.35,2.2,1.66,1.87,2.06
epl,2020-2021,14/03/2021,Leicester,Sheffield United,5,0,19,1,10,0,9,1,10,9,0,2,0,0,H,1,0,H,P Bankes,1.5,4.2,6.5,1.48,4.25,7,1.53,4,6.5,1.9,1.9,2.01,1.92,1.5,4,7.5,1.48,4.33,7,1.53,3.95,7.25,2.2,1.66,2.01,1.92
epl,2020-2021,14/03/2021,Arsenal,Tottenham,2,1,13,6,3,3,6,3,12,14,1,2,0,1,H,1,1,D,M Oliver,2.55,3.4,2.75,2.55,3.4,2.75,2.55,3.3,2.8,1.9,1.9,1.86,2.07,2.62,3.4,2.75,2.65,3.3,2.7,2.65,3.25,2.75,1.9,1.9,1.94,1.99
epl,2020-2021,14/03/2021,Man United,West Ham,1,0,15,7,4,0,6,3,12,2,4,0,0,0,H,0,0,D,M Atkinson,1.83,3.6,4.33,1.85,3.6,4.33,1.85,3.55,4.3,1.9,1.9,1.87,2.06,1.75,3.6,4.8,1.8,3.5,4.75,1.8,3.55,4.6,2,1.8,2,1.8
epl,2020-2021,15/03/2021,Wolves,Liverpool,0,1,10,12,5,4,3,2,17,10,2,1,0,0,A,0,1,A,C Pawson,4.75,3.75,1.72,4.75,3.7,1.75,4.7,3.7,1.75,1.9,1.9,1.91,2.02,5.5,3.9,1.61,5.5,4,1.62,5.5,3.85,1.65,2.04,1.86,1.7,2.1
epl,2020-2021,19/03/2021,Fulham,Leeds,1,2,13,13,6,4,13,7,13,12,2,2,0,0,A,1,1,D,D Coote,2.37,3.4,3,2.4,3.4,2.95,2.45,3.25,3,2,1.8,2.1,1.83,2.5,3.3,2.87,2.6,3.3,2.75,2.55,3.25,2.85,2.2,1.66,1.86,2.07
epl,2020-2021,20/03/2021,Brighton,Newcastle,3,0,11,3,6,1,3,1,12,5,0,1,0,0,H,1,0,H,A Taylor,1.66,3.5,6,1.65,3.5,6.5,1.65,3.6,6,2.3,1.61,1.9,2.03,1.66,3.6,5.5,1.72,3.5,5.5,1.73,3.5,5.5,2.3,1.61,2.01,1.92
epl,2020-2021,21/03/2021,West Ham,Arsenal,3,3,15,16,5,7,3,5,18,8,3,1,0,0,D,3,1,H,J Moss,2.8,3.5,2.45,2.75,3.6,2.45,2.8,3.4,2.5,1.9,1.9,2.09,1.84,3.5,3.5,2.1,3.4,3.4,2.15,3.5,3.5,2.1,1.9,1.9,2.06,1.87
epl,2020-2021,21/03/2021,Aston Villa,Tottenham,0,2,8,9,1,3,5,8,18,13,3,2,0,0,A,0,1,A,M Dean,2.9,3.3,2.45,2.9,3.4,2.45,2.95,3.35,2.4,1.9,1.9,1.82,2.11,2.9,3.4,2.4,3,3.4,2.35,3,3.4,2.35,1.94,1.96,1.88,2.05
epl,2020-2021,03/04/2021,Chelsea,West Brom,2,5,18,14,8,7,10,3,11,6,1,1,1,0,A,1,2,A,D Coote,1.22,6,15,1.2,6.75,15,1.2,6.5,15,1.72,2.1,2.02,1.91,1.25,5.75,12,1.26,5.75,12,1.27,5.25,13,1.9,1.9,2.03,1.9
epl,2020-2021,03/04/2021,Leeds,Sheffield United,2,1,23,9,8,1,5,7,12,13,1,2,0,0,H,1,1,D,G Scott,1.5,4.33,6.5,1.53,4.4,5.75,1.47,4.4,7,1.8,2,1.92,2.01,1.53,4.2,6,1.53,4.33,6,1.5,4.2,7,1.9,1.9,2.04,1.89
epl,2020-2021,03/04/2021,Leicester,Man City,0,2,5,11,2,4,1,1,13,12,2,3,0,0,A,0,0,D,A Taylor,6,4.2,1.53,6.25,4.1,1.55,6.75,3.85,1.57,1.9,1.9,1.88,2.05,5.25,4.1,1.61,5.25,3.9,1.65,5.75,3.7,1.65,1.9,1.9,1.96,1.97
epl,2020-2021,03/04/2021,Arsenal,Liverpool,0,3,3,16,2,7,1,2,10,10,1,1,0,0,A,0,0,D,S Attwell,3.1,3.7,2.15,3.1,3.6,2.2,3.1,3.5,2.25,1.72,2.1,1.92,2.01,2.75,3.6,2.4,2.8,3.6,2.4,2.8,3.55,2.4,1.72,2.1,1.82,2.11
epl,2020-2021,04/04/2021,Southampton,Burnley,3,2,24,7,9,5,6,7,11,10,0,0,0,0,H,2,2,D,A Marriner,2.05,3.3,3.8,2.05,3.4,3.75,2.1,3.25,3.8,2.1,1.72,1.75,2.05,1.95,3.3,4.2,2,3.4,3.9,2,3.35,4,2.1,1.72,2.03,1.9
epl,2020-2021,04/04/2021,Newcastle,Tottenham,2,2,22,11,6,5,7,3,13,14,3,2,0,0,D,1,2,A,C Pawson,5.5,4,1.6,5.5,4.1,1.6,5.5,3.95,1.63,1.9,1.9,1.73,2.08,5.5,3.8,1.65,5.25,3.8,1.67,5.25,3.8,1.7,1.9,1.9,2.05,1.88
epl,2020-2021,04/04/2021,Aston Villa,Fulham,3,1,14,15,4,7,4,4,14,20,1,2,0,0,H,0,0,D,A Madley,2.25,3.3,3.3,2.25,3.3,3.3,2.3,3.25,3.3,2.2,1.66,2,1.93,2.55,3.1,2.9,2.5,3.2,2.95,2.5,3.2,2.95,2.1,1.72,2.1,1.7
epl,2020-2021,04/04/2021,Man United,Brighton,2,1,15,5,7,3,5,6,14,7,2,2,0,0,H,0,1,A,M Dean,1.61,4,5.5,1.62,4,5.5,1.65,3.9,5.25,1.9,1.9,1.87,2.06,1.66,3.75,5.25,1.65,4,5.25,1.65,3.9,5.25,1.91,1.99,1.88,2.05
epl,2020-2021,05/04/2021,Everton,Crystal Palace,1,1,15,13,7,6,3,4,10,10,2,0,0,0,D,0,0,D,K Friend,1.75,3.5,5,1.83,3.4,4.75,1.8,3.45,4.9,2.3,1.61,1.84,2.09,1.8,3.5,4.75,1.8,3.4,5,1.85,3.45,4.5,2,1.8,1.9,2.03
epl,2020-2021,05/04/2021,Wolves,West Ham,2,3,20,9,5,6,4,2,9,9,1,4,0,0,A,1,3,A,M Oliver,2.87,3.2,2.55,2.95,3.2,2.5,2.95,3.1,2.6,2.5,1.53,2.1,1.83,2.9,3.1,2.6,2.9,3.1,2.6,2.85,3.1,2.65,2.3,1.61,2.03,1.9
epl,2020-2021,09/04/2021,Fulham,Wolves,0,1,14,7,3,3,3,4,11,8,0,0,0,0,A,0,0,D,J Moss,2.5,3,3.1,2.55,3,3.1,2.55,3,3.1,2.5,1.53,2.16,1.78,2.5,3.1,3,2.55,3.1,3,2.65,3,2.95,2.5,1.53,1.88,2.05
epl,2020-2021,10/04/2021,Man City,Leeds,1,2,29,2,7,2,9,3,12,15,3,1,0,1,A,0,1,A,A Marriner,1.28,5.75,10,1.28,6,10,1.33,6,8,1.44,2.75,1.92,2.01,1.36,5.25,7.5,1.4,5.25,7,1.4,5.25,7.25,1.57,2.37,2.05,1.75
epl,2020-2021,10/04/2021,Liverpool,Aston Villa,2,1,23,9,10,5,7,0,16,11,2,4,0,0,H,0,1,A,P Tierney,1.5,4.33,6.5,1.53,4.33,6,1.53,4.5,6,1.61,2.3,1.87,2.06,1.45,4.75,6.5,1.48,4.75,6.25,1.5,4.5,6.5,1.66,2.2,2.03,1.9
epl,2020-2021,10/04/2021,Crystal Palace,Chelsea,1,4,1,23,1,10,0,8,7,12,1,0,0,0,A,0,3,A,M Oliver,7,3.8,1.53,7.25,3.75,1.55,6.75,4,1.53,2.1,1.72,1.96,1.97,7.5,4.33,1.45,7,4.2,1.5,7,4.2,1.5,2,1.8,2.08,1.85
epl,2020-2021,11/04/2021,Burnley,Newcastle,1,2,24,10,4,5,13,3,11,12,1,0,0,0,A,1,0,H,A Taylor,2.3,3.1,3.4,2.3,3.1,3.4,2.35,3.1,3.35,2.5,1.53,2.01,1.92,2.25,3.3,3.25,2.3,3.2,3.3,2.25,3.35,3.25,1.9,1.9,1.95,1.98
epl,2020-2021,11/04/2021,West Ham,Leicester,3,2,4,15,4,5,1,9,7,13,3,3,0,0,H,2,0,H,M Dean,3,3.3,2.37,3,3.3,2.4,3,3.35,2.4,1.9,1.9,1.83,2.1,3.1,3.3,2.3,3.3,3.1,2.35,3.15,3.15,2.4,2.2,1.66,1.84,2.09
epl,2020-2021,11/04/2021,Tottenham,Man United,1,3,12,12,3,7,7,5,11,15,1,5,0,0,A,1,0,H,C Kavanagh,2.87,3.4,2.45,2.9,3.4,2.45,2.85,3.4,2.5,1.9,1.9,2.08,1.85,2.9,3.5,2.37,2.95,3.5,2.35,2.95,3.4,2.35,1.9,1.9,1.83,2.1
epl,2020-2021,11/04/2021,Sheffield United,Arsenal,0,3,7,14,2,5,2,4,9,6,1,1,0,0,A,0,1,A,P Bankes,6.5,3.75,1.57,6,4,1.57,6.25,4.1,1.55,2,1.8,1.86,2.07,5.5,3.6,1.66,5.5,3.8,1.65,5.5,3.85,1.65,1.9,1.9,2.08,1.85
epl,2020-2021,12/04/2021,West Brom,Southampton,3,0,15,14,6,4,5,10,12,11,0,1,0,0,H,2,0,H,S Hooper,3.6,3.3,2.1,3.6,3.1,2.2,3.5,3.25,2.2,2,1.8,2.02,1.91,3.6,3.6,2,3.75,3.5,2,3.4,3.55,2.1,1.8,2,2.05,1.75
epl,2020-2021,12/04/2021,Brighton,Everton,0,0,23,8,3,1,10,3,12,7,1,2,0,0,D,0,0,D,D England,2.25,3.3,3.3,2.25,3.3,3.3,2.3,3.2,3.3,2.2,1.66,1.98,1.95,2.1,3.4,3.5,2.1,3.4,3.6,2.3,3.4,3.1,2.1,1.72,1.85,2.08
epl,2020-2021,16/04/2021,Everton,Tottenham,2,2,18,12,7,3,6,3,8,8,1,1,0,0,D,1,1,D,M Oliver,3.4,3.5,2.1,3.4,3.4,2.15,3.35,3.45,2.15,1.9,1.9,2.03,1.9,3.4,3.5,2.1,3.5,3.5,2.1,3.4,3.4,2.15,2,1.8,2.04,1.89
epl,2020-2021,17/04/2021,Newcastle,West Ham,3,2,16,16,8,6,3,8,9,7,2,0,0,1,H,2,0,H,K Friend,3.5,3.5,2.05,3.6,3.5,2.05,3.6,3.4,2.1,1.9,1.9,1.75,2.05,3.4,3.4,2.15,3.4,3.4,2.15,3.4,3.35,2.2,1.9,1.9,2.01,1.92
epl,2020-2021,17/04/2021,Wolves,Sheffield United,1,0,10,8,5,2,3,3,8,15,1,2,0,0,H,0,0,D,R Jones,1.66,3.5,5.75,1.67,3.6,5.75,1.67,3.6,5.75,2.3,1.61,1.96,1.97,1.72,3.4,5.25,1.8,3.4,5,1.75,3.5,5.25,2.3,1.61,2,1.8
epl,2020-2021,18/04/2021,Arsenal,Fulham,1,1,18,3,5,1,11,1,9,11,0,3,0,0,D,0,0,D,C Pawson,1.7,3.8,4.8,1.72,3.7,5,1.75,3.65,4.8,2,1.8,2.02,1.91,1.8,3.75,4.33,1.83,3.6,4.5,1.8,3.7,4.4,1.9,1.9,1.89,2.04
epl,2020-2021,18/04/2021,Man United,Burnley,3,1,17,10,9,3,8,3,9,12,1,2,0,0,H,0,0,D,J Moss,1.33,5.25,9,1.34,5,9.5,1.37,4.9,8.25,1.72,2.1,2.08,1.73,1.33,5.25,9,1.36,5.25,8.25,1.35,5.25,8.25,1.66,2.2,1.87,2.06
epl,2020-2021,19/04/2021,Leeds,Liverpool,1,1,12,17,5,7,10,8,17,15,2,1,0,0,D,0,1,A,A Taylor,4.5,4.33,1.66,4.5,4.33,1.67,4.7,4.2,1.67,1.53,2.5,2.05,1.88,5,4.5,1.6,5,4.5,1.6,5.25,4.4,1.6,1.53,2.5,1.92,2.01
epl,2020-2021,20/04/2021,Chelsea,Brighton,0,0,7,11,4,2,0,3,8,9,2,0,0,1,D,0,0,D,S Attwell,1.57,4,6,1.57,3.9,6.5,1.6,3.8,6,2.2,1.66,1.8,2.1,1.66,3.6,5.5,1.67,3.7,5.5,1.65,3.65,5.75,2.3,1.61,1.91,1.99
epl,2020-2021,21/04/2021,Tottenham,Southampton,2,1,12,10,3,5,5,5,10,14,2,1,0,0,H,0,1,A,D Coote,1.75,3.8,4.5,1.8,3.8,4.33,1.8,3.8,4.3,1.72,2.1,2.06,1.84,1.8,3.9,4.2,1.87,3.7,4.1,1.85,3.8,4,1.72,2.1,1.88,2.05
epl,2020-2021,21/04/2021,Aston Villa,Man City,1,2,8,13,3,3,1,11,12,7,0,1,1,1,A,1,2,A,P Bankes,9,4.75,1.36,8,4.75,1.4,8.25,5,1.37,1.66,2.2,2.06,1.84,10,5.25,1.3,8.5,5.25,1.34,9.5,5.25,1.33,1.72,2.1,1.92,2.01
epl,2020-2021,22/04/2021,Leicester,West Brom,3,0,17,4,7,1,7,3,13,12,0,2,0,0,H,3,0,H,A Madley,1.53,3.8,6,1.55,4.2,6,1.6,4,5.75,1.9,1.9,2.06,1.84,1.61,3.8,5.75,1.62,4,5.5,1.65,3.85,5.5,1.8,2,1.85,2.08
epl,2020-2021,23/04/2021,Arsenal,Everton,0,1,14,8,3,1,7,3,13,10,1,3,0,0,A,0,0,D,J Moss,2,3.5,3.75,2.05,3.5,3.6,2,3.45,3.85,2,1.8,2.07,1.86,1.95,3.5,3.9,2,3.5,3.75,2,3.5,3.75,1.95,1.95,2.06,1.87
epl,2020-2021,24/04/2021,Liverpool,Newcastle,1,1,22,7,9,4,6,3,9,7,2,1,0,0,D,1,0,H,A Marriner,1.22,6.5,12,1.25,6.25,11.5,1.25,6.5,12,1.53,2.5,1.89,2.01,1.18,7.5,13,1.22,6.75,12,1.22,7,12,1.33,3.4,2.02,1.91
epl,2020-2021,24/04/2021,West Ham,Chelsea,0,1,9,17,2,6,4,2,9,11,0,4,1,0,A,0,1,A,C Kavanagh,4.75,3.6,1.75,4.75,3.8,1.75,4.7,3.75,1.75,2,1.8,1.89,2.01,5.25,3.9,1.65,5.25,3.9,1.65,5.5,3.8,1.65,1.9,1.9,1.99,1.94
epl,2020-2021,24/04/2021,Sheffield United,Brighton,1,0,7,17,3,4,2,12,13,7,3,0,0,0,H,1,0,H,K Friend,5.25,3.4,1.75,5.25,3.6,1.72,5.5,3.6,1.7,2.37,1.57,1.91,1.99,6,4,1.57,6,4,1.57,6.25,3.95,1.57,2.2,1.66,1.82,2.11
epl,2020-2021,25/04/2021,Wolves,Burnley,0,4,12,14,2,7,8,5,8,9,1,2,0,0,A,0,3,A,D England,2,3.4,3.9,2,3.4,3.9,2.1,3.25,3.85,2.3,1.61,2.08,1.82,2.3,3.1,3.4,2.25,3.1,3.5,2.35,3.05,3.35,2.5,1.53,2.05,1.88
epl,2020-2021,25/04/2021,Leeds,Man United,0,0,6,16,3,4,2,6,21,11,4,1,0,0,D,0,0,D,C Pawson,4,4.2,1.75,4.1,4,1.8,4,4.1,1.8,1.57,2.37,1.83,2.07,4.2,4,1.75,4.25,3.9,1.8,4.3,3.85,1.8,1.8,2,1.84,2.09
epl,2020-2021,25/04/2021,Aston Villa,West Brom,2,2,24,10,11,4,11,4,14,9,0,2,0,0,D,1,1,D,S Attwell,1.85,3.6,4.2,1.87,3.6,4.2,1.85,3.65,4.2,1.9,1.9,1.87,2.03,2.05,3.5,3.6,2,3.5,3.75,2.1,3.45,3.6,1.95,1.95,1.8,2.14
