league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,Referee,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
epl,2016-2017,11/03/17,Hull,Swansea,2,1,15,11,7,3,2,7,14,5,3,1,0,0,H,0,0,D,A Marriner,2.55,3.3,3,2.5,3.2,3,2.5,3.3,2.85
epl,2016-2017,12/03/17,Liverpool,Burnley,2,1,10,11,3,1,11,1,12,16,2,2,0,0,H,1,1,D,C Pawson,1.25,6.5,14,1.22,6.5,12.5,1.22,6.2,13.5
epl,2016-2017,18/03/17,Bournemouth,Swansea,2,0,12,10,6,1,2,4,10,9,0,2,0,0,H,1,0,H,M Dean,2.15,3.5,3.6,2.1,3.4,3.6,2.3,3.3,3.15
epl,2016-2017,18/03/17,Crystal Palace,Watford,1,0,7,6,0,2,3,2,8,15,0,2,0,0,H,0,0,D,M Atkinson,1.91,3.5,4.75,1.9,3.5,4.2,2,3.4,3.8
epl,2016-2017,18/03/17,Everton,Hull,4,0,14,6,8,0,5,8,9,7,2,0,0,1,H,1,0,H,P Tierney,1.53,4.33,7,1.53,4.1,6.75,1.5,4.2,6.5
epl,2016-2017,18/03/17,Stoke,Chelsea,1,2,5,20,1,7,5,11,16,11,4,2,1,0,A,1,1,D,A Taylor,6.5,4,1.62,5.5,4.1,1.6,5.3,3.8,1.65
epl,2016-2017,18/03/17,Sunderland,Burnley,0,0,14,17,5,3,3,5,14,7,2,1,0,0,D,0,0,D,R Madley,2.55,3.3,3,2.55,3.1,2.95,2.4,3.3,2.95
epl,2016-2017,18/03/17,West Brom,Arsenal,3,1,12,11,8,2,4,5,5,6,1,0,0,0,H,1,1,D,N Swarbrick,5.25,4,1.73,4.75,3.9,1.72,5,3.7,1.7
epl,2016-2017,18/03/17,West Ham,Leicester,2,3,20,11,7,5,6,5,10,14,0,1,0,0,A,1,3,A,R East,2.3,3.5,3.3,2.25,3.4,3.25,2.2,3.35,3.3
epl,2016-2017,19/03/17,Man City,Liverpool,1,1,13,13,3,4,9,8,14,7,3,3,0,0,D,0,0,D,M Oliver,2,3.75,3.8,1.95,3.7,3.75,1.9,3.5,4.1
epl,2016-2017,19/03/17,Middlesbrough,Man United,1,3,10,14,3,6,8,3,9,8,1,1,0,0,A,0,1,A,J Moss,6,3.7,1.7,5.75,3.7,1.65,5.3,3.8,1.65
epl,2016-2017,19/03/17,Tottenham,Southampton,2,1,12,8,6,3,5,1,12,13,3,3,0,0,H,2,0,H,A Marriner,1.73,3.8,5.5,1.7,3.7,5.25,1.65,4,5
epl,2016-2017,01/04/17,Burnley,Tottenham,0,2,13,19,2,7,3,7,9,6,2,0,0,0,A,0,0,D,S Attwell,5.75,3.8,1.7,5.5,3.8,1.65,5,3.7,1.7
epl,2016-2017,01/04/17,Chelsea,Crystal Palace,1,2,24,8,11,3,9,3,12,14,3,2,0,0,A,1,2,A,C Pawson,1.3,5.75,12,1.26,5.75,11.5,1.25,6,11
epl,2016-2017,01/04/17,Hull,West Ham,2,1,7,12,3,4,5,5,16,9,2,2,0,0,H,0,1,A,M Jones,2.45,3.4,3.1,2.4,3.3,3,2.5,3.3,2.85
epl,2016-2017,01/04/17,Leicester,Stoke,2,0,23,10,10,2,10,4,7,11,1,4,0,0,H,1,0,H,L Mason,2.05,3.5,4,2,3.4,3.9,1.9,3.5,4.1
epl,2016-2017,01/04/17,Liverpool,Everton,3,1,10,9,6,4,2,3,17,10,1,3,0,0,H,2,1,H,A Taylor,1.73,3.9,5.25,1.67,4,5,1.65,3.8,5.3
epl,2016-2017,01/04/17,Man United,West Brom,0,0,18,3,3,1,6,1,15,13,3,3,0,0,D,0,0,D,M Dean,1.36,5,11,1.36,5,8.5,1.3,5.5,9.5
epl,2016-2017,01/04/17,Southampton,Bournemouth,0,0,14,12,4,3,6,3,14,8,1,0,0,0,D,0,0,D,J Moss,1.65,4,6,1.62,3.9,5.75,1.6,3.9,5.7
epl,2016-2017,01/04/17,Watford,Sunderland,1,0,23,11,10,3,13,9,12,8,1,3,0,0,H,0,0,D,L Probert,1.85,3.6,4.75,1.83,3.6,4.5,1.85,3.5,4.3
epl,2016-2017,02/04/17,Arsenal,Man City,2,2,8,14,3,5,3,8,8,15,3,2,0,0,D,1,2,A,A Marriner,3.1,3.75,2.3,3.25,3.5,2.2,2.85,3.5,2.4
epl,2016-2017,02/04/17,Swansea,Middlesbrough,0,0,15,8,3,1,11,3,9,16,2,3,0,0,D,0,0,D,R Madley,2,3.4,4.33,1.95,3.4,4.2,2,3.4,3.8
epl,2016-2017,04/04/17,Burnley,Stoke,1,0,7,15,3,2,3,5,9,16,3,2,0,0,H,0,0,D,K Friend,2.5,3.1,3.3,2.4,3.1,3.25,2.4,3.3,2.95
epl,2016-2017,04/04/17,Leicester,Sunderland,2,0,19,15,8,3,5,6,12,13,0,1,0,0,H,0,0,D,G Scott,1.45,4.5,8.5,1.42,4.6,7.75,1.5,4.2,6.5
epl,2016-2017,04/04/17,Man United,Everton,1,1,18,11,3,4,6,5,10,18,1,4,0,1,D,0,1,A,N Swarbrick,1.57,4.2,6.5,1.55,4,6.5,1.55,4,6.2
epl,2016-2017,04/04/17,Watford,West Brom,2,0,9,18,2,2,5,6,11,14,1,4,1,0,H,1,0,H,P Tierney,2.5,3.2,3.2,2.5,3.2,2.95,2.5,3.3,2.85
epl,2016-2017,05/04/17,Arsenal,West Ham,3,0,21,7,8,2,5,0,11,5,2,2,0,0,H,0,0,D,M Atkinson,1.4,5.25,8,1.36,5.25,8,1.4,4.8,7.5
epl,2016-2017,05/04/17,Chelsea,Man City,2,1,10,17,4,7,2,9,10,14,1,3,0,0,H,2,1,H,M Dean,2.4,3.5,3.1,2.3,3.4,3.1,2.2,3.35,3.3
epl,2016-2017,05/04/17,Hull,Middlesbrough,4,2,17,12,5,4,8,4,13,12,2,1,0,0,H,3,2,H,M Oliver,2.05,3.3,4.2,2,3.3,4,2.2,3.35,3.3
epl,2016-2017,05/04/17,Liverpool,Bournemouth,2,2,20,7,8,2,7,2,11,8,1,1,0,0,D,1,1,D,L Mason,1.36,5.25,9.5,1.36,5.25,8.25,1.3,5.5,9.5
epl,2016-2017,05/04/17,Southampton,Crystal Palace,3,1,25,17,9,3,11,11,16,11,2,1,0,0,H,1,1,D,R East,1.83,3.7,4.75,1.8,3.5,4.75,1.8,3.6,4.5
epl,2016-2017,05/04/17,Swansea,Tottenham,1,3,4,18,1,8,5,7,7,8,1,1,0,0,A,1,0,H,J Moss,5,4,1.73,5,3.75,1.7,5.3,3.8,1.65
epl,2016-2017,08/04/17,Bournemouth,Chelsea,1,3,12,15,1,5,4,4,7,11,2,3,0,0,A,1,2,A,A Marriner,6.5,4,1.6,6.25,4.1,1.55,6.2,4,1.55
epl,2016-2017,08/04/17,Man City,Hull,3,1,23,6,7,1,7,3,6,8,0,2,0,0,H,1,0,H,J Moss,1.2,7.5,17,1.19,7.25,14,1.17,7.5,15
epl,2016-2017,08/04/17,Middlesbrough,Burnley,0,0,12,7,5,2,4,3,9,12,0,3,0,0,D,0,0,D,M Atkinson,2.45,3.1,3.4,2.4,3.1,3.2,2.5,3.3,2.85
epl,2016-2017,08/04/17,Stoke,Liverpool,1,2,9,14,4,4,5,8,7,11,0,2,0,0,A,1,0,H,M Dean,4,3.75,1.95,4,3.6,1.91,4.3,3.5,1.85
epl,2016-2017,08/04/17,Tottenham,Watford,4,0,19,8,6,2,7,5,12,12,0,1,0,0,H,3,0,H,A Taylor,1.25,6.5,15,1.25,6,11.5,1.3,5.5,9.5
epl,2016-2017,08/04/17,West Brom,Southampton,0,1,17,10,6,3,7,3,12,12,2,2,0,0,A,0,1,A,C Kavanagh,3,3.3,2.55,2.95,3.3,2.45,2.85,3.3,2.5
epl,2016-2017,08/04/17,West Ham,Swansea,1,0,14,4,6,1,4,3,12,12,5,1,0,0,H,1,0,H,K Friend,2.1,3.6,3.7,2.05,3.6,3.5,2.1,3.4,3.5
epl,2016-2017,09/04/17,Everton,Leicester,4,2,12,6,7,4,4,6,8,15,2,2,0,0,H,3,2,H,R Madley,1.75,3.9,5,1.72,3.6,5.25,1.65,3.8,5.3
epl,2016-2017,09/04/17,Sunderland,Man United,0,3,9,18,4,9,4,5,14,20,1,5,1,0,A,0,1,A,C Pawson,10,5.25,1.36,9,5,1.35,7.5,4.8,1.4
epl,2016-2017,10/04/17,Crystal Palace,Arsenal,3,0,17,11,6,3,5,8,11,10,0,1,0,0,H,1,0,H,M Oliver,4.5,3.9,1.83,4.6,3.8,1.75,5,3.7,1.7
epl,2016-2017,15/04/17,Crystal Palace,Leicester,2,2,15,6,4,2,8,5,10,16,0,2,0,0,D,0,1,A,M Dean,1.73,3.6,4.75,1.8,3.5,4.4,1.8,3.6,4.5
epl,2016-2017,15/04/17,Everton,Burnley,3,1,29,13,7,6,6,7,15,14,2,0,0,0,H,0,0,D,M Clattenburg,1.4,4.5,8,1.45,4.25,6.75,1.45,4.5,7
epl,2016-2017,15/04/17,Southampton,Man City,0,3,8,18,1,5,3,8,9,8,3,0,0,0,A,0,0,D,N Swarbrick,4.33,4,1.73,4.5,3.8,1.7,5,3.7,1.7
epl,2016-2017,15/04/17,Stoke,Hull,3,1,14,14,4,3,3,7,12,5,0,2,0,0,H,1,0,H,S Attwell,1.95,3.3,4,1.91,3.4,4,1.85,3.5,4.3
epl,2016-2017,15/04/17,Sunderland,West Ham,2,2,14,7,4,3,8,1,14,10,1,0,0,1,D,1,1,D,A Marriner,3.3,3.25,2.2,3.2,3.4,2.15,3.05,3.4,2.3
epl,2016-2017,15/04/17,Tottenham,Bournemouth,4,0,24,5,14,1,13,1,8,10,0,1,0,0,H,2,0,H,M Oliver,1.25,6,10,1.25,5.75,10.5,1.25,6,11
epl,2016-2017,15/04/17,Watford,Swansea,1,0,15,13,7,4,6,2,8,13,0,0,0,0,H,1,0,H,L Mason,2.4,3.3,2.9,2.35,3.2,3,2.4,3.4,2.9
epl,2016-2017,16/04/17,Man United,Chelsea,2,0,9,5,3,0,1,3,16,20,3,3,0,0,H,1,0,H,R Madley,2.55,3.2,2.8,2.6,3.1,2.75,2.65,3.3,2.65
epl,2016-2017,16/04/17,West Brom,Liverpool,0,1,7,15,2,2,4,4,15,9,3,1,0,0,A,0,1,A,J Moss,4,3.8,1.8,4.25,3.6,1.8,4.5,3.6,1.8
epl,2016-2017,17/04/17,Middlesbrough,Arsenal,1,2,13,12,5,4,2,4,11,16,2,2,0,0,A,0,1,A,A Taylor,7,4,1.5,6.25,3.9,1.53,6.2,4,1.55
epl,2016-2017,22/04/17,Bournemouth,Middlesbrough,4,0,20,5,10,2,4,3,4,14,0,2,0,1,H,2,0,H,G Scott,1.85,3.75,4.5,1.87,3.6,4.25,1.85,3.6,4.2
epl,2016-2017,22/04/17,Hull,Watford,2,0,8,13,3,2,4,7,10,11,3,1,1,0,H,0,0,D,R Madley,1.91,3.7,4.33,1.87,3.5,4.4,1.85,3.6,4.2
epl,2016-2017,22/04/17,Swansea,Stoke,2,0,10,9,6,3,11,4,5,14,2,2,0,0,H,1,0,H,M Oliver,2.2,3.4,3.6,2.2,3.25,3.5,2.1,3.4,3.5
epl,2016-2017,22/04/17,West Ham,Everton,0,0,15,4,3,0,8,4,9,15,2,3,0,0,D,0,0,D,R East,3.3,3.6,2.25,3.3,3.4,2.2,3.5,3.4,2.1
epl,2016-2017,23/04/17,Burnley,Man United,0,2,8,12,0,6,3,3,17,16,2,1,0,0,A,0,2,A,A Taylor,5.75,4,1.67,5.25,3.9,1.65,5.5,4,1.6
epl,2016-2017,23/04/17,Liverpool,Crystal Palace,1,2,14,7,1,3,4,3,8,10,1,2,0,0,A,1,1,D,A Marriner,1.5,4.75,7,1.48,4.33,7,1.45,4.4,7.2
epl,2016-2017,25/04/17,Chelsea,Southampton,4,2,17,12,7,4,6,7,13,9,2,2,0,0,H,2,1,H,L Mason,1.45,4.6,8.5,1.42,4.5,8,1.45,4.4,7.2
epl,2016-2017,26/04/17,Arsenal,Leicester,1,0,12,7,5,3,12,1,9,13,2,4,0,0,H,0,0,D,M Jones,1.6,4.5,5.75,1.57,4.33,5.5,1.6,4.2,5.2
epl,2016-2017,26/04/17,Crystal Palace,Tottenham,0,1,6,18,1,4,2,11,13,15,3,3,0,0,A,0,0,D,J Moss,5.5,4.2,1.65,5.25,4.1,1.62,4.7,3.9,1.7
epl,2016-2017,26/04/17,Middlesbrough,Sunderland,1,0,6,10,2,4,3,5,15,11,3,3,0,0,H,1,0,H,M Dean,2.3,3.4,3.4,2.2,3.3,3.4,2.1,3.4,3.5
epl,2016-2017,27/04/17,Man City,Man United,0,0,19,3,6,1,7,4,10,8,1,0,0,1,D,0,0,D,M Atkinson,1.91,3.75,4.2,1.87,3.75,4,1.9,3.5,4.1
epl,2016-2017,29/04/17,Crystal Palace,Burnley,0,2,15,9,5,3,14,4,11,12,2,0,0,0,A,0,1,A,R Madley,1.75,3.5,4.75,1.75,3.5,4.75,1.8,3.6,4.5
epl,2016-2017,29/04/17,Southampton,Hull,0,0,11,9,2,1,6,6,9,13,0,3,0,0,D,0,0,D,M Dean,1.6,3.75,5.75,1.62,3.9,5,1.7,3.9,4.6
epl,2016-2017,29/04/17,Stoke,West Ham,0,0,19,12,4,4,5,3,12,3,1,0,0,0,D,0,0,D,L Probert,2,3.5,3.6,2.15,3.3,3.3,2.1,3.3,3.6
epl,2016-2017,29/04/17,Sunderland,Bournemouth,0,1,17,15,5,7,6,5,13,9,3,2,0,0,A,0,0,D,S Attwell,3,3.4,2.3,2.8,3.5,2.35,3.05,3.4,2.3
epl,2016-2017,29/04/17,West Brom,Leicester,0,1,16,6,4,1,5,6,14,9,2,2,0,0,A,0,1,A,M Clattenburg,2.4,3.5,2.75,2.4,3.3,2.85,2.6,3.3,2.7
epl,2016-2017,30/04/17,Everton,Chelsea,0,3,12,11,4,5,2,4,13,11,3,4,0,0,A,0,0,D,J Moss,3.5,3.6,2,3.75,3.3,2,3.8,3.4,2
epl,2016-2017,30/04/17,Man United,Swansea,1,1,12,12,6,4,5,2,11,13,2,2,0,0,D,1,0,H,N Swarbrick,1.36,4.75,8,1.33,4.75,9,1.3,5.5,9.5
epl,2016-2017,30/04/17,Middlesbrough,Man City,2,2,14,22,6,4,4,11,9,9,4,4,0,0,D,1,0,H,K Friend,13,5.25,1.25,10,5,1.3,9.5,5.5,1.3
epl,2016-2017,30/04/17,Tottenham,Arsenal,2,0,20,12,11,4,14,5,7,15,1,3,0,0,H,0,0,D,M Oliver,1.85,3.75,4,1.9,3.6,3.8,1.9,3.65,3.9
epl,2016-2017,01/05/17,Watford,Liverpool,0,1,9,12,2,8,3,5,11,9,3,1,0,0,A,0,1,A,C Pawson,5.75,4.5,1.5,6,4,1.53,6,4.5,1.5
epl,2016-2017,05/05/17,West Ham,Tottenham,1,0,13,11,5,5,3,7,8,9,4,2,0,0,H,0,0,D,A Taylor,8.5,5.25,1.4,8,5.25,1.36,7.5,4.8,1.4
epl,2016-2017,06/05/17,Bournemouth,Stoke,2,2,12,14,2,3,0,7,10,15,2,0,0,0,D,0,1,A,P Tierney,2.25,3.6,3.3,2.2,3.4,3.3,2.1,3.4,3.5
epl,2016-2017,06/05/17,Burnley,West Brom,2,2,14,11,4,3,5,8,9,14,1,3,0,0,D,0,0,D,M Jones,2.25,3.3,3.6,2.25,3.25,3.4,1.9,3.5,4.1
epl,2016-2017,06/05/17,Hull,Sunderland,0,2,16,12,6,5,7,4,10,8,3,1,0,0,A,0,0,D,N Swarbrick,1.44,4.75,8,1.44,4.6,7.5,1.45,4.5,7
epl,2016-2017,06/05/17,Leicester,Watford,3,0,11,14,5,7,10,1,8,10,0,0,0,0,H,1,0,H,R East,1.57,4.2,6.5,1.57,4.1,6,1.6,3.8,6
epl,2016-2017,06/05/17,Man City,Crystal Palace,5,0,26,5,12,2,9,3,12,8,1,3,0,0,H,1,0,H,M Oliver,1.29,6.5,11,1.28,6.25,9.5,1.25,6,11
epl,2016-2017,06/05/17,Swansea,Everton,1,0,9,8,4,2,9,5,5,13,0,0,0,0,H,1,0,H,M Atkinson,2.8,3.5,2.63,2.75,3.4,2.55,2.6,3.5,2.6
epl,2016-2017,07/05/17,Arsenal,Man United,2,0,9,10,4,4,5,9,14,10,1,0,0,0,H,0,0,D,A Marriner,1.91,3.7,4.33,1.85,3.7,4.25,2.1,3.4,3.5
epl,2016-2017,07/05/17,Liverpool,Southampton,0,0,17,4,8,0,3,6,9,4,1,3,0,0,D,0,0,D,R Madley,1.62,4.2,6,1.6,4.1,5.5,1.5,4.2,6.5
epl,2016-2017,08/05/17,Chelsea,Middlesbrough,3,0,21,2,7,1,8,1,8,21,0,2,0,0,H,2,0,H,C Pawson,1.17,9,19,1.17,7.5,17,1.15,7.5,18
epl,2016-2017,10/05/17,Southampton,Arsenal,0,2,14,11,3,4,8,5,5,5,1,2,0,0,A,0,0,D,J Moss,3.6,3.8,2.05,3.5,3.75,2,3.7,3.5,2
epl,2016-2017,12/05/17,Everton,Watford,1,0,15,14,6,2,9,8,7,11,0,3,0,0,H,0,0,D,K Friend,1.5,4.5,7.5,1.45,4.5,7.25,1.5,4.2,6.5
epl,2016-2017,12/05/17,West Brom,Chelsea,0,1,7,24,2,5,5,8,13,8,3,0,0,0,A,0,0,D,M Oliver,10,5.25,1.36,8.5,5,1.36,9.5,5.5,1.3
epl,2016-2017,13/05/17,Bournemouth,Burnley,2,1,18,14,6,3,7,1,6,11,0,1,0,0,H,1,0,H,L Probert,1.91,3.75,4.2,1.91,3.6,4,2,3.4,3.8
epl,2016-2017,13/05/17,Man City,Leicester,2,1,17,9,5,4,9,3,12,16,3,3,0,0,H,2,1,H,R Madley,1.25,7,12,1.25,6.25,11.5,1.25,6,11
epl,2016-2017,13/05/17,Middlesbrough,Southampton,1,2,14,14,3,4,6,3,19,11,3,0,0,0,A,0,1,A,A Taylor,4,3.6,2,3.8,3.5,2,4.1,3.5,1.9
epl,2016-2017,13/05/17,Stoke,Arsenal,1,4,10,10,4,6,7,6,13,7,1,2,0,0,A,0,1,A,M Dean,4.75,4.1,1.75,4.75,4,1.7,4.6,4,1.7
epl,2016-2017,13/05/17,Sunderland,Swansea,0,2,13,3,4,3,8,4,13,6,4,0,0,0,A,0,2,A,A Marriner,4.2,3.8,1.91,4.1,3.7,1.87,4.2,3.6,1.85
epl,2016-2017,14/05/17,Crystal Palace,Hull,4,0,12,9,4,0,3,7,13,14,3,5,0,0,H,2,0,H,M Atkinson,2.1,3.6,3.75,2.05,3.4,3.75,2,3.4,3.8
epl,2016-2017,14/05/17,Tottenham,Man United,2,1,14,8,7,2,8,3,14,15,1,2,0,0,H,1,0,H,J Moss,1.73,3.9,5.25,1.67,4,5,1.85,3.6,4.2
epl,2016-2017,14/05/17,West Ham,Liverpool,0,4,10,26,3,11,4,6,5,10,2,0,0,0,A,0,1,A,N Swarbrick,5.25,4,1.7,5.5,3.75,1.65,4.7,3.9,1.7
epl,2016-2017,15/05/17,Chelsea,Watford,4,3,24,9,9,3,8,3,7,12,2,4,0,1,H,2,1,H,L Mason,1.25,6.75,13,1.25,6.5,10,1.33,5.5,8
epl,2016-2017,16/05/17,Arsenal,Sunderland,2,0,36,6,13,2,17,3,15,10,4,2,0,0,H,0,0,D,R East,1.09,13,29,1.09,11,23,1.12,9,20
epl,2016-2017,16/05/17,Man City,West Brom,3,1,21,5,10,2,7,1,8,11,1,2,0,0,H,2,0,H,C Pawson,1.14,9,23,1.12,9.5,19,1.15,7.5,18
epl,2016-2017,17/05/17,Southampton,Man United,0,0,17,11,6,1,7,3,7,10,2,1,0,0,D,0,0,D,M Dean,2.75,3.3,2.8,2.65,3.3,2.7,2.4,3.3,2.95
epl,2016-2017,18/05/17,Leicester,Tottenham,1,6,12,26,5,12,4,4,11,8,3,1,0,0,A,0,2,A,M Oliver,4.5,3.8,1.85,4.25,3.6,1.85,3.6,3.6,2
epl,2016-2017,21/05/17,Arsenal,Everton,3,1,17,22,9,7,4,6,10,15,2,4,1,0,H,2,0,H,M Oliver,1.45,5,7.5,1.42,4.6,7.5,1.45,4.5,7
epl,2016-2017,21/05/17,Burnley,West Ham,1,2,9,14,1,4,2,5,11,14,2,2,0,0,A,1,1,D,R Madley,2.45,3.5,3,2.4,3.5,2.85,2.4,3.3,2.95
epl,2016-2017,21/05/17,Chelsea,Sunderland,5,1,28,7,8,3,11,1,8,15,1,1,0,0,H,1,1,D,N Swarbrick,1.14,9,23,1.15,8.25,16.5,1.2,6.5,15
epl,2016-2017,21/05/17,Hull,Tottenham,1,7,10,19,4,14,2,3,14,5,0,0,0,0,A,0,3,A,A Marriner,7,4.75,1.5,6.75,4.33,1.5,5.2,4.2,1.6
epl,2016-2017,21/05/17,Leicester,Bournemouth,1,1,21,10,5,4,9,1,11,10,4,1,0,0,D,0,1,A,l Mason,2,3.6,4,1.91,3.7,3.9,1.9,3.6,3.9
epl,2016-2017,21/05/17,Liverpool,Middlesbrough,3,0,25,9,10,3,3,3,13,8,0,1,0,0,H,1,0,H,M Atkinson,1.14,9,23,1.11,9.25,26,1.15,7.5,18
epl,2016-2017,21/05/17,Man United,Crystal Palace,2,0,9,6,2,1,3,6,16,10,2,0,0,0,H,2,0,H,A Taylor,2.5,3.3,3.1,2.45,3.4,2.9,2.4,3.3,2.95
epl,2016-2017,21/05/17,Southampton,Stoke,0,1,14,14,6,3,4,10,12,10,2,4,0,0,A,0,0,D,L Probert,1.8,3.8,4.75,1.75,3.8,4.75,1.7,3.7,5
epl,2016-2017,21/05/17,Swansea,West Brom,2,1,12,16,2,5,7,4,8,10,1,1,0,0,H,0,1,A,M Dean,2.1,3.5,3.75,2.05,3.5,3.6,2,3.4,3.8
epl,2016-2017,21/05/17,Watford,Man City,0,5,6,15,3,9,4,5,12,10,1,0,0,0,A,0,4,A,J Moss,11,6,1.3,9.75,6,1.28,11,5,1.3
