league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
ligue-1,2025-2026,03/05/2026,Auxerre,Angers,3,1,19,9,10,3,4,6,12,2,2,4,0,1,H,1,0,H,1.67,3.7,5.5,1.68,3.7,5.25,2.2,1.67,1.88,1.98,1.8,3.6,4.5,1.75,3.75,4.5,2.05,1.8,2.03,1.83
ligue-1,2025-2026,03/05/2026,Paris FC,Brest,4,0,17,10,8,1,7,3,10,8,2,1,0,0,H,2,0,H,2,3.5,3.75,2,3.5,3.6,1.91,1.91,2.03,1.83,1.9,3.75,3.9,1.87,3.8,3.9,1.67,2.2,1.88,1.98
ligue-1,2025-2026,03/05/2026,Strasbourg,Toulouse,1,2,9,16,4,6,8,3,7,15,1,3,0,0,A,1,1,D,2.63,3.5,2.6,2.6,3.5,2.6,1.83,2.03,1.95,1.9,3,3.5,2.3,3,3.5,2.3,1.73,2.1,1.9,1.95
ligue-1,2025-2026,03/05/2026,Lyon,Rennes,4,2,16,8,9,5,7,5,10,14,0,3,0,0,H,2,1,H,2.1,3.5,2.88,2.2,3.7,3,1.67,2.2,1.93,1.93,2.1,3.8,3.1,2.05,3.8,3.25,1.57,2.38,1.85,2
ligue-1,2025-2026,08/05/2026,Lens,Nantes,1,0,14,15,5,3,8,3,15,15,2,1,0,0,H,0,0,D,1.45,4.75,6.5,1.46,5,6,1.44,2.75,1.98,1.88,1.45,5,6,1.46,4.6,6,1.5,2.63,1.98,1.88
ligue-1,2025-2026,10/05/2026,Angers,Strasbourg,1,1,11,15,4,6,0,2,16,13,2,2,0,0,D,0,1,A,2.9,3.4,2.4,2.95,3.3,2.37,1.98,1.88,2.08,1.73,2.63,3.5,2.55,2.6,3.4,2.6,1.73,2.1,2,1.85
ligue-1,2025-2026,10/05/2026,Auxerre,Nice,2,1,12,10,4,6,10,1,15,9,1,0,0,0,H,1,1,D,2.45,3.4,2.88,2.45,3.4,2.85,1.93,1.93,2.08,1.73,2.38,3.4,3,2.3,3.4,3,2,1.85,2.05,1.8
ligue-1,2025-2026,10/05/2026,Le Havre,Marseille,0,1,10,8,2,3,3,0,20,22,4,2,0,0,A,0,0,D,3.5,3.7,2,3.4,3.8,1.98,1.67,2.2,1.83,2.03,3.75,3.8,1.9,3.6,3.8,1.93,1.62,2.3,1.95,1.9
ligue-1,2025-2026,10/05/2026,Metz,Lorient,0,4,8,14,2,7,7,4,8,8,2,2,0,0,A,0,1,A,3.2,3.7,2.15,3.1,3.75,2.1,1.67,2.2,1.98,1.88,2.88,3.75,2.3,2.8,3.6,2.35,1.62,2.3,1.83,2.03
ligue-1,2025-2026,10/05/2026,Monaco,Lille,0,1,7,7,3,2,5,2,13,10,1,3,0,0,A,0,0,D,2.3,3.8,2.75,2.35,3.75,2.75,1.62,2.3,2.05,1.8,2.6,3.7,2.5,2.55,3.5,2.6,1.67,2.2,1.98,1.88
ligue-1,2025-2026,10/05/2026,Paris SG,Brest,1,0,23,3,6,2,13,2,5,12,0,0,0,0,H,0,0,D,1.17,7,13,1.19,8,12.5,1.36,3.2,2.05,1.8,1.2,7.5,11,1.23,7.5,9.75,1.25,4,1.85,2
ligue-1,2025-2026,10/05/2026,Rennes,Paris FC,2,1,14,11,5,1,8,2,13,11,0,2,0,0,H,0,0,D,1.5,4.75,5.75,1.51,4.6,5.75,1.5,2.63,1.8,2.05,1.55,4.75,5,1.55,4.75,5,1.4,3,1.88,1.98
ligue-1,2025-2026,10/05/2026,Toulouse,Lyon,2,1,14,18,6,3,7,8,20,9,6,2,1,0,H,1,0,H,4.33,4,1.73,4.4,3.8,1.75,1.8,2,1.85,2,3.7,3.9,1.85,3.9,3.75,1.88,1.67,2.2,1.98,1.88
ligue-1,2025-2026,13/05/2026,Brest,Strasbourg,1,2,21,10,6,5,5,4,10,11,0,1,0,0,A,1,2,A,2.63,3.6,2.5,2.7,3.6,2.45,1.73,2.1,2,1.85,3.25,3.5,2.15,3.25,3.6,2.1,1.73,2.1,1.73,2.08
ligue-1,2025-2026,13/05/2026,Lens,Paris SG,0,2,25,10,10,3,6,3,9,3,0,1,0,0,A,0,1,A,3.4,4,1.95,3.3,4,1.98,1.5,2.63,1.88,1.98,3.2,4.1,2,3,4.1,2.05,1.36,3.2,1.83,2.03
ligue-1,2025-2026,17/05/2026,Brest,Angers,1,1,18,8,5,2,6,3,9,8,1,1,0,0,D,0,0,D,1.8,3.6,4,1.82,3.7,4.2,1.85,2,1.83,2.03,1.95,3.4,3.9,1.95,3.5,3.8,2,1.8,2,1.85
ligue-1,2025-2026,17/05/2026,Lille,Auxerre,0,2,12,7,3,4,4,2,9,16,3,2,0,0,A,0,1,A,1.36,4.5,7.5,1.39,5,7.5,1.73,2.1,1.83,2.03,1.42,4.5,7.5,1.44,4.75,6.5,1.73,2.1,1.98,1.88
ligue-1,2025-2026,17/05/2026,Lorient,Le Havre,0,2,12,7,2,4,5,1,11,11,2,1,0,0,A,0,1,A,2.55,3.3,2.5,2.6,3.5,2.6,1.88,1.98,1.95,1.9,2.3,3.6,3,2.3,3.4,3,1.83,2.03,2,1.85
ligue-1,2025-2026,17/05/2026,Lyon,Lens,0,4,16,14,4,4,20,8,10,11,1,4,0,0,A,0,3,A,1.73,4,4.1,1.78,4.1,4,1.57,2.38,1.98,1.88,1.57,4.33,5,1.55,4.75,5,1.5,2.63,1.93,1.93
ligue-1,2025-2026,17/05/2026,Marseille,Rennes,3,1,27,27,11,6,4,11,11,10,3,1,0,0,H,2,0,H,1.95,3.7,3.25,2.05,3.8,3.2,1.57,2.38,2.03,1.83,1.8,4.2,3.8,1.8,4.1,3.7,1.33,3.4,1.78,2.03
ligue-1,2025-2026,17/05/2026,Nice,Metz,0,0,22,16,4,4,10,4,11,15,2,1,0,0,D,0,0,D,1.36,5,7,1.37,5.25,7.75,1.57,2.38,2,1.85,1.27,5.75,10,1.28,6.25,9.25,1.5,2.63,1.75,2.05
ligue-1,2025-2026,17/05/2026,Paris FC,Paris SG,2,1,17,9,9,2,3,3,8,9,2,1,0,0,H,0,0,D,5.5,4.1,1.53,4.75,4.6,1.58,1.4,3,2.03,1.78,5.75,5,1.48,5.25,5,1.5,1.36,3.2,1.88,1.98
ligue-1,2025-2026,17/05/2026,Strasbourg,Monaco,5,4,15,21,7,8,4,6,7,11,1,2,0,0,H,1,3,A,2.88,3.8,2.1,2.87,3.8,2.2,1.44,2.75,1.93,1.93,3.3,4.2,1.95,3.2,4.2,1.98,1.33,3.4,1.88,1.98
